"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,130,"reverse",0.324790251442971,0.637487480927162,0.416309511622609,0.499763257562486,0.648765020805038,0.0112775398778765,"violation in reverse orientation",1,0.0782758620689655,1,200,0.663590057740647,0.302380212964406,0.495756996924905,0.41424630354416,0.311081401928598,0.0087011889641912,"violation",1,130,0.324790251442971,0.637487480927162,0.416309511622609,0.499763257562486,0.648765020805038,0.0112775398778765,"violation"
2,120,"reverse",0.369485323132463,0.593351723889555,0.43771819955563,0.498887651569859,0.600430834340908,0.00707911045135301,"violation in reverse orientation",1,0.0782758620689655,1,160,0.598041328914409,0.345761529163151,0.499843725578305,0.433012701892219,0.37169492102068,0.0259333918575289,"violation",1,120,0.369485323132463,0.593351723889555,0.43771819955563,0.498887651569859,0.600430834340908,0.00707911045135301,"violation"
3,50,"forward",0.454790769027509,0.4062591846095,0.448998886412873,0.427083130081252,0.508179738807567,0.101920554198067,"violation in forward orientation",1,0.0782758620689655,1,50,0.454790769027509,0.4062591846095,0.448998886412873,0.427083130081252,0.508179738807567,0.101920554198067,"violation at burn-in",1,50,0.302716065288689,0.633238465893974,0.366606055596467,0.496386945839634,0.672636507957744,0.0393980420637701,"violation at burn-in"
4,50,"forward",0.674489213358372,0.246504271019468,0.499599839871872,0.324961536185438,0.301002851376171,0.0544985803567024,"violation in forward orientation",1,0.0782758620689655,1,50,0.674489213358372,0.246504271019468,0.499599839871872,0.324961536185438,0.301002851376171,0.0544985803567024,"violation at burn-in",1,130,0.351399993541752,0.591159946398702,0.430769230769231,0.499052356409495,0.619988688476942,0.0288287420782396,"violation"
5,50,"reverse",0.355715993350399,0.546859192020479,0.4,0.48,0.615321275904487,0.0684620838840084,"violation in reverse orientation",1,0.0782758620689655,1,90,0.668045886935067,0.303158498150334,0.499505928733089,0.391420332306856,0.306961055237161,0.0038025570868277,"violation",1,50,0.355715993350399,0.546859192020479,0.4,0.48,0.615321275904487,0.0684620838840084,"violation at burn-in"
6,80,"forward",0.590878168740764,0.354108657851495,0.496078370824611,0.417582327212252,0.378318761844441,0.0242101039929455,"violation in forward orientation",1,0.0782758620689655,1,80,0.590878168740764,0.354108657851495,0.496078370824611,0.417582327212252,0.378318761844441,0.0242101039929455,"violation",1,90,0.356808336031459,0.577997924209187,0.422952584681651,0.495535624910617,0.614139993654939,0.0361420694457522,"violation"
7,50,"forward",0.612137383051339,0.355715993350399,0.493558507170123,0.4,0.358660168679154,0.00294417532875463,"violation in forward orientation",1,0.0782758620689655,1,50,0.612137383051339,0.355715993350399,0.493558507170123,0.4,0.358660168679154,0.00294417532875463,"violation at burn-in",1,140,0.431537353493532,0.515501481774093,0.467024886807929,0.489897948556636,0.53332646930518,0.017824987531087,"violation"
8,110,"forward",0.577086061449853,0.39067852237157,0.497015888466787,0.445361771415123,0.39107245171101,0.000393929339439159,"violation in forward orientation",1,0.0782758620689655,1,110,0.577086061449853,0.39067852237157,0.497015888466787,0.445361771415123,0.39107245171101,0.000393929339439159,"violation",1,400,0.493625252480879,0.462811674640331,0.493957234991047,0.488307024319741,0.468249437877927,0.00543776323759526,"violation"
9,60,"reverse",0.230926430345563,0.74303982794241,0.321022671404304,0.495535624910617,0.750271322499245,0.00723149455683481,"violation in reverse orientation",1,0.0782758620689655,1,70,0.636172957540227,0.332011213630856,0.499183005990176,0.4,0.336434249439235,0.00442303580837849,"violation",1,60,0.230926430345563,0.74303982794241,0.321022671404304,0.495535624910617,0.750271322499245,0.00723149455683481,"violation"
10,90,"forward",0.814207428738858,0.155964483968887,0.46732757432918,0.267821573182088,0.171804118355328,0.0158396343864411,"violation in forward orientation",1,0.0782758620689655,1,90,0.814207428738858,0.155964483968887,0.46732757432918,0.267821573182088,0.171804118355328,0.0158396343864411,"violation",1,160,0.310173845011429,0.635437582923543,0.413398642353842,0.499374608885954,0.664571508795608,0.0291339258720653,"violation"
