"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,540,"forward",0.351731791995054,0.506898969888869,0.455792621243748,0.496903994999953,0.516954761907339,0.0100557920184698,"violation in forward orientation",1,0.317241379310345,1,540,0.351731791995054,0.506898969888869,0.455792621243748,0.496903994999953,0.516954761907339,0.0100557920184698,"violation",1,870,0.475609612837749,0.381316315792123,0.494386509600151,0.471404520791032,0.381837467873303,0.000521152081180642,"violation"
2,830,"forward",0.428701046217502,0.412601896878274,0.484966324199413,0.480765164068243,0.415994173904414,0.00339227702613981,"violation in forward orientation",1,0.317241379310345,1,830,0.428701046217502,0.412601896878274,0.484966324199413,0.480765164068243,0.415994173904414,0.00339227702613981,"violation",1,890,0.517701009742032,0.35087483665468,0.498937135689993,0.460192952291998,0.351188407923605,0.000313571268924395,"violation"
3,280,"forward",0.505259887219274,0.331343161645705,0.493787940934411,0.43705881545081,0.360247473150369,0.0289043115046647,"violation in forward orientation",1,0.317241379310345,1,280,0.505259887219274,0.331343161645705,0.493787940934411,0.43705881545081,0.360247473150369,0.0289043115046647,"violation",1,1950,0.471152496087728,0.384671139969227,0.495807273112251,0.477050162279297,0.385082939597248,0.000411799628021958,"violation"
4,160,"forward",0.415006592849108,0.428581931084374,0.463512405443479,0.46837484987988,0.430057324884524,0.00147539380014938,"violation in forward orientation",1,0.317241379310345,1,160,0.415006592849108,0.428581931084374,0.463512405443479,0.46837484987988,0.430057324884524,0.00147539380014938,"violation",1,550,0.414178285362202,0.427365085927236,0.478375349706286,0.482061688038347,0.431194867740564,0.00382978181332799,"violation"
5,340,"forward",0.349029125573413,0.509214649456631,0.448710185364481,0.495402740638893,0.520666425666028,0.0114517762093966,"violation in forward orientation",1,0.317241379310345,1,340,0.349029125573413,0.509214649456631,0.448710185364481,0.495402740638893,0.520666425666028,0.0114517762093966,"violation",1,580,0.452560528242291,0.397304908211538,0.488439481644849,0.473592162378506,0.398620773429979,0.00131586521844113,"violation"
6,730,"reverse",0.559067528022121,0.318655051918692,0.499983110992675,0.443888462945505,0.321067171948475,0.00241212002978225,"violation in reverse orientation",1,0.317241379310345,1,840,0.383290288155319,0.471255007069899,0.471823728086547,0.493597040660449,0.473614405310299,0.00235939824039971,"violation",1,730,0.559067528022121,0.318655051918692,0.499983110992675,0.443888462945505,0.321067171948475,0.00241212002978225,"violation"
7,500,"reverse",0.504587713400774,0.357512232973305,0.496386945839634,0.457379492325574,0.360736919858605,0.00322468688530048,"violation in reverse orientation",1,0.317241379310345,1,2050,0.35195247790461,0.516273130115787,0.466098518205549,0.499637941489483,0.516651686438611,0.000378556322824353,"violation",1,500,0.504587713400774,0.357512232973305,0.496386945839634,0.457379492325574,0.360736919858605,0.00322468688530048,"violation"
8,480,"forward",0.46706840873109,0.387076729561504,0.490318596821382,0.46837484987988,0.388056788113563,0.00098005855205896,"violation in forward orientation",1,0.317241379310345,1,480,0.46706840873109,0.387076729561504,0.490318596821382,0.46837484987988,0.388056788113563,0.00098005855205896,"violation",1,960,0.511125362467103,0.355538178497227,0.498591766879478,0.462664197579867,0.355976498183371,0.000438319686143884,"violation"
9,720,"forward",0.388351200868258,0.465525163070853,0.472377425475398,0.492035329455212,0.466664081677279,0.00113891860642634,"violation in forward orientation",1,0.317241379310345,1,720,0.388351200868258,0.465525163070853,0.472377425475398,0.492035329455212,0.466664081677279,0.00113891860642634,"violation",1,1060,0.522134713024352,0.347725564351159,0.499398000002553,0.460287456424602,0.347959984832587,0.000234420481427522,"violation"
10,540,"reverse",0.605207818435062,0.286493105095256,0.498182567997156,0.422952584681651,0.287469890057865,0.000976784962608501,"violation in reverse orientation",1,0.317241379310345,1,720,0.438527395058981,0.407057310030177,0.486529581783695,0.478260011802041,0.408839069135285,0.00178175910510753,"violation",1,540,0.605207818435062,0.286493105095256,0.498182567997156,0.422952584681651,0.287469890057865,0.000976784962608501,"violation"
11,380,"forward",0.375943492138258,0.480339415238638,0.461622754927696,0.491443405183766,0.483704010265114,0.0033645950264764,"violation in forward orientation",1,0.317241379310345,1,380,0.375943492138258,0.480339415238638,0.461622754927696,0.491443405183766,0.483704010265114,0.0033645950264764,"violation",1,610,0.422892896996351,0.416111920398589,0.481590685977428,0.479712020572838,0.420223406640041,0.00411148624145186,"violation"
