"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,220,"reverse",0.426181765666151,0.488406208537812,0.472464962188592,0.488948103518036,0.489415784648714,0.00100957611090241,"violation in reverse orientation",1,0.180689655172414,1,480,0.582898054752907,0.307389956781311,0.499722145018832,0.433012701892219,0.348152641902358,0.0407626851210463,"violation",1,220,0.426181765666151,0.488406208537812,0.472464962188592,0.488948103518036,0.489415784648714,0.00100957611090241,"violation"
2,50,"reverse",0.329560327676681,0.56895608070809,0.384187454245971,0.485386443980464,0.605172452522233,0.0362163718141432,"violation in reverse orientation",1,0.180689655172414,1,230,0.459424227604878,0.450275403627919,0.482687028503794,0.48025276898442,0.451215549225686,0.000940145597767561,"violation",1,50,0.329560327676681,0.56895608070809,0.384187454245971,0.485386443980464,0.605172452522233,0.0362163718141432,"violation at burn-in"
3,190,"forward",0.521657192186657,0.387638346168515,0.493727974718256,0.455924375320162,0.399270044584784,0.0116316984162689,"violation in forward orientation",1,0.180689655172414,1,190,0.521657192186657,0.387638346168515,0.493727974718256,0.455924375320162,0.399270044584784,0.0116316984162689,"violation",1,280,0.404516887096112,0.512586729286539,0.46837484987988,0.494871659305394,0.515371247590855,0.00278451830431625,"violation"
4,130,"reverse",0.411962137162469,0.503478792009515,0.458257569495584,0.48650425541052,0.506451515520003,0.00297272351048783,"violation in reverse orientation",1,0.180689655172414,1,180,0.513980905559012,0.395807880361763,0.492035329455212,0.458257569495584,0.405677397750761,0.00986951738899877,"violation",1,130,0.411962137162469,0.503478792009515,0.458257569495584,0.48650425541052,0.506451515520003,0.00297272351048783,"violation"
5,80,"forward",0.511130300599852,0.383879441563478,0.480722113075735,0.433012701892219,0.408056781637268,0.0241773400737895,"violation in forward orientation",1,0.180689655172414,1,80,0.511130300599852,0.383879441563478,0.480722113075735,0.433012701892219,0.408056781637268,0.0241773400737895,"violation",1,300,0.438915302586888,0.470189445376404,0.48,0.487749935930288,0.47416045586392,0.00397101048751525,"violation"
6,120,"forward",0.618616552533164,0.311460526685915,0.499930550732355,0.406116431033707,0.318338613201021,0.00687808651510563,"violation in forward orientation",1,0.180689655172414,1,120,0.618616552533164,0.311460526685915,0.499930550732355,0.406116431033707,0.318338613201021,0.00687808651510563,"violation",1,380,0.392655524218279,0.528673560342839,0.467881119924999,0.497994593302426,0.529581674093991,0.00090811375115174,"violation"
7,150,"forward",0.389809930959501,0.532575700052613,0.45220447685631,0.493558507170123,0.532990818075013,0.000415118022400351,"violation in forward orientation",1,0.180689655172414,1,150,0.389809930959501,0.532575700052613,0.45220447685631,0.493558507170123,0.532990818075013,0.000415118022400351,"violation",1,170,0.333085006469813,0.595626257104346,0.427797125542981,0.499861572533338,0.600949734656432,0.00532347755208651,"violation"
8,90,"reverse",0.247071505072811,0.689834539323384,0.351539822656808,0.498020774022555,0.703997635008902,0.0141630956855188,"violation in reverse orientation",1,0.180689655172414,1,210,0.58762268180825,0.331496809530116,0.499909288823637,0.431629302614273,0.344209022338688,0.012712212808572,"violation",1,90,0.247071505072811,0.689834539323384,0.351539822656808,0.498020774022555,0.703997635008902,0.0141630956855188,"violation"
9,320,"forward",0.579779407870888,0.349619365994701,0.5,0.448075311052729,0.350755758870542,0.00113639287584022,"violation in forward orientation",1,0.180689655172414,1,320,0.579779407870888,0.349619365994701,0.5,0.448075311052729,0.350755758870542,0.00113639287584022,"violation",1,420,0.407206145318781,0.510385131421869,0.473869342957541,0.496444272904596,0.512149399754752,0.00176426833288257,"violation"
10,210,"reverse",0.389052386099109,0.529629898262914,0.458257569495584,0.495535624910617,0.533898389630854,0.00426849136793939,"violation in reverse orientation",1,0.180689655172414,1,360,0.479754334100961,0.42789287622486,0.490999233108953,0.478681316189734,0.434246123963058,0.00635324773819756,"violation",1,210,0.389052386099109,0.529629898262914,0.458257569495584,0.495535624910617,0.533898389630854,0.00426849136793939,"violation"
