"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,70,0.577052255214404,0.349867447377138,0.492598275701905,0.410325903324145,0.38269894535593,"violation"
2,120,0.801599775032567,0.176272030208212,0.465176191231762,0.3,0.179519947297286,"violation"
3,260,0.557045723108284,0.397149333974404,0.499052356409495,0.464668871093506,0.400801604210685,"violation"
4,100,0.782453439897935,0.155337542304874,0.476969600708473,0.271293199325011,0.196844267745358,"violation"
5,50,0.674722857530575,0.275240848573674,0.499599839871872,0.346987031457949,0.29432292973815,"violation at burn-in"
6,50,0.714722857530575,0.216927293800082,0.499599839871872,0.3,0.258129433016711,"violation at burn-in"
7,160,0.66015379207541,0.295838176837801,0.49749371855331,0.404612082740988,0.307505565307798,"violation"
8,240,0.595510438102319,0.365658279028477,0.49998263858747,0.450616861153192,0.365997290809995,"violation"
9,240,0.528130485584044,0.423888084556502,0.496078370824611,0.472857007984443,0.426965193074016,"violation"
10,90,0.623776623668237,0.316914605006399,0.499505928733089,0.4,0.340420988444804,"violation"
11,80,0.716062425310322,0.227374950206881,0.496078370824611,0.330718913883074,0.256917341965601,"violation"
12,190,0.622967146185974,0.323575831513277,0.499556590091254,0.425144590036934,0.341153433959813,"violation"
13,130,0.629985293715021,0.324912441902779,0.499940824900674,0.416309511622609,0.334803151470234,"violation"
14,90,0.554926401592234,0.395920625772944,0.492035329455212,0.442216638714053,0.402719245619256,"violation"
15,70,0.801182496946037,0.178213878097731,0.479157423749955,0.279941684889506,0.179897516123705,"violation"
16,160,0.604450077072845,0.345876569595593,0.499960935974002,0.433012701892219,0.35790837096573,"violation"
17,90,0.589682780198247,0.35695666926956,0.496903994999953,0.422952584681651,0.371270373741111,"violation"
18,120,0.601961050847212,0.360089192930877,0.499374608885954,0.433012701892219,0.360160535029155,"violation"
19,90,0.74319056287236,0.217958415367585,0.489897948556636,0.327542288288526,0.232370788017842,"violation"
20,270,0.648717580230075,0.314655016213572,0.496019823489873,0.427533199282044,0.317853477706043,"violation"
21,60,0.538390636518153,0.363474215040492,0.481894409826699,0.411973569810276,0.417681424594137,"violation"
22,50,0.56918307780627,0.275240848573674,0.485386443980464,0.346987031457949,0.389819271523974,"violation at burn-in"
23,110,0.5106423780606,0.44168637847474,0.485832335123178,0.4657704893618,0.442789087131864,"violation"
24,180,0.610209642588256,0.346855772386553,0.499969134849812,0.436173031697567,0.352696900575756,"violation"
25,60,0.574576045774216,0.384053274090895,0.489897948556636,0.422952584681651,0.384939512312306,"violation"
26,230,0.527180329209906,0.427369048471185,0.495728445695277,0.473414177002303,0.427824930114321,"violation"
27,60,0.661410249801808,0.277243065612721,0.499722145018832,0.357071421427142,0.306368675342773,"violation"
28,200,0.549054288906535,0.402085462831304,0.49749371855331,0.462493243193887,0.4080325529002,"violation"
29,90,0.589682780198247,0.370056714072278,0.496903994999953,0.429757324573638,0.371270373741111,"violation"
30,140,0.632262352944403,0.319438350355188,0.499795876701026,0.415208332266675,0.332742783076406,"violation"
31,80,0.667228001239726,0.244102053694133,0.499843725578305,0.344374432848898,0.301104556152912,"violation"
32,90,0.554926401592234,0.395920625772944,0.492035329455212,0.442216638714053,0.402719245619256,"violation"
33,50,0.633470607515721,0.329739997789748,0.496386945839634,0.384187454245971,0.331649509129763,"violation at burn-in"
34,50,0.674722857530575,0.246656243384269,0.499599839871872,0.324961536185438,0.29432292973815,"violation at burn-in"
35,50,0.478609391548406,0.35590305840011,0.458257569495584,0.4,0.471773731939538,"violation at burn-in"
36,50,0.790941471209798,0.0745660704400384,0.489897948556636,0.14,0.189163979408923,"violation at burn-in"
37,180,0.691882263084753,0.277287959398218,0.492035329455212,0.395772412465972,0.278796457521475,"violation"
38,60,0.482433068205626,0.463300937806221,0.465176191231762,0.458257569495584,0.468313926225615,"violation"
39,190,0.499944055637435,0.444504497489243,0.489897948556636,0.476134015911522,0.452469329570557,"violation"
40,160,0.738076392069112,0.198226939590751,0.482465996211132,0.330718913883074,0.236998281122847,"violation"
41,100,0.836008753214706,0.140853781787001,0.453762052181537,0.255147016443461,0.148385416321704,"violation"
42,50,0.56918307780627,0.381455664133687,0.485386443980464,0.41424630354416,0.389819271523974,"violation at burn-in"
43,70,0.70746137388365,0.258481633336449,0.498159879261791,0.349927106111883,0.264699895130905,"violation"
44,80,0.667228001239726,0.276696754422289,0.499843725578305,0.368908864084343,0.301104556152912,"violation"
45,290,0.580159646972588,0.369219482610436,0.499988109252189,0.455185475256693,0.379887261020629,"violation"
46,220,0.5354090357438,0.416580701431982,0.496495986351159,0.469217741838689,0.420379288540417,"violation"
47,50,0.753470607515722,0.152562312392918,0.496386945839634,0.237486841740758,0.223069018965448,"violation at burn-in"
48,100,0.536043614496363,0.416008753214706,0.489897948556636,0.453762052181537,0.419805097940407,"violation"
49,170,0.499228241538318,0.449453640458997,0.488660339433885,0.476034658969063,0.453117024951796,"violation"
50,230,0.636319138461082,0.323472409136657,0.498106053799548,0.429181310582715,0.329072051743967,"violation"
51,160,0.547340409386127,0.380801325112185,0.496078370824611,0.449609205310567,0.409583335220271,"violation"
52,130,0.839270650102697,0.14210545748635,0.443560099795031,0.266469355010596,0.145433929963674,"violation"
53,250,0.561472613662708,0.382131888873074,0.499215384378326,0.458257569495584,0.396795987991493,"violation"
54,90,0.554926401592234,0.383043049843967,0.492035329455212,0.436173031697567,0.402719245619256,"violation"
55,170,0.571987353527123,0.385662714518124,0.498752769676035,0.452941176470588,0.387281857921256,"violation"
56,80,0.564887934452619,0.354263758923513,0.49228421668788,0.417582327212252,0.393705677946185,"violation"
57,160,0.641742286974914,0.281261992122362,0.499022481958478,0.395235293844059,0.324164984045087,"violation"
58,160,0.623174124645557,0.338814169142939,0.499843725578305,0.42934361238989,0.340966152104854,"violation"
59,50,0.547083670080132,0.381455664133687,0.48,0.41424630354416,0.409815642551017,"violation at burn-in"
60,350,0.483916358763839,0.460322553618531,0.491569747163646,0.486763572497166,0.466971789426724,"violation"
61,70,0.483769762138974,0.451419530112855,0.469693777793531,0.458257569495584,0.46710443553826,"violation"
62,50,0.56918307780627,0.302887513238725,0.485386443980464,0.366606055596467,0.389819271523974,"violation at burn-in"
63,110,0.5106423780606,0.431627161688251,0.485832335123178,0.462118728259594,0.442789087131864,"violation"
64,70,0.606986911452537,0.314208422375342,0.496723961448963,0.388875931109034,0.355612948295625,"violation"
65,70,0.775124326301889,0.178213878097731,0.486763572497166,0.279941684889506,0.203475923968096,"violation"
66,50,0.524631615588873,0.329739997789748,0.47370877129308,0.384187454245971,0.430131101566489,"violation at burn-in"
67,230,0.682931241199177,0.27950389480263,0.491592835655742,0.403224245377794,0.286895677053203,"violation"
68,160,0.585570254022349,0.345876569595593,0.499374608885954,0.433012701892219,0.374991541307716,"violation"
69,90,0.601120310755126,0.343737332067764,0.498020774022555,0.415739709641549,0.360921268123318,"violation"
70,160,0.540907189226235,0.415129736274998,0.495250883391438,0.463512405443479,0.415404353539405,"violation"
71,50,0.654254209781239,0.275240848573674,0.498397431775085,0.346987031457949,0.312843728118346,"violation at burn-in"
72,130,0.6376341657867,0.315943094447452,0.499763257562486,0.411088898950381,0.327882165814009,"violation"
73,170,0.710992947420671,0.25847082830416,0.488660339433885,0.381220041082815,0.261504395250063,"violation"
74,70,0.621747088169365,0.314208422375342,0.498159879261791,0.388875931109034,0.342257388105416,"violation"
75,70,0.826626904996116,0.156525892278924,0.469693777793531,0.257539376818856,0.156874463640217,"violation"
76,110,0.548975643811984,0.401110569849478,0.49326036240911,0.449885201151223,0.408103713924495,"violation"
77,50,0.694878823000137,0.246656243384269,0.5,0.324961536185438,0.276085057984649,"violation at burn-in"
78,50,0.674722857530575,0.275240848573674,0.499599839871872,0.346987031457949,0.29432292973815,"violation at burn-in"
79,90,0.612484798481317,0.289526384525873,0.498887651569859,0.382325567424117,0.35063825439185,"violation"
80,70,0.721272625738251,0.239172766089192,0.496723961448963,0.334724986110285,0.252202957662944,"violation"
81,120,0.724551703770843,0.240781874138601,0.489897948556636,0.357071421427142,0.249235925162394,"violation"
82,90,0.732704179370012,0.202967900021968,0.492035329455212,0.314269680527354,0.241859260190641,"violation"
83,100,0.525447115975532,0.427257148775936,0.487749935930288,0.458257569495584,0.429393206302218,"violation"
84,90,0.690009199644014,0.232691642058603,0.498020774022555,0.339934634239519,0.280491275409011,"violation"
85,210,0.620980009940286,0.326287035182143,0.499432784842929,0.428809457708675,0.342951469189647,"violation"
86,50,0.654254209781239,0.185738598744799,0.498397431775085,0.271293199325011,0.312843728118346,"violation at burn-in"
87,160,0.635570254022349,0.303076721972018,0.499374608885954,0.409076704298839,0.329749670405918,"violation"
88,50,0.674722857530575,0.275240848573674,0.499599839871872,0.346987031457949,0.29432292973815,"violation at burn-in"
89,70,0.748480826642976,0.178213878097731,0.492598275701905,0.279941684889506,0.227583959406909,"violation"
90,100,0.588152943609243,0.335035314175009,0.49749371855331,0.41424630354416,0.372654627130323,"violation"
91,160,0.547340409386127,0.401466223883167,0.496078370824611,0.458257569495584,0.409583335220271,"violation"
92,330,0.542174164082137,0.40117107878829,0.498675932796454,0.469217741838689,0.414257947282074,"violation"
93,60,0.678175930608162,0.277243065612721,0.5,0.357071421427142,0.291198460010336,"violation"
94,100,0.678403902841713,0.274312426510513,0.498397431775084,0.375632799419859,0.290992182203146,"violation"
95,90,0.753600207680162,0.187685953754799,0.487498021521785,0.3,0.222951751887279,"violation"
96,90,0.519487529779017,0.421366633855916,0.484831649539365,0.453246178986025,0.434785662888835,"violation"
97,50,0.790941471209798,0.152562312392918,0.489897948556636,0.237486841740758,0.189163979408923,"violation at burn-in"
98,280,0.59923894246011,0.354770937461608,0.499795876701026,0.448296093843234,0.362623600553755,"violation"
99,120,0.635435726891555,0.321406868538515,0.499930550732355,0.411973569810276,0.329871395587602,"violation"
100,90,0.711505046299226,0.217958415367585,0.495535624910617,0.327542288288526,0.261041029023012,"violation"
101,130,0.712512791704477,0.242103514346425,0.49140542319029,0.36080121229411,0.260129183272487,"violation"
102,120,0.576482853099647,0.350505154933308,0.49749371855331,0.428093317968044,0.383214161695272,"violation"
103,90,0.54319056287236,0.35695666926956,0.489897948556636,0.422952584681651,0.413338271625033,"violation"
104,90,0.646143256257999,0.316914605006399,0.5,0.4,0.320182822362125,"violation"
105,100,0.736043614496363,0.22339074580796,0.489897948556636,0.336303434416005,0.238837614333215,"violation"
106,80,0.564887934452619,0.354263758923513,0.49228421668788,0.417582327212252,0.393705677946185,"violation"
107,50,0.694878823000137,0.275240848573674,0.5,0.346987031457949,0.276085057984649,"violation at burn-in"
108,100,0.55706014380889,0.393286593628015,0.493558507170123,0.443959457608462,0.400788555821183,"violation"
109,50,0.753470607515722,0.185738598744799,0.496386945839634,0.271293199325011,0.223069018965448,"violation at burn-in"
110,70,0.748480826642976,0.199127351205257,0.492598275701905,0.3,0.227583959406909,"violation"
111,200,0.614508497042617,0.341782850208322,0.499774949352206,0.43586121644395,0.34880713621076,"violation"
112,150,0.620838460775991,0.337530364141446,0.499955553580071,0.427083130081252,0.343079548169992,"violation"
113,60,0.538390636518153,0.384053274090895,0.481894409826699,0.422952584681651,0.417681424594137,"violation"
114,100,0.546581058875343,0.404686032248995,0.491833305094318,0.448998886412873,0.410270423975834,"violation"
115,60,0.627282812549902,0.321219965316591,0.49749371855331,0.386939558874797,0.337248457549971,"violation"
116,100,0.525447115975532,0.416008753214706,0.487749935930288,0.453762052181537,0.429393206302218,"violation"
117,90,0.668221068112681,0.261489972341548,0.499505928733089,0.362433476228891,0.30020599208765,"violation"
118,70,0.577052255214404,0.367320817146596,0.492598275701905,0.419912527334259,0.38269894535593,"violation"
119,80,0.538307718744099,0.413219723776018,0.487179381747627,0.446514277487294,0.417756451698722,"violation"
120,160,0.540907189226235,0.373866054076152,0.495250883391438,0.446514277487294,0.415404353539405,"violation"
121,100,0.70748147939794,0.261805719020749,0.495075751779463,0.366606055596467,0.264681702909266,"violation"
