"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
1,2000,0.4015,0.239,0.490201744182944,0.426472742388069,0.429421074691392,0.266921046342656,0.780780780780781,FALSE,NA
1,2000,0.213,0.416,0.409427649286171,0.49289349762398,0.248691906556148,0.451691813307432,1.32132132132132,FALSE,NA
1,2000,0.211,0.3885,0.408018381938853,0.487409222317346,0.26011676465694,0.437616697675806,1.29129129129129,FALSE,NA
1,2000,0.2855,0.305,0.451652244542192,0.460407428263272,0.334879911784453,0.354379860598061,1.0960960960961,FALSE,NA
1,2000,0.3145,0.2955,0.464316433049704,0.456267191456936,0.354127297977153,0.335127248012362,0.945945945945946,FALSE,NA
1,2000,0.325,0.2835,0.46837484987988,0.450696960273752,0.365562134422502,0.3240621067713,0.945945945945946,FALSE,NA
1,2000,0.295,0.305,0.456042761152943,0.460407428263272,0.339591856065184,0.349591814686287,1.00600600600601,FALSE,NA
1,2000,0.227,0.3775,0.418892587664189,0.484761539315982,0.27240910950959,0.422909056696681,1.30630630630631,FALSE,NA
1,2000,0.276,0.3365,0.447016778208604,0.472512169155462,0.31482538868518,0.37532532033125,1.15615615615616,FALSE,NA
1,2000,0.2975,0.2995,0.457158342371656,0.458039026721523,0.343578819530721,0.345578783368898,1.00600600600601,FALSE,NA
1,2000,0.5975,0.1115,0.490401621122932,0.3147502978553,0.620303273306501,0.134303237673597,0.540540540540541,FALSE,NA
1,2000,0.207,0.45,0.405155525693529,0.49749371855331,0.231133922129199,0.474133837953995,1.27627627627628,FALSE,NA
0,2000,0.46,0.2065,0.498397431775085,0.404793465856355,0.480098892073578,0.226598861986164,0.765765765765766,FALSE,NA
1,2000,0.2355,0.3855,0.424310911950188,0.486713211244569,0.272638644074155,0.422638573040272,1.17117117117117,FALSE,NA
1,2000,0.31,0.3055,0.462493243193887,0.460618877164191,0.346831037968229,0.342330977648368,1.00600600600601,FALSE,NA
1,2000,0.337,0.2645,0.472684884463212,0.441066604947597,0.381561035156487,0.309024791552273,0.870870870870871,FALSE,NA
1,2000,0.2505,0.356,0.433300992382893,0.478815204436952,0.293340792997106,0.398840722236057,1.21621621621622,FALSE,NA
1,2000,0.31,0.2915,0.462493243193887,0.454453242919445,0.353874751904876,0.335374702409066,0.915915915915916,FALSE,NA
1,2000,0.3175,0.287,0.465503759383316,0.452361581038885,0.35993896484403,0.329469662318794,0.945945945945946,FALSE,NA
1,2000,0.3385,0.305,0.473199482248237,0.460407428263272,0.361500000000277,0.327961972012775,0.945945945945946,FALSE,NA
1,2000,0.3005,0.281,0.458475462811261,0.449487485921466,0.354379910733799,0.33487986269953,0.930930930930931,FALSE,NA
1,2000,0.271,0.337,0.444476096095167,0.472684884463212,0.31216991097268,0.378169842870463,1.18618618618619,FALSE,NA
1,2000,0.1665,0.472,0.372528857942576,0.499215384378326,0.204597151370738,0.510097073895322,1.44144144144144,FALSE,NA
1,2000,0.306,0.298,0.460829686543738,0.457379492325574,0.348586967040663,0.340586928541956,0.990990990990991,FALSE,NA
1,2000,0.3215,0.2885,0.467052191944327,0.453064840834069,0.361226157151327,0.328226093345004,0.855855855855856,FALSE,NA
1,2000,0.416,0.2135,0.49289349762398,0.409777683628574,0.451414169285611,0.248914140527395,0.780780780780781,FALSE,NA
1,2000,0.262,0.3545,0.439722639853806,0.478361526462988,0.299500000000401,0.391980490166532,1.17117117117117,FALSE,NA
1,2000,0.301,0.2895,0.458692707594093,0.453530318721913,0.35034624271059,0.338846185941159,0.960960960960961,FALSE,NA
1,2000,0.296,0.306,0.456490963765987,0.460829686543738,0.339591856065184,0.349591814686287,1.0960960960961,FALSE,NA
1,2000,0.268,0.3375,0.442917599560008,0.472857007984443,0.310500000000379,0.379967397528346,1.15615615615616,FALSE,NA
1,2000,0.2445,0.3545,0.429790355871325,0.478361526462988,0.291222706358936,0.401222625172014,1.24624624624625,FALSE,NA
1,2000,0.248,0.3705,0.431851826440505,0.482938660701336,0.285368139944468,0.407868074597305,1.17117117117117,FALSE,NA
1,2000,0.302,0.3165,0.459125255240876,0.465110470748617,0.337356832686437,0.351856775847,1.06606606606607,FALSE,NA
1,2000,0.2945,0.295,0.45581767188208,0.456042761152943,0.344328322964964,0.3448282616827,0.975975975975976,FALSE,NA
1,2000,0.218,0.4295,0.412887393849703,0.495004797956545,0.24492359294868,0.456423540952921,1.38138138138138,FALSE,NA
1,2000,0.3405,0.2825,0.473877357551508,0.450215226308485,0.374061035156502,0.316010771988968,0.840840840840841,FALSE,NA
1,2000,0.2975,0.31,0.457158342371656,0.462493243193887,0.33834950166735,0.35084944333925,1.05105105105105,FALSE,NA
1,2000,0.299,0.2985,0.45781983355901,0.457599989073426,0.344828322931704,0.344328261749214,0.960960960960961,FALSE,NA
1,2000,0.294,0.314,0.455591922667643,0.464116364719022,0.334632595124014,0.354632540452081,1.06606606606607,FALSE,NA
1,2000,0.227,0.4045,0.418892587664189,0.490795018312126,0.26011676465694,0.437616697675806,1.24624624624625,FALSE,NA
1,2000,0.342,0.292,0.474379594839407,0.454682306671372,0.369917768685124,0.319917734201494,0.885885885885886,FALSE,NA
