"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
2,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
3,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
4,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
5,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
6,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
7,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
8,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
9,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
10,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
11,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
12,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
13,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
14,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
15,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
16,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
17,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
18,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
19,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
20,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
21,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
22,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
23,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
24,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
25,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
26,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
27,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
28,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
29,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
30,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
31,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
32,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
33,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
34,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
35,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
36,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
37,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
38,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
39,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
40,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
41,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
42,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
43,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
44,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
45,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
46,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
47,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
48,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
49,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
50,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
51,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
52,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
53,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
54,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
55,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
56,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
57,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
58,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
59,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
60,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
61,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
62,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
63,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
64,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
65,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
66,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
67,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
68,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
69,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
70,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
71,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
72,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
73,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
74,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
75,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
76,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
77,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
78,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
79,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
80,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
81,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
82,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
83,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
84,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
85,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
86,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
87,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
88,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
89,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
90,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
91,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
92,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
93,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
94,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
95,10050,1,0.000182089371765756,0.00498754668053816,0.00498754668053816,0,NA
96,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
97,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
98,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
99,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
100,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
101,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
102,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
103,10050,0.000182089371765756,1,0.00498754668053816,0.00498754668053816,0.999810843333067,NA
