"eta","alpha","beta"
0,0.00176635159758576,0.993668321493477
0.015015015015015,0.00182982743234161,0.99056403478542
0.03003003003003,0.00194766001301028,0.986638692242608
0.045045045045045,0.00220835808044606,0.980987251593739
0.0600600600600601,0.00295272098223676,0.970988033596922
0.0750750750750751,0.00417811473170615,0.95748103335599
0.0900900900900901,0.0057836587082255,0.94134536478826
0.105105105105105,0.00773804136466194,0.923088682999963
0.12012012012012,0.0100246749628659,0.903096519889646
0.135135135135135,0.0126125779385716,0.881899387351189
0.15015015015015,0.0153464041884855,0.861290506725896
0.165165165165165,0.0179207558667763,0.844215068733172
0.18018018018018,0.020453246349767,0.829145497177252
0.195195195195195,0.0230189573792894,0.815217092238894
0.21021021021021,0.0256411400203886,0.802099558302467
0.225225225225225,0.0283351826931152,0.789593120731527
0.24024024024024,0.0311117565715167,0.777562321605151
0.255255255255255,0.0339805375141727,0.76590768592849
0.27027027027027,0.0369499631088542,0.754550443827249
0.285285285285285,0.0400245897090862,0.743438913735153
0.3003003003003,0.0432129234364583,0.732517642788198
0.315315315315315,0.0465247304397562,0.721737091050083
0.33033033033033,0.0499639481524141,0.711067358301286
0.345345345345345,0.0535330966854902,0.70049261724598
0.36036036036036,0.057244275211949,0.689967268820367
0.375375375375375,0.0611024983165203,0.679474258504616
0.39039039039039,0.0650995153994026,0.669031176520864
0.405405405405405,0.0692347944091696,0.65863203114643
0.42042042042042,0.0735100257888234,0.648270096808418
0.435435435435435,0.0779079453662948,0.637982993323509
0.45045045045045,0.0824074372858723,0.627810929881913
0.465465465465465,0.0870000772961593,0.617764203873404
0.48048048048048,0.0916665609757449,0.607877077861255
0.495495495495495,0.0963921910528223,0.59816951338778
0.510510510510511,0.101149045345202,0.588685686394244
0.525525525525526,0.105926325063715,0.579435050377726
0.540540540540541,0.110706007829239,0.570439978691461
0.555555555555556,0.115474571839314,0.561711660822493
0.570570570570571,0.120230708253772,0.553236132891608
0.585585585585586,0.124940912509385,0.545062306068432
0.600600600600601,0.129616578189081,0.537152130348918
0.615615615615616,0.134274712260849,0.529469229700943
0.630630630630631,0.138872687018695,0.522066726396037
0.645645645645646,0.143450381188136,0.514874483123891
0.660660660660661,0.147970254972161,0.50793513870045
0.675675675675676,0.152471122667539,0.501182544827984
0.690690690690691,0.156946751044186,0.494615695853143
0.705705705705706,0.161383524932191,0.488246537794712
0.720720720720721,0.165793837449364,0.482049750130839
0.735735735735736,0.170214148861838,0.475968832111579
0.750750750750751,0.174605610547687,0.47005089943816
0.765765765765766,0.178990244475939,0.46425954251091
0.780780780780781,0.183385404920903,0.45856624965466
0.795795795795796,0.187756020145112,0.453015458028234
0.810810810810811,0.192147169822356,0.447542290488753
0.825825825825826,0.196573871745651,0.442127370390408
0.840840840840841,0.201027734243431,0.436777957855779
0.855855855855856,0.205494999320686,0.431509207288996
0.870870870870871,0.209994126648964,0.42629560733734
0.885885885885886,0.21453406454046,0.421124524418475
0.900900900900901,0.219120360901705,0.415988748973822
0.915915915915916,0.223760573168168,0.410878371926721
0.930930930930931,0.228478941248422,0.405767841013783
0.945945945945946,0.233270443810656,0.40066176615485
0.960960960960961,0.238116981714461,0.395578975405147
0.975975975975976,0.243026856522413,0.390509652876804
0.990990990990991,0.248027137185193,0.385425882262962
1.00600600600601,0.253129965715082,0.380316652349788
1.02102102102102,0.258311993525418,0.375204246243593
1.03603603603604,0.263578096437659,0.370083951447877
1.05105105105105,0.268953432400771,0.364934251084844
1.06606606606607,0.274385762619739,0.359803392258111
1.08108108108108,0.279908258657596,0.354659453783283
1.0960960960961,0.28553636575786,0.349489243432535
1.11111111111111,0.291198232187171,0.34435805520885
1.12612612612613,0.29692354205475,0.33923916224822
1.14114114114114,0.302711958965024,0.334131291956576
1.15615615615616,0.308504829434507,0.329085511306841
1.17117117117117,0.314312174042941,0.32409232346266
1.18618618618619,0.320155801087884,0.31913114547002
1.2012012012012,0.32595059657916,0.314273429027609
1.21621621621622,0.331719940655532,0.309496047515746
1.23123123123123,0.337465630768917,0.304795760531199
1.24624624624625,0.343133744661739,0.300215778201893
1.26126126126126,0.34875805544554,0.295725094017856
1.27627627627628,0.354334804091215,0.291324712514557
1.29129129129129,0.359850038700964,0.287024112752539
1.30630630630631,0.365283800762304,0.282836536725929
1.32132132132132,0.370660370991863,0.27874021534322
1.33633633633634,0.375978451695502,0.274734358094408
1.35135135135135,0.3812310170069,0.270822081061822
1.36636636636637,0.386421735302554,0.266998458814129
1.38138138138138,0.391540782342698,0.263268665521038
1.3963963963964,0.396642363635075,0.259592800795059
1.41141141141141,0.401699811943688,0.255987831151192
1.42642642642643,0.406697490414396,0.252462836567842
1.44144144144144,0.411647884284269,0.249007463590064
1.45645645645646,0.416623877302893,0.245571393080091
1.47147147147147,0.421525175036545,0.242221932382732
1.48648648648649,0.426380724026097,0.238936868245064
1.5015015015015,0.431278810876995,0.235657147336865
1.51651651651652,0.436166312093924,0.23241664080761
1.53153153153153,0.44100210675683,0.229241932412987
1.54654654654655,0.445875617517144,0.226074937652442
1.56156156156156,0.450761595846,0.222929908284919
1.57657657657658,0.455638837070681,0.21982002746074
1.59159159159159,0.460540082967453,0.216726149215479
1.60660660660661,0.465480618035727,0.213636090766884
1.62162162162162,0.470436181614786,0.210564925816739
1.63663663663664,0.47540992763389,0.207512203131827
1.65165165165165,0.480462478485403,0.20443918789077
1.66666666666667,0.485551350190988,0.201371748534001
1.68168168168168,0.490631080581637,0.198337755385402
1.6966966966967,0.495829350692817,0.195260631351336
1.71171171171171,0.501109258961835,0.192162642427121
1.72672672672673,0.50640078313369,0.189085849009512
1.74174174174174,0.511780567095125,0.185984310863911
1.75675675675676,0.517253593905512,0.182855813158718
1.77177177177177,0.522797499221166,0.179714183766074
1.78678678678679,0.528416684735128,0.176556947977694
1.8018018018018,0.53413974213699,0.173368043476436
1.81681681681682,0.539970946548401,0.170145856242638
1.83183183183183,0.545905220179284,0.166893751243346
1.84684684684685,0.551934201746441,0.163616865108926
1.86186186186186,0.558043247473313,0.16032350212524
1.87687687687688,0.564244930233903,0.157006859750641
1.89189189189189,0.570533467614972,0.153670250587068
1.90690690690691,0.576899916173029,0.150318622999827
1.92192192192192,0.583355947924666,0.146946568137557
1.93693693693694,0.589868463125353,0.143571213282145
1.95195195195195,0.596410524941176,0.140206314075667
1.96696696696697,0.602940260026776,0.136873294016088
1.98198198198198,0.60945240792054,0.133574063958305
1.996996996997,0.615938624732672,0.130312400624899
2.01201201201201,0.622379126733797,0.127097669719068
2.02702702702703,0.628740275890602,0.123945714808077
2.04204204204204,0.634982950031864,0.120875048178573
2.05705705705706,0.641077598855279,0.117899101233893
2.07207207207207,0.647028191030131,0.115014135962184
2.08708708708709,0.652818077799124,0.112226942089302
2.1021021021021,0.658478608642545,0.109521730934418
2.11711711711712,0.66395748552265,0.106921878215782
2.13213213213213,0.669237001031344,0.104434148567447
2.14714714714715,0.674324850619587,0.102053404333929
2.16216216216216,0.679269098534456,0.0997565177075721
2.17717717717718,0.683998895705897,0.0975739713553345
2.19219219219219,0.688608293641318,0.0954620275182671
2.20720720720721,0.693021414569322,0.0934533783750084
2.22222222222222,0.697342091229649,0.0915004910559792
2.23723723723724,0.701454158114532,0.0896541671880983
2.25225225225225,0.705465662950083,0.0878656067978862
2.26726726726727,0.70936929534042,0.0861362430630036
2.28228228228228,0.713072359224304,0.0845067954578012
2.2972972972973,0.716740881656537,0.0829031276958292
2.31231231231231,0.720261959294427,0.0813743741838909
2.32732732732733,0.723717487461698,0.0798831792132861
2.34234234234234,0.726994749629541,0.0784785102665305
2.35735735735736,0.730223511536401,0.0771031563779352
2.37237237237237,0.73341091015597,0.0757542660359255
2.38738738738739,0.736465534362768,0.0744701006678372
2.4024024024024,0.73946100362099,0.0732184450584853
2.41741741741742,0.742395217070014,0.0719998864297586
2.43243243243243,0.74525080835124,0.0708214302326287
2.44744744744745,0.748010921826942,0.0696896242060179
2.46246246246246,0.750719372653045,0.0685856962324189
2.47747747747748,0.753376588377425,0.0675091879936473
2.49249249249249,0.755983002995601,0.0664596363863724
2.50750750750751,0.758539141407616,0.0654365014938907
2.52252252252252,0.761047832128269,0.0644383842616813
2.53753753753754,0.763509413689185,0.0634649054189043
2.55255255255255,0.765924405382821,0.0625155356715191
2.56756756756757,0.768283560633585,0.0615936643341165
2.58258258258258,0.770601848653566,0.0606930597178661
2.5975975975976,0.772884450490547,0.0598114319811021
2.61261261261261,0.775131619578172,0.0589484855848146
2.62762762762763,0.777339029477232,0.0581056383124502
2.64264264264264,0.779509354222292,0.0572816439264569
2.65765765765766,0.781633520516652,0.0564797711187022
2.67267267267267,0.783721418548791,0.0556959409115902
2.68768768768769,0.785815903701525,0.0549143019616616
2.7027027027027,0.787878791462515,0.0541487492406988
2.71771771771772,0.789908115042701,0.0533998131067853
2.73273273273273,0.791908748146358,0.0526654803308223
2.74774774774775,0.793880930764057,0.0519454943869291
2.76276276276276,0.795822723299722,0.0512403772091134
2.77777777777778,0.797738822476236,0.0505482605319896
2.79279279279279,0.7996531585521,0.0498605750867318
2.80780780780781,0.801578418976012,0.0491728592491549
2.82282282282282,0.803455682131844,0.0485060038680067
2.83783783783784,0.805287801383172,0.0478586790504875
2.85285285285285,0.807099345707817,0.0472218738061051
2.86786786786787,0.808894777361856,0.0465938994115445
2.88288288288288,0.810674137573859,0.0459746613988802
2.8978978978979,0.812493381078355,0.0453451009422244
2.91291291291291,0.814295975804642,0.0447245019790445
2.92792792792793,0.816050061191915,0.0441238434220912
2.94294294294294,0.817764789956154,0.0435396713098519
