"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,50,"forward",0.524410079701748,0.329560327676681,0.47370877129308,0.384187454245971,0.358321810962568,0.0287614832858865,"violation in forward orientation",1,0.283103448275862,1,50,0.524410079701748,0.329560327676681,0.47370877129308,0.384187454245971,0.358321810962568,0.0287614832858865,"violation at burn-in",1,130,0.386251568800868,0.487139434999938,0.447478140684584,0.482596527426404,0.487340519322472,0.000201084322534462,"violation"
2,70,"reverse",0.332011213630856,0.546359910605891,0.4,0.486763572497166,0.559330621514152,0.0129707109082607,"violation in reverse orientation",1,0.283103448275862,1,120,0.559167193522576,0.321281192805974,0.495535624910617,0.411973569810276,0.332134347117793,0.0108531543118193,"violation",1,70,0.332011213630856,0.546359910605891,0.4,0.486763572497166,0.559330621514152,0.0129707109082607,"violation"
3,60,"forward",0.383872428163307,0.463104996184793,0.422952584681651,0.458257569495584,0.490498215784628,0.027393219599835,"violation in forward orientation",1,0.283103448275862,1,60,0.383872428163307,0.463104996184793,0.422952584681651,0.458257569495584,0.490498215784628,0.027393219599835,"violation",1,70,0.295810536031579,0.59189294941248,0.376883027379226,0.494871659305394,0.607377697747548,0.0154847483350683,"violation"
4,110,"reverse",0.316792091153819,0.539305562933781,0.406659440842637,0.491666083017817,0.579530087003554,0.0402245240697732,"violation in reverse orientation",1,0.283103448275862,1,150,0.553220838285771,0.329804537087069,0.496386945839634,0.422952584681651,0.336614579958032,0.00681004287096287,"violation",1,110,0.316792091153819,0.539305562933781,0.406659440842637,0.491666083017817,0.579530087003554,0.0402245240697732,"violation"
5,90,"forward",0.566413277978533,0.316774321444153,0.493913572686508,0.4,0.326674843901135,0.00990052245698242,"violation in forward orientation",1,0.283103448275862,1,90,0.566413277978533,0.316774321444153,0.493913572686508,0.4,0.326674843901135,0.00990052245698242,"violation",1,180,0.296431936873643,0.604534967602631,0.408097059382377,0.5,0.606552948167979,0.00201798056534763,"violation"
6,50,"reverse",0.454790769027509,0.4062591846095,0.448998886412873,0.427083130081252,0.410775912605703,0.00451672799620317,"violation in reverse orientation",1,0.283103448275862,1,230,0.531520167062986,0.34739934026378,0.496281065556853,0.441448894725159,0.352964773647403,0.0055654333836227,"violation",1,50,0.454790769027509,0.4062591846095,0.448998886412873,0.427083130081252,0.410775912605703,0.00451672799620317,"violation at burn-in"
7,50,"reverse",0.216786995012799,0.590712364249548,0.3,0.489897948556636,0.712261096384208,0.121548732134659,"violation in reverse orientation",1,0.283103448275862,1,120,0.692500526855909,0.230215830491362,0.495535624910617,0.348707932548461,0.231675434908645,0.00145960441728296,"violation",1,50,0.216786995012799,0.590712364249548,0.3,0.489897948556636,0.712261096384208,0.121548732134659,"violation at burn-in"
8,60,"forward",0.592139703863035,0.25432432379694,0.493006648591635,0.339934634239519,0.307291478205738,0.052967154408798,"violation in forward orientation",1,0.283103448275862,1,60,0.592139703863035,0.25432432379694,0.493006648591635,0.339934634239519,0.307291478205738,0.052967154408798,"violation",1,70,0.367154334451918,0.499509642474121,0.419912527334259,0.474664220738176,0.512687179536074,0.0131775370619533,"violation"
9,50,"reverse",0.302716065288689,0.524410079701748,0.366606055596467,0.47370877129308,0.598212386138714,0.0738023064369663,"violation in reverse orientation",1,0.283103448275862,1,310,0.509174345151705,0.367286318191289,0.494937955308116,0.45538745209948,0.369801050859602,0.00251473266831376,"violation",1,50,0.302716065288689,0.524410079701748,0.366606055596467,0.47370877129308,0.598212386138714,0.0738023064369663,"violation at burn-in"
10,70,"forward",0.650660936341786,0.219286761535403,0.499795876701026,0.318157963590287,0.263199133036083,0.0439123715006794,"violation in forward orientation",1,0.283103448275862,1,70,0.650660936341786,0.219286761535403,0.499795876701026,0.318157963590287,0.263199133036083,0.0439123715006794,"violation",1,120,0.416367655586762,0.425601814323196,0.458257569495584,0.46180503341658,0.447369170341913,0.0217673560187164,"violation"
11,60,"reverse",0.230926430345563,0.661196578770763,0.321022671404304,0.499722145018832,0.693494637511514,0.0322980587407515,"violation in reverse orientation",1,0.283103448275862,1,170,0.613295621663496,0.279091697031821,0.499965396726489,0.395519893506217,0.291351724538084,0.0122600275062631,"violation",1,60,0.230926430345563,0.661196578770763,0.321022671404304,0.499722145018832,0.693494637511514,0.0322980587407515,"violation"
12,90,"reverse",0.261362863693741,0.623601442490622,0.362433476228891,0.499505928733089,0.653098110972967,0.029496668482345,"violation in reverse orientation",1,0.283103448275862,1,160,0.623041328914409,0.266443233185236,0.499843725578305,0.385225177655874,0.284008900919568,0.0175656677343314,"violation",1,90,0.261362863693741,0.623601442490622,0.362433476228891,0.499505928733089,0.653098110972967,0.029496668482345,"violation"
13,160,"forward",0.579109709427252,0.288460711424568,0.499022481958478,0.4,0.317108821209062,0.0286481097844939,"violation in forward orientation",1,0.283103448275862,1,160,0.579109709427252,0.288460711424568,0.499022481958478,0.4,0.317108821209062,0.0286481097844939,"violation",1,280,0.287937248326568,0.516243442611063,0.412789786893117,0.495374008364655,0.617827459455259,0.101584016844196,"violation"
14,50,"forward",0.430755917550709,0.355715993350399,0.438634243989226,0.4,0.428884775364211,0.0731687820138119,"violation in forward orientation",1,0.283103448275862,1,50,0.430755917550709,0.355715993350399,0.438634243989226,0.4,0.428884775364211,0.0731687820138119,"violation at burn-in",1,380,0.384310944678195,0.477634055750627,0.464829519280413,0.490942899681748,0.48991619804856,0.0122821422979332,"violation"
15,100,"forward",0.535880378407413,0.334897285537307,0.489897948556636,0.41424630354416,0.349679607982429,0.0147823224451222,"violation in forward orientation",1,0.283103448275862,1,100,0.535880378407413,0.334897285537307,0.489897948556636,0.41424630354416,0.349679607982429,0.0147823224451222,"violation",1,100,0.404536423902243,0.460420391058284,0.448998886412873,0.47021271782035,0.463072083336348,0.00265169227806444,"violation"
16,50,"reverse",0.275078575707952,0.524410079701748,0.346987031457949,0.47370877129308,0.63489403567811,0.110483955976362,"violation in reverse orientation",1,0.283103448275862,1,100,0.535880378407413,0.310945864384819,0.489897948556636,0.4,0.349679607982429,0.0387337435976104,"violation",1,50,0.275078575707952,0.524410079701748,0.346987031457949,0.47370877129308,0.63489403567811,0.110483955976362,"violation at burn-in"
17,50,"forward",0.524410079701748,0.329560327676681,0.47370877129308,0.384187454245971,0.358321810962568,0.0287614832858865,"violation in forward orientation",1,0.283103448275862,1,50,0.524410079701748,0.329560327676681,0.47370877129308,0.384187454245971,0.358321810962568,0.0287614832858865,"violation at burn-in",1,60,0.277090389131333,0.609706494609077,0.357071421427142,0.495535624910617,0.632223871489734,0.0225173768806568,"violation"
