"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,50,"reverse",0.216786995012799,0.654021127930363,0.3,0.498397431775084,0.731250403533618,0.0772292756032549,"violation in reverse orientation",1,0.214827586206897,1,60,0.53818458826428,0.34236971261758,0.481894409826699,0.4,0.372529425537628,0.0301597129200475,"violation",1,50,0.216786995012799,0.654021127930363,0.3,0.498397431775084,0.731250403533618,0.0772292756032549,"violation at burn-in"
2,50,"forward",0.612137383051339,0.302716065288689,0.493558507170123,0.366606055596467,0.312873147246348,0.0101570819576586,"violation in forward orientation",1,0.214827586206897,1,50,0.612137383051339,0.302716065288689,0.493558507170123,0.366606055596467,0.312873147246348,0.0101570819576586,"violation at burn-in",1,90,0.395765536459536,0.507348898454775,0.442216638714053,0.481894409826699,0.509379986437344,0.00203108798256924,"violation"
3,70,"forward",0.650660936341786,0.258342897757551,0.499795876701026,0.349927106111883,0.281796947591132,0.0234540498335815,"violation in forward orientation",1,0.214827586206897,1,70,0.650660936341786,0.258342897757551,0.499795876701026,0.349927106111883,0.281796947591132,0.0234540498335815,"violation",1,80,0.243974143961777,0.654590663251262,0.344374432848898,0.5,0.697547904741252,0.0429572414899896,"violation"
4,60,"forward",0.74303982794241,0.206777284463185,0.495535624910617,0.3,0.207276696105908,0.000499411642722769,"violation in forward orientation",1,0.214827586206897,1,60,0.74303982794241,0.206777284463185,0.495535624910617,0.3,0.207276696105908,0.000499411642722769,"violation",1,160,0.33870010349401,0.579109709427252,0.42934361238989,0.499022481958478,0.580121044619499,0.00101133519224628,"violation"
5,90,"reverse",0.261362863693741,0.657042967008405,0.362433476228891,0.499876527964533,0.675992010562455,0.0189490435540505,"violation in reverse orientation",1,0.214827586206897,1,230,0.477628423812767,0.418000744602214,0.487053561759571,0.470369681262557,0.421378903223685,0.00337815862147089,"violation",1,90,0.261362863693741,0.657042967008405,0.362433476228891,0.499876527964533,0.675992010562455,0.0189490435540505,"violation"
6,50,"forward",0.790712364249548,0.0745005976726398,0.489897948556636,0.14,0.168820190155339,0.0943195924826989,"violation in forward orientation",1,0.214827586206897,1,50,0.790712364249548,0.0745005976726398,0.489897948556636,0.14,0.168820190155339,0.0943195924826989,"violation at burn-in",1,70,0.239040057693904,0.66501401703857,0.334724986110285,0.5,0.703664435635921,0.0386504185973509,"violation"
7,50,"forward",0.80895608070809,0.152451248673278,0.485386443980464,0.237486841740758,0.154103339639388,0.00165209096610947,"violation in forward orientation",1,0.214827586206897,1,50,0.80895608070809,0.152451248673278,0.485386443980464,0.237486841740758,0.154103339639388,0.00165209096610947,"violation at burn-in",1,110,0.316792091153819,0.604951973890729,0.406659440842637,0.499255644281672,0.607279271501769,0.00232729761104011,"violation"
8,50,"reverse",0.4062591846095,0.454790769027509,0.427083130081252,0.448998886412873,0.496371554962407,0.0415807859348977,"violation in reverse orientation",1,0.214827586206897,1,90,0.554753840420317,0.275464716989807,0.492035329455212,0.372677996249965,0.35916333274093,0.0836986157511233,"violation",1,50,0.4062591846095,0.454790769027509,0.427083130081252,0.448998886412873,0.496371554962407,0.0415807859348977,"violation at burn-in"
9,60,"reverse",0.277090389131333,0.644232895622817,0.357071421427142,0.498887651569859,0.656495412810991,0.0122625171881739,"violation in reverse orientation",1,0.214827586206897,1,170,0.58377228191065,0.313034521257142,0.499446059932408,0.416610146108842,0.335754721530074,0.0227202002729324,"violation",1,60,0.277090389131333,0.644232895622817,0.357071421427142,0.498887651569859,0.656495412810991,0.0122625171881739,"violation"
10,50,"reverse",0.216786995012799,0.654021127930363,0.3,0.498397431775084,0.731250403533618,0.0772292756032549,"violation in reverse orientation",1,0.214827586206897,1,80,0.654590663251262,0.276559731956136,0.5,0.368908864084343,0.278626913479569,0.00206718152343227,"violation",1,50,0.216786995012799,0.654021127930363,0.3,0.498397431775084,0.731250403533618,0.0772292756032549,"violation at burn-in"
