"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,3080,"forward",0.257996853803977,0.564165014809209,0.422610927193604,0.498814161335997,0.565133385111285,0.000968370302075527,"violation in forward orientation",1,0.522068965517241,1,3080,0.257996853803977,0.564165014809209,0.422610927193604,0.498814161335997,0.565133385111285,0.000968370302075527,"violation",1,5290,0.549712445908785,0.267057341516835,0.499328847262344,0.430974694860507,0.267145970227021,8.86287101852234e-05,"violation"
2,1850,"reverse",0.533631437562395,0.276578277441096,0.499989481262621,0.430007049732416,0.27668670024541,0.00010842280431439,"violation in reverse orientation",1,0.522068965517241,1,8370,0.270074614179321,0.544669359929521,0.434689535529804,0.499376103289676,0.544776183405836,0.000106823476314966,"violation",1,1850,0.533631437562395,0.276578277441096,0.499989481262621,0.430007049732416,0.27668670024541,0.00010842280431439,"violation"
3,6390,"reverse",0.506082143224354,0.292896593784756,0.499745135511372,0.445622762990691,0.293031470039365,0.000134876254608618,"violation in reverse orientation",1,0.522068965517241,1,8670,0.279619759210049,0.52854651031355,0.440000679680954,0.499916966747504,0.528687733506218,0.00014122319266785,"violation",1,6390,0.506082143224354,0.292896593784756,0.499745135511372,0.445622762990691,0.293031470039365,0.000134876254608618,"violation"
4,4970,"forward",0.305763211473162,0.484350217507439,0.450794041065197,0.498394200472608,0.484622649048716,0.000272431541276763,"violation in forward orientation",1,0.522068965517241,1,4970,0.305763211473162,0.484350217507439,0.450794041065197,0.498394200472608,0.484622649048716,0.000272431541276763,"violation",1,5850,0.560587986279422,0.260418015296849,0.498570796884628,0.427602284758739,0.260693601554279,0.000275586257429461,"violation"
5,630,"reverse",0.531592387750778,0.272709690536563,0.499271325924997,0.416795898326361,0.277896451731613,0.00518676119505029,"violation in reverse orientation",1,0.522068965517241,1,3160,0.285034509689531,0.518105063728073,0.438183051151337,0.499870196257862,0.51956111033521,0.00145604660713738,"violation",1,630,0.531592387750778,0.272709690536563,0.499271325924997,0.416795898326361,0.277896451731613,0.00518676119505029,"violation"
6,2130,"forward",0.269594965279191,0.543208101319964,0.427025953417737,0.49992858049735,0.545584637051568,0.00237653573160457,"violation in forward orientation",1,0.522068965517241,1,2130,0.269594965279191,0.543208101319964,0.427025953417737,0.49992858049735,0.545584637051568,0.00237653573160457,"violation",1,2250,0.447694625452985,0.327019581667505,0.492587223585332,0.456490963765987,0.327672304214767,0.00065272254726223,"violation"
7,1100,"forward",0.2936477638119,0.504001120018744,0.43509189681915,0.498248170763748,0.505043373100804,0.00104225308205985,"violation in forward orientation",1,0.522068965517241,1,1100,0.2936477638119,0.504001120018744,0.43509189681915,0.498248170763748,0.505043373100804,0.00104225308205985,"violation",1,4620,0.470957496052171,0.313816353329691,0.497063206732721,0.454181672610793,0.313870634377975,5.42810482842548e-05,"violation"
8,1460,"forward",0.318157488934072,0.461471101789696,0.449734080433951,0.493756762271652,0.46373195421591,0.00226085242621393,"violation in forward orientation",1,0.522068965517241,1,1460,0.318157488934072,0.461471101789696,0.449734080433951,0.493756762271652,0.46373195421591,0.00226085242621393,"violation",0,10050,0.52206193598053,0.288006487919371,0.499985703119774,0.444857238810059,0.283550790398357,-0.00445569752101344,"max_iter reached without violation"
9,120,"reverse",0.43479120276108,0.321281192805974,0.465176191231762,0.411973569810276,0.335327798793518,0.0140466059875442,"violation in reverse orientation",1,0.522068965517241,1,9590,0.293213620414907,0.505704455349899,0.447285995293627,0.499832783633142,0.505775126706358,7.06713564588846e-05,"violation",1,120,0.43479120276108,0.321281192805974,0.465176191231762,0.411973569810276,0.335327798793518,0.0140466059875442,"violation"
10,1310,"forward",0.339897500305225,0.42625142938955,0.458589970229208,0.486532093736409,0.427088919182294,0.000837489792744117,"violation in forward orientation",1,0.522068965517241,1,1310,0.339897500305225,0.42625142938955,0.458589970229208,0.486532093736409,0.427088919182294,0.000837489792744117,"violation",1,5310,0.552207769663289,0.265489915565563,0.499190687077631,0.430092783212207,0.265665515162426,0.000175599596863585,"violation"
11,940,"reverse",0.475272343630032,0.310562450030776,0.494582465622308,0.442403565131344,0.311310670790859,0.000748220760083129,"violation in reverse orientation",1,0.522068965517241,1,1900,0.341561065563892,0.423966680925536,0.461622754927696,0.487391155545682,0.424284961124806,0.000318280199270216,"violation",1,940,0.475272343630032,0.310562450030776,0.494582465622308,0.442403565131344,0.311310670790859,0.000748220760083129,"violation"
