"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,160,"forward",0.726162040908508,0.107204222849119,0.485693769262073,0.230403857389585,0.107853722171692,0.000649499322573466,"violation in forward orientation",1,0.931724137931035,1,160,0.726162040908508,0.107204222849119,0.485693769262073,0.230403857389585,0.107853722171692,0.000649499322573466,"violation",1,280,0.101256746636353,0.717413496050053,0.238805488262916,0.481229293220042,0.742910988563209,0.0254974925131556,"violation"
2,230,"forward",0.70787152996874,0.111183001110608,0.486023951738509,0.246909058513055,0.115057879452859,0.00387487834225128,"violation in forward orientation",1,0.931724137931035,1,230,0.70787152996874,0.111183001110608,0.486023951738509,0.246909058513055,0.115057879452859,0.00387487834225128,"violation",1,820,0.0830571536351127,0.674974061260537,0.234755305668604,0.484279947160619,0.789117622024521,0.114143560763984,"violation"
3,90,"forward",0.732531618198095,0.104606694841303,0.492035329455212,0.206080411011016,0.105344911085996,0.000738216244693141,"violation in forward orientation",1,0.931724137931035,1,90,0.732531618198095,0.104606694841303,0.492035329455212,0.206080411011016,0.105344911085996,0.000738216244693141,"violation",1,280,0.115151520161963,0.703773210178169,0.257539376818856,0.485031032038999,0.707633787183923,0.00386057700575404,"violation"
4,160,"forward",0.761288001011107,0.0795152004044429,0.474958879799083,0.189983551919633,0.0940185186574524,0.0145033182530094,"violation in forward orientation",1,0.931724137931035,1,160,0.761288001011107,0.0795152004044429,0.474958879799083,0.189983551919633,0.0940185186574524,0.0145033182530094,"violation",1,280,0.0821505148830761,0.71060295169345,0.210411404595078,0.483186700722508,0.791419471549085,0.0808165198556354,"violation"
5,50,"forward",0.808956080708089,0.0745005976726397,0.485386443980464,0.14,0.0752432999356177,0.000742702262977984,"violation in forward orientation",1,0.931724137931035,1,50,0.808956080708089,0.0745005976726397,0.485386443980464,0.14,0.0752432999356177,0.000742702262977984,"violation at burn-in",1,70,0.0534488391899587,0.813795356759835,0.118666055184544,0.474664220738176,0.864289662019109,0.0504943052592738,"violation"
6,280,"reverse",0.067220023482452,0.717413496050053,0.185576872239523,0.481229293220042,0.82932623921685,0.111912743166796,"violation in reverse orientation",1,0.931724137931035,1,480,0.673027388516018,0.124950336538467,0.488122821520249,0.282566363886433,0.128782081919333,0.00383174538086556,"violation",1,280,0.067220023482452,0.717413496050053,0.185576872239523,0.481229293220042,0.82932623921685,0.111912743166796,"violation"
7,50,"forward",0.910755917550709,0.0275269587093166,0.438634243989226,0.0707106781186548,0.0351469877972396,0.00762002908792297,"violation in forward orientation",1,0.931724137931035,1,50,0.910755917550709,0.0275269587093166,0.438634243989226,0.0707106781186548,0.0351469877972396,0.00762002908792297,"violation at burn-in",1,140,0.0794670791069046,0.782166588346298,0.185576872239523,0.469693777793531,0.798232400460082,0.0160658121137838,"violation"
8,280,"forward",0.751169375419505,0.082150514883076,0.469693777793531,0.210411404595078,0.098003982511972,0.0158534676288959,"violation in forward orientation",1,0.931724137931035,1,280,0.751169375419505,0.082150514883076,0.469693777793531,0.210411404595078,0.098003982511972,0.0158534676288959,"violation",1,4000,0.0983081553123653,0.617812668439321,0.27663649433869,0.49155645657442,0.75039711633131,0.132584447891989,"violation"
9,50,"forward",0.878395081610861,0.0275269587093166,0.458257569495584,0.0707106781186548,0.0478930807100306,0.020366122000714,"violation in forward orientation",1,0.931724137931035,1,50,0.878395081610861,0.0275269587093166,0.458257569495584,0.0707106781186548,0.0478930807100306,0.020366122000714,"violation at burn-in",1,820,0.10606774922896,0.638022131145387,0.268248333363269,0.492445910146473,0.730696416876751,0.0926742857313642,"violation"
10,260,"forward",0.722901023382547,0.108831156020063,0.480446045219298,0.247203291757252,0.109138152291279,0.000306996271216234,"violation in forward orientation",1,0.931724137931035,1,260,0.722901023382547,0.108831156020063,0.480446045219298,0.247203291757252,0.109138152291279,0.000306996271216234,"violation",1,280,0.115151520161963,0.690056992291969,0.257539376818856,0.488385511827762,0.707633787183923,0.0175767948919546,"violation"
11,50,"forward",0.808956080708089,0.0745005976726397,0.485386443980464,0.14,0.0752432999356177,0.000742702262977984,"violation in forward orientation",1,0.931724137931035,1,50,0.808956080708089,0.0745005976726397,0.485386443980464,0.14,0.0752432999356177,0.000742702262977984,"violation at burn-in",1,220,0.110041851817653,0.710541156942727,0.24410402876541,0.485832335123178,0.720606636207432,0.010065479264705,"violation"
12,480,"forward",0.666955683148177,0.127433602351082,0.489468071538436,0.285583892616902,0.131173568990355,0.00373996663927273,"violation in forward orientation",1,0.931724137931035,1,480,0.666955683148177,0.127433602351082,0.489468071538436,0.285583892616902,0.131173568990355,0.00373996663927273,"violation",1,490,0.120032145731923,0.690047278835986,0.276897489891786,0.483725132864658,0.695242450918456,0.00519517208246978,"violation"
13,250,"reverse",0.133655587999128,0.644942560928585,0.277387815161373,0.496854103334168,0.660654127801606,0.0157115668730213,"violation in reverse orientation",1,0.931724137931035,1,280,0.744458720921921,0.0965495261969029,0.472239562173303,0.232115382989599,0.100647135052618,0.00409760885571538,"violation",1,250,0.133655587999128,0.644942560928585,0.277387815161373,0.496854103334168,0.660654127801606,0.0157115668730213,"violation"
14,120,"forward",0.771119296036274,0.0789160685510231,0.476969600708473,0.17950549357115,0.0901462268514943,0.0112301583004712,"violation in forward orientation",1,0.931724137931035,1,120,0.771119296036274,0.0789160685510231,0.476969600708473,0.17950549357115,0.0901462268514943,0.0112301583004712,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
15,720,"reverse",0.144286289640278,0.628303450073426,0.312543206889607,0.494551720572265,0.633664022356076,0.00536057228264952,"violation in reverse orientation",1,0.931724137931035,1,820,0.646393946054406,0.11314285454695,0.490868428803679,0.277607158916583,0.139272303273138,0.0261294487261879,"violation",1,720,0.144286289640278,0.628303450073426,0.312543206889607,0.494551720572265,0.633664022356076,0.00536057228264952,"violation"
16,160,"forward",0.720240586751941,0.098198912696676,0.487179381747627,0.217944947177034,0.110186029192398,0.0119871164957223,"violation in forward orientation",1,0.931724137931035,1,160,0.720240586751941,0.098198912696676,0.487179381747627,0.217944947177034,0.110186029192398,0.0119871164957223,"violation",1,300,0.124602468571871,0.680542593431339,0.271293199325011,0.489897948556636,0.683638936913996,0.00309634348265719,"violation"
17,60,"forward",0.819765062450468,0.0622317713624084,0.476969600708473,0.12801909579781,0.0709859227208539,0.00875415135844549,"violation in forward orientation",1,0.931724137931035,1,60,0.819765062450468,0.0622317713624084,0.476969600708473,0.12801909579781,0.0709859227208539,0.00875415135844549,"violation",1,190,0.0981317034565967,0.734834768954364,0.223296878269436,0.480909802589994,0.750845106911237,0.0160103379568727,"violation"
18,250,"forward",0.752302027981902,0.0971586157174473,0.470930992821666,0.229921725811199,0.0975578600809862,0.000399244363538831,"violation in forward orientation",1,0.931724137931035,1,250,0.752302027981902,0.0971586157174473,0.470930992821666,0.229921725811199,0.0975578600809862,0.000399244363538831,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
19,160,"forward",0.726162040908508,0.107204222849119,0.485693769262073,0.230403857389585,0.107853722171692,0.000649499322573466,"violation in forward orientation",1,0.931724137931035,1,160,0.726162040908508,0.107204222849119,0.485693769262073,0.230403857389585,0.107853722171692,0.000649499322573466,"violation",1,800,0.133101175717771,0.660279409151497,0.301659472750318,0.48803016044093,0.662061715601473,0.00178230644997612,"violation"
20,820,"reverse",0.0946403371181901,0.660708099605002,0.252247482416544,0.48780487804878,0.75970927682245,0.0990011772174481,"violation in reverse orientation",1,0.931724137931035,1,820,0.654749670549915,0.120172511651689,0.489136900870278,0.286530871829896,0.135981200380388,0.0158086887286991,"violation",1,820,0.0946403371181901,0.660708099605002,0.252247482416544,0.48780487804878,0.75970927682245,0.0990011772174481,"violation"
21,240,"reverse",0.133766669413116,0.653021739825846,0.276385399196283,0.496078370824611,0.660372105111309,0.00735036528546373,"violation in reverse orientation",1,0.931724137931035,1,820,0.661898783918775,0.0903166216202504,0.487528885338359,0.245879184698855,0.133165350276486,0.042848728656236,"violation",1,240,0.133766669413116,0.653021739825846,0.276385399196283,0.496078370824611,0.660372105111309,0.00735036528546373,"violation"
