"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,70,"reverse",0.332011213630856,0.561680056860571,0.4,0.489897948556636,0.574119946252643,0.0124398893920721,"violation in reverse orientation",1,0.248965517241379,1,150,0.560060961031326,0.329804537087069,0.497147418333391,0.422952584681651,0.34297169489662,0.0131671578095506,"violation",1,70,0.332011213630856,0.561680056860571,0.4,0.489897948556636,0.574119946252643,0.0124398893920721,"violation"
2,50,"reverse",0.329560327676681,0.524410079701748,0.384187454245971,0.47370877129308,0.577263692277419,0.0528536125756714,"violation in reverse orientation",1,0.248965517241379,1,180,0.554010979502965,0.346746223030849,0.49749371855331,0.436173031697567,0.347688301974296,0.000942078943447722,"violation",1,50,0.329560327676681,0.524410079701748,0.384187454245971,0.47370877129308,0.577263692277419,0.0528536125756714,"violation at burn-in"
3,100,"forward",0.503912853250174,0.370102421252595,0.482804308182932,0.433012701892219,0.386745144669529,0.0166427234169343,"violation in forward orientation",1,0.248965517241379,1,100,0.503912853250174,0.370102421252595,0.482804308182932,0.433012701892219,0.386745144669529,0.0166427234169343,"violation",1,110,0.283966960418264,0.632421839069742,0.385694607919935,0.5,0.635746204215867,0.00332436514612455,"violation"
4,60,"reverse",0.299311814729174,0.609706494609077,0.372677996249965,0.495535624910617,0.616063393329249,0.00635689872017153,"violation in reverse orientation",1,0.248965517241379,1,140,0.632120795068619,0.260284930688819,0.499795876701026,0.376883027379226,0.28679335424496,0.0265084235561415,"violation",1,60,0.299311814729174,0.609706494609077,0.372677996249965,0.495535624910617,0.616063393329249,0.00635689872017153,"violation"
5,140,"reverse",0.327572698663508,0.559967969201867,0.419912527334259,0.496723961448963,0.579813219642513,0.0198452504406461,"violation in reverse orientation",1,0.248965517241379,1,230,0.509194158219894,0.380605449771481,0.493128587087229,0.456335365683545,0.382627803106952,0.00202235333547057,"violation",1,140,0.327572698663508,0.559967969201867,0.419912527334259,0.496723961448963,0.579813219642513,0.0198452504406461,"violation"
6,330,"forward",0.483311836590386,0.401082409592562,0.491096111027464,0.469217741838689,0.402805838496345,0.00172342890378263,"violation in forward orientation",1,0.248965517241379,1,330,0.483311836590386,0.401082409592562,0.491096111027464,0.469217741838689,0.402805838496345,0.00172342890378263,"violation",1,570,0.436653447870894,0.436653447870894,0.484683852054081,0.484683852054081,0.439895582464748,0.00324213459385392,"violation"
7,60,"reverse",0.404119734820393,0.404119734820393,0.433012701892219,0.433012701892219,0.48162650466433,0.0775067698439371,"violation in reverse orientation",1,0.248965517241379,1,160,0.635437582923543,0.28115698818386,0.499374608885954,0.395235293844059,0.284207563693641,0.00305057550978177,"violation",1,60,0.404119734820393,0.404119734820393,0.433012701892219,0.433012701892219,0.48162650466433,0.0775067698439371,"violation"
8,90,"reverse",0.217843543370117,0.645967901805191,0.327542288288526,0.5,0.720562565881178,0.0745946640759868,"violation in reverse orientation",1,0.248965517241379,1,110,0.577086061449853,0.316792091153819,0.497015888466787,0.406659440842637,0.329698809887673,0.0129067187338541,"violation",1,90,0.217843543370117,0.645967901805191,0.327542288288526,0.5,0.720562565881178,0.0745946640759868,"violation"
9,80,"reverse",0.354108657851495,0.511130300599852,0.417582327212252,0.480722113075735,0.545775603135408,0.0346453025355553,"violation in reverse orientation",1,0.248965517241379,1,160,0.610575889280711,0.259030400808886,0.5,0.379967103839267,0.303589910507283,0.0445595096983966,"violation",1,80,0.354108657851495,0.511130300599852,0.417582327212252,0.480722113075735,0.545775603135408,0.0346453025355553,"violation"
10,50,"reverse",0.355715993350399,0.501594493296846,0.4,0.466476151587624,0.543713877424934,0.042119384128088,"violation in reverse orientation",1,0.248965517241379,1,80,0.590878168740764,0.308177297821902,0.496078370824611,0.3903123748999,0.318946388486147,0.0107690906642455,"violation",1,50,0.355715993350399,0.501594493296846,0.4,0.466476151587624,0.543713877424934,0.042119384128088,"violation at burn-in"
