"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,100,"forward",0.800420391058284,0.0773148667427289,0.47021271782035,0.17058722109232,0.0813350371992746,0.00402017045654562,"violation in forward orientation",1,0.897586206896552,1,100,0.800420391058284,0.0773148667427289,0.47021271782035,0.17058722109232,0.0813350371992746,0.00402017045654562,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
2,90,"forward",0.824040028479255,0.0417124095892457,0.462948147911104,0.104822012578407,0.0717088015291475,0.0299963919399018,"violation in forward orientation",1,0.897586206896552,1,90,0.824040028479255,0.0417124095892457,0.462948147911104,0.104822012578407,0.0717088015291475,0.0299963919399018,"violation",1,320,0.109122932755236,0.729071096785865,0.253028530999965,0.475975560690883,0.732237973733885,0.00316687694802043,"violation"
3,90,"reverse",0.0652551788198452,0.794279587966123,0.147405546238018,0.475186772896513,0.839875110194375,0.0455955222282516,"violation in reverse orientation",1,0.897586206896552,1,200,0.716527689645114,0.114026032901119,0.485386443980464,0.246525860712421,0.115525693914849,0.00149966101373075,"violation",1,90,0.0652551788198452,0.794279587966123,0.147405546238018,0.475186772896513,0.839875110194375,0.0455955222282516,"violation"
4,280,"reverse",0.0821505148830761,0.747816639109923,0.210411404595078,0.470981931279573,0.798419475240685,0.0506028361307624,"violation in reverse orientation",1,0.897586206896552,1,630,0.627928173074985,0.151613282833229,0.495098169080597,0.318157963590287,0.151634623597493,2.13407642643548e-05,"violation",1,280,0.0821505148830761,0.747816639109923,0.210411404595078,0.470981931279573,0.798419475240685,0.0506028361307624,"violation"
5,100,"reverse",0.0773148667427289,0.809383999631981,0.17058722109232,0.466476151587624,0.810284575959634,0.000900576327652836,"violation in reverse orientation",1,0.897586206896552,1,160,0.749657445752236,0.098198912696676,0.478890318862263,0.217944947177034,0.102023588260263,0.0038246755635868,"violation",1,100,0.0773148667427289,0.809383999631981,0.17058722109232,0.466476151587624,0.810284575959634,0.000900576327652836,"violation"
6,280,"forward",0.717413496050053,0.067220023482452,0.481229293220042,0.185576872239523,0.115164681547891,0.0479446580654388,"violation in forward orientation",1,0.897586206896552,1,280,0.717413496050053,0.067220023482452,0.481229293220042,0.185576872239523,0.115164681547891,0.0479446580654388,"violation",1,820,0.142406154783145,0.649976950688651,0.312585502877471,0.490145300119292,0.650571820583231,0.000594869894579908,"violation"
7,480,"reverse",0.102285497677251,0.668980815745437,0.253028530999965,0.489028941429396,0.749014805609361,0.0800339898639242,"violation in reverse orientation",1,0.897586206896552,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999542552273042,-0.000457447726958327,"max_iter reached without violation",1,480,0.102285497677251,0.668980815745437,0.253028530999965,0.489028941429396,0.749014805609361,0.0800339898639242,"violation"
8,470,"forward",0.673818584507431,0.132593736508859,0.488083436900074,0.291295167491486,0.132931884534463,0.000338148025604251,"violation in forward orientation",1,0.897586206896552,1,470,0.673818584507431,0.132593736508859,0.488083436900074,0.291295167491486,0.132931884534463,0.000338148025604251,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
9,180,"forward",0.702422932361926,0.118817871160874,0.489897948556636,0.249443825784929,0.121274119060333,0.00245624789945834,"violation in forward orientation",1,0.897586206896552,1,180,0.702422932361926,0.118817871160874,0.489897948556636,0.249443825784929,0.121274119060333,0.00245624789945834,"violation",1,820,0.0932016013084742,0.676160684051937,0.250148676789829,0.483965070199401,0.771303719568326,0.0951430355163886,"violation"
10,50,"forward",0.878395081610861,0.0275269587093166,0.458257569495584,0.0707106781186548,0.0495562789488238,0.0220293202395072,"violation in forward orientation",1,0.897586206896552,1,50,0.878395081610861,0.0275269587093166,0.458257569495584,0.0707106781186548,0.0495562789488238,0.0220293202395072,"violation at burn-in",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
11,820,"reverse",0.0859693715682148,0.669035831389363,0.239285571589617,0.485805353167267,0.789049248564692,0.120013417175329,"violation in reverse orientation",1,0.897586206896552,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999542552273042,-0.000457447726958327,"max_iter reached without violation",1,820,0.0859693715682148,0.669035831389363,0.239285571589617,0.485805353167267,0.789049248564692,0.120013417175329,"violation"
12,230,"reverse",0.0995119632962558,0.753070927017768,0.230926464780687,0.471914413438058,0.755820152860208,0.00274922584243942,"violation in reverse orientation",1,0.897586206896552,1,4000,0.642281197594442,0.0961456912050779,0.486298198125389,0.273601443709641,0.145785016588678,0.0496393253835997,"violation",1,230,0.0995119632962558,0.753070927017768,0.230926464780687,0.471914413438058,0.755820152860208,0.00274922584243942,"violation"
