"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,50,"reverse",0.246504271019468,0.694644991687999,0.324961536185438,0.5,0.704667205974577,0.0100222142865778,"violation in reverse orientation",1,0.180689655172414,1,90,0.634820744786182,0.247071505072811,0.499876527964533,0.351539822656808,0.304804718349831,0.0577332132770198,"violation",1,50,0.246504271019468,0.694644991687999,0.324961536185438,0.5,0.704667205974577,0.0100222142865778,"violation at burn-in"
2,60,"reverse",0.299311814729174,0.627070094348715,0.372677996249965,0.49749371855331,0.641401481249108,0.0143313869003926,"violation in reverse orientation",1,0.180689655172414,1,160,0.585437582923543,0.345761529163151,0.499374608885954,0.433012701892219,0.346024565113635,0.000263035950483825,"violation",1,60,0.299311814729174,0.627070094348715,0.372677996249965,0.49749371855331,0.641401481249108,0.0143313869003926,"violation"
3,50,"forward",0.546859192020479,0.275078575707952,0.48,0.346987031457949,0.378225730479303,0.103147154771351,"violation in forward orientation",1,0.180689655172414,1,50,0.546859192020479,0.275078575707952,0.48,0.346987031457949,0.378225730479303,0.103147154771351,"violation at burn-in",1,50,0.246504271019468,0.674489213358372,0.324961536185438,0.499599839871872,0.704667205974577,0.0301779926162046,"violation at burn-in"
4,100,"reverse",0.334897285537307,0.587987176577287,0.41424630354416,0.49749371855331,0.598768545834622,0.0107813692573356,"violation in reverse orientation",1,0.180689655172414,1,160,0.482064644419067,0.331611385567067,0.484122918275927,0.42555111326373,0.432309374023415,0.100697988456349,"violation",1,100,0.334897285537307,0.587987176577287,0.41424630354416,0.49749371855331,0.598768545834622,0.0107813692573356,"violation"
5,50,"forward",0.654021127930363,0.246504271019468,0.498397431775085,0.324961536185438,0.288778266799182,0.0422739957797139,"violation in forward orientation",1,0.180689655172414,1,50,0.654021127930363,0.246504271019468,0.498397431775085,0.324961536185438,0.288778266799182,0.0422739957797139,"violation at burn-in",1,90,0.275464716989807,0.634820744786183,0.372677996249965,0.499876527964533,0.669971337279031,0.035150592492848,"violation"
6,50,"forward",0.734021127930363,0.185611725055255,0.498397431775084,0.271293199325011,0.222002717872675,0.0363909928174201,"violation in forward orientation",1,0.180689655172414,1,50,0.734021127930363,0.185611725055255,0.498397431775084,0.271293199325011,0.222002717872675,0.0363909928174201,"violation at burn-in",1,60,0.25432432379694,0.694529912104096,0.339934634239519,0.499722145018832,0.695298444021212,0.000768531917115789,"violation"
7,60,"reverse",0.206777284463185,0.694529912104096,0.3,0.499722145018832,0.752261856645296,0.0577319445412002,"violation in reverse orientation",1,0.180689655172414,1,90,0.634820744786182,0.217843543370117,0.499876527964533,0.327542288288526,0.304804718349831,0.0869611749797143,"violation",1,60,0.206777284463185,0.694529912104096,0.3,0.499722145018832,0.752261856645296,0.0577319445412002,"violation"
8,60,"reverse",0.25432432379694,0.677962140771975,0.339934634239519,0.5,0.695298444021212,0.0173363032492366,"violation in reverse orientation",1,0.180689655172414,1,140,0.447052513081979,0.462453411583652,0.472239562173303,0.476969600708473,0.464401725227145,0.00194831364349363,"violation",1,60,0.25432432379694,0.677962140771975,0.339934634239519,0.5,0.695298444021212,0.0173363032492366,"violation"
9,50,"forward",0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.254869756775035,0.0692580317197798,"violation in forward orientation",1,0.180689655172414,1,50,0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.254869756775035,0.0692580317197798,"violation at burn-in",1,50,0.216786995012799,0.694644991687999,0.3,0.5,0.740269789835775,0.0456247981477756,"violation at burn-in"
10,50,"forward",0.612137383051339,0.152451248673278,0.493558507170123,0.237486841740758,0.323738392491614,0.171287143818336,"violation in forward orientation",1,0.180689655172414,1,50,0.612137383051339,0.152451248673278,0.493558507170123,0.237486841740758,0.323738392491614,0.171287143818336,"violation at burn-in",1,80,0.469812757386282,0.441684683216467,0.46837484987988,0.458257569495584,0.442535955048413,0.000851271831945222,"violation"
11,110,"reverse",0.294997309582735,0.64149085844415,0.393017569476678,0.499917348540637,0.646570445297536,0.00507958685338561,"violation in reverse orientation",1,0.180689655172414,1,150,0.573679409779001,0.33741333935307,0.498397431775085,0.427083130081252,0.355839045939881,0.0184257065868104,"violation",1,110,0.294997309582735,0.64149085844415,0.393017569476678,0.499917348540637,0.646570445297536,0.00507958685338561,"violation"
