"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,10050,0.505119210141733,0.144744859278904,0.499822190606042,0.338750209100656,0.136926261118021,"max_iter reached without violation"
2,2870,0.238639009318178,0.326268513326924,0.409596072001586,0.457339471825791,0.327199359427652,"violation"
3,1200,0.177404910902288,0.397804616075846,0.352939048877029,0.478513322698543,0.398924391181183,"violation"
4,5670,0.189248899551463,0.382784060514618,0.377036713639937,0.480092478703672,0.38363099057044,"violation"
5,10050,0.397517952433205,0.198387223149069,0.485287872504578,0.387549096401004,0.197549652102312,"max_iter reached without violation"
6,4330,0.236022810547929,0.329401920812448,0.410509561068335,0.460539353723202,0.329931684647607,"violation"
7,6700,0.281297190335442,0.285726624401127,0.439771098238695,0.442085294304628,0.285958270468298,"violation"
8,8270,0.147109171583407,0.442020726562672,0.340108455433991,0.493917803361462,0.442022947536278,"violation"
9,3860,0.173405804267002,0.403787722930406,0.360590772743929,0.484686155167701,0.404270209433834,"violation"
10,2530,0.0586134988818389,0.623816561823735,0.207434204156497,0.491519259531061,0.623982637177692,"violation"
11,10050,0.114727438111895,0.505617203400232,0.304588150194781,0.499835214547693,0.496219142754567,"max_iter reached without violation"
12,70,0.708862341015247,0.0538296093796796,0.498159879261791,0.118666055184544,0.0575354518913835,"violation"
13,10050,0.189566568373405,0.389482274637429,0.380413300700069,0.483243386083873,0.383231408438946,"max_iter reached without violation"
14,4340,0.281168420554952,0.285908058288088,0.43769699514568,0.440210312994838,0.286074182443431,"violation"
15,6140,0.129600373281513,0.470072864914107,0.319198754640228,0.497242126224889,0.470094406514762,"violation"
16,5230,0.309667396573198,0.261412008297293,0.452720019506446,0.427524610230701,0.261529962572856,"violation"
17,5740,0.223670153278638,0.343173143050627,0.403612479871953,0.467024886807929,0.34318985671838,"violation"
18,2930,0.247386731718631,0.317651192033444,0.415486083099883,0.453651409813869,0.318245704031214,"violation"
19,4960,0.143696979715639,0.447213105798913,0.333216728380075,0.49400143757927,0.447290337178544,"violation"
20,2840,0.177837726571868,0.398350239723974,0.362173006790743,0.482346044665244,0.398351515192113,"violation"
21,2630,0.235274396371722,0.33024672835168,0.406684165996074,0.458588709210946,0.33071805971861,"violation"
22,9070,0.247331326902286,0.318215266367776,0.421530810571296,0.458497768010017,0.318301550701254,"violation"
23,5020,0.12133503761379,0.484086174597333,0.308061852114955,0.498362065348678,0.484326874430149,"violation"
24,8130,0.223471636769409,0.34335167305958,0.405252449505902,0.468179199022478,0.343407904665702,"violation"
25,5970,0.203404620921883,0.366156085293772,0.388779204072193,0.475168491393995,0.366326235798844,"violation"
26,6780,0.315256845530063,0.255503308171508,0.456234792381945,0.425255053974144,0.256962625723376,"violation"
27,1830,0.248921971318465,0.315627879574804,0.412909785217424,0.449957446702522,0.316702500490422,"violation"
28,10050,0.102816881995728,0.529002264146785,0.289222496075825,0.499888742850678,0.518953836902088,"max_iter reached without violation"
29,4240,0.226986829450516,0.339365370821915,0.404183357578283,0.464459493911486,0.339570637994087,"violation"
30,8070,0.406684867980303,0.191615134414908,0.487061063347838,0.380997186721884,0.19171648141594,"violation"
31,3360,0.374675770338622,0.212664048675489,0.476023408192698,0.392206802980079,0.212716217766969,"violation"
32,8470,0.387000111004644,0.204294787445125,0.482230302942328,0.391336895871576,0.204418385139805,"violation"
33,6700,0.396673033928856,0.198017273022469,0.484257497748502,0.385178858969691,0.198094397200654,"violation"
34,8980,0.189641738947079,0.382982774561022,0.379919472208347,0.48125171818279,0.383136932903949,"violation"
35,4890,0.197791240024861,0.372792709090824,0.383127838329356,0.476679220785608,0.37306832057031,"violation"
36,70,0.0538296093796797,0.623148055300962,0.118666055184544,0.498159879261791,0.638215102611913,"violation"
37,5730,0.447637630912623,0.167093346941529,0.494283264218593,0.357498559108036,0.167276539669988,"violation"
38,6780,0.182710965539772,0.3919388518461,0.37254602228168,0.483057487967758,0.391975974420712,"violation"
39,2890,0.210589042233121,0.357056812485687,0.389513805016357,0.469494964536442,0.357915076121543,"violation"
40,3420,0.158831442481928,0.42381152500745,0.345830544388576,0.48898217792608,0.424603218320144,"violation"
41,3590,0.213889487728155,0.354103224425742,0.393594004734574,0.469329491624792,0.354129845241268,"violation"
42,4090,0.124956584640222,0.477012082572831,0.310775258780716,0.497530441593686,0.478006459811206,"violation"
43,2480,0.21957893511487,0.346764086254234,0.39507899077148,0.464963941851026,0.34771663352422,"violation"
44,5840,0.246068509075119,0.319437592364081,0.418704966237697,0.457506433204325,0.319577374189599,"violation"
45,7860,0.136323526276806,0.458963904013638,0.32832326406243,0.496225221682977,0.459000440898941,"violation"
46,2100,0.165525497169929,0.413792497805362,0.34797242312608,0.48526846953861,0.415092371133653,"violation"
47,9730,0.219297985924208,0.348021545576644,0.403125919819956,0.470364848478091,0.348030065977619,"violation"
48,70,0.259465727789909,0.27841952286999,0.349927106111883,0.363935405795914,0.306321780589525,"violation"
49,3440,0.21754927786652,0.349568138997259,0.396021571952331,0.467499345649597,0.349988500445268,"violation"
50,5000,0.275250785369504,0.291267966296385,0.435184512592073,0.443648103793987,0.291453110580451,"violation"
51,4430,0.188732708077069,0.384001662814245,0.375016878687046,0.479748979793772,0.38428143063551,"violation"
52,5050,0.277871144675434,0.289051820065772,0.436665093949689,0.442564289873802,0.289058614776254,"violation"
53,3960,0.220132783517779,0.346813001230783,0.398859139806016,0.467038678845774,0.347099725763198,"violation"
54,4510,0.253409365314524,0.312000258763029,0.421923021756249,0.453154325728049,0.312238601632599,"violation"
55,6140,0.224676572769263,0.341984396073679,0.404685964252424,0.466802065917125,0.342086904693186,"violation"
56,5480,0.176293997415265,0.400192823972763,0.365621623776007,0.484683040877799,0.400399845055344,"violation"
57,9930,0.108064506452915,0.508678819563631,0.296066067847567,0.499902591700814,0.508718761215027,"violation"
58,2330,0.242802610729926,0.322586703417873,0.410837232123816,0.454611594055463,0.322903233688479,"violation"
59,4830,0.286864916052078,0.28091084357113,0.441228419585475,0.438089024914162,0.28099176543536,"violation"
60,5480,0.244253865004114,0.321376359561098,0.417221290699769,0.458098113290353,0.321420616873193,"violation"
61,5890,0.301169734397363,0.268291229846843,0.449231501670848,0.432077477925292,0.268623276894052,"violation"
62,4260,0.152475067158539,0.433862389635123,0.341196274653945,0.491459605917185,0.433922942091244,"violation"
63,10020,0.275073293331281,0.291454181917036,0.438020802766809,0.446489129117552,0.291616040578501,"violation"
64,2650,0.243006784772859,0.321997707908507,0.411930308248476,0.455061170918068,0.322694188215354,"violation"
65,4000,0.251711118648464,0.310937281849959,0.420189243079829,0.452125812136401,0.313919831648425,"violation"
66,2410,0.19693420998338,0.373112587679068,0.377192801993706,0.474210688336119,0.374111279085274,"violation"
67,1610,0.211788535102633,0.356061329890354,0.385321511143068,0.466187860721953,0.356533777241194,"violation"
68,3050,0.267183105722704,0.298027320279507,0.427878776343679,0.444552080191005,0.298955282334812,"violation"
69,2450,0.226060117834855,0.33999803452923,0.399693551916422,0.462241248803004,0.340577393061533,"violation"
70,4630,0.26279927334604,0.30297845171917,0.427712541422744,0.449062359416787,0.303116444502044,"violation"
71,7560,0.143031746337732,0.448200410983584,0.335311172624016,0.494737128900367,0.448328164701732,"violation"
72,6030,0.127550106820958,0.473112688990879,0.316716416173748,0.497535212303494,0.473561648505071,"violation"
73,4000,0.232274518137022,0.332441699637012,0.407486119395495,0.46145828630549,0.33389156264595,"violation"
74,4340,0.166479521711732,0.413250865878324,0.355026881699661,0.48724580161644,0.413761177251432,"violation"
75,5850,0.276055735406698,0.290596673462123,0.436364455700225,0.444003726261594,0.290715378952671,"violation"
76,9310,0.348867268555506,0.230915654092514,0.470549518783647,0.41099734042546,0.231024014391222,"violation"
77,2140,0.224088706857536,0.342692320971722,0.397168773100482,0.462608326175166,0.342730653114948,"violation"
