"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
1,1500,0.265333333333333,0.368,0.441510538442239,0.482261339939249,0.294677244152518,0.397343836629681,1.2012012012012,FALSE,NA
1,1500,0.421333333333333,0.210666666666667,0.493772777252407,0.407782076877126,0.455938964843838,0.245307853880162,0.750750750750751,FALSE,NA
1,1500,0.253333333333333,0.364,0.434920171474669,0.481148625686492,0.290909370154496,0.401575987961575,1.14114114114114,FALSE,NA
1,1500,0.286666666666667,0.312,0.45220447685631,0.463309831538248,0.332000000000336,0.357330758497086,1.12612612612613,FALSE,NA
1,1500,0.352,0.264,0.477593969811178,0.440799274046589,0.389630336401094,0.301630290756487,0.840840840840841,FALSE,NA
1,1500,0.326666666666667,0.27,0.468994195652308,0.443959457608462,0.373347703010663,0.31668098373794,0.870870870870871,FALSE,NA
1,1500,0.178,0.481333333333333,0.38251274488571,0.499651434057339,0.205500000000589,0.50882991371538,1.48648648648649,FALSE,NA
1,1500,0.375333333333333,0.267333333333333,0.484208862188852,0.442567760034802,0.400163386296343,0.29216333568816,0.840840840840841,FALSE,NA
1,1500,0.184,0.476,0.387484193225995,0.499423667841243,0.210235681038108,0.502235561521265,1.3963963963964,FALSE,NA
1,1500,0.346,0.279333333333333,0.475693178424917,0.448671619586332,0.378500000000243,0.311862724743535,0.915915915915916,FALSE,NA
1,1500,0.276666666666667,0.322,0.44735022322809,0.467242977475317,0.322190693485424,0.36752395771924,1.08108108108108,FALSE,NA
1,1500,0.299333333333333,0.305333333333333,0.457966034645462,0.460548465298593,0.341583165063261,0.347583127053122,1.00600600600601,FALSE,NA
1,1500,0.308666666666667,0.281333333333333,0.461943238456367,0.44964974022998,0.358346394384506,0.331013005727178,0.915915915915916,FALSE,NA
0,1500,0.464666666666667,0.207333333333333,0.498749993038151,0.405396376676238,0.48228429354289,0.224950913898049,0.765765765765766,FALSE,NA
1,1500,0.285333333333333,0.332666666666667,0.451573053029321,0.471168287934954,0.321215866243609,0.368549127470343,1.0960960960961,FALSE,NA
1,1500,0.374666666666667,0.262666666666667,0.484036729552165,0.440082820488245,0.402283099213032,0.290283043022001,0.795795795795796,FALSE,NA
1,1500,0.26,0.38,0.438634243989226,0.485386443980464,0.286561035156677,0.406506619659974,1.23123123123123,FALSE,NA
1,1500,0.370666666666667,0.26,0.482983321543186,0.438634243989226,0.40157602952354,0.290909333313864,0.825825825825826,FALSE,NA
