"eta","alpha","beta"
0,0.00650571167346525,0.993878125198692
0.015015015015015,0.00655553567291167,0.992320887993742
0.03003003003003,0.00663647833482595,0.990286988837515
0.045045045045045,0.00676096414509053,0.987712050468924
0.0600600600600601,0.00694804670747662,0.984486185500852
0.0750750750750751,0.00722721106876856,0.980723768270856
0.0900900900900901,0.00765986903909399,0.97613040203235
0.105105105105105,0.00835520774495935,0.969990093793237
0.12012012012012,0.00937574696449184,0.962044236892959
0.135135135135135,0.0107137125198639,0.952519217182491
0.15015015015015,0.0123596061480412,0.941638102093276
0.165165165165165,0.0143145923000112,0.92956683635206
0.18018018018018,0.0165773128797256,0.916519941867868
0.195195195195195,0.0191295262504736,0.902873972201117
0.21021021021021,0.0219536143077195,0.88899986080435
0.225225225225225,0.0251442605679731,0.874574941077959
0.24024024024024,0.0288573767567273,0.858987845872355
0.255255255255255,0.0331786090716384,0.841964547255643
0.27027027027027,0.038063034539615,0.823718974208031
0.285285285285285,0.0433847920855644,0.804730429327647
0.3003003003003,0.048993803208273,0.785538260972079
0.315315315315315,0.0547294138375516,0.766694714636382
0.33033033033033,0.0604090794200778,0.748797384120152
0.345345345345345,0.0658622327375478,0.732353574226368
0.36036036036036,0.0710154697780225,0.717507677083734
0.375375375375375,0.0759089217993468,0.704030099261699
0.39039039039039,0.0806139915128844,0.691614543510445
0.405405405405405,0.0852001975211896,0.67999570638543
0.42042042042042,0.0897167041460272,0.668988095810434
0.435435435435435,0.0942000854165554,0.658456914658335
0.45045045045045,0.0986808278573997,0.648299787050607
0.465465465465465,0.103174455679669,0.638454312272008
0.48048048048048,0.107696045511733,0.628866601673951
0.495495495495495,0.112254554789375,0.619502186505943
0.510510510510511,0.116866187942262,0.610314135511802
0.525525525525526,0.12152858280312,0.601297148593724
0.540540540540541,0.126251323775665,0.592422848796977
0.555555555555556,0.131036083295925,0.583679600454034
0.570570570570571,0.135884623418762,0.575056221344282
0.585585585585586,0.140789161070509,0.566561235814956
0.600600600600601,0.145769485822141,0.558154703619514
0.615615615615616,0.150810051571179,0.549856598305938
0.630630630630631,0.15591174933372,0.541659792669178
0.645645645645646,0.161079990628744,0.533551838244412
0.660660660660661,0.166294666061487,0.525559432983734
0.675675675675676,0.171563975359572,0.517664703479457
0.690690690690691,0.176888815072259,0.509862383540166
0.705705705705706,0.182253779999302,0.502169021116837
0.720720720720721,0.187652246886343,0.49459179444618
0.735735735735736,0.193104976471631,0.48709550191185
