"eta","alpha","beta"
0,0.00655674490739455,0.998896137520293
0.015015015015015,0.0066903289211222,0.998896137520293
0.03003003003003,0.00682416092847438,0.998892893051776
0.045045045045045,0.00696069494845808,0.998856655149503
0.0600600600600601,0.00701166019532129,0.998783605345596
0.0750750750750751,0.00702156743482807,0.998678956292841
0.0900900900900901,0.00703502508518727,0.998545834389172
0.105105105105105,0.00705210085147023,0.998386881408216
0.12012012012012,0.0070726292101656,0.998205641042761
0.135135135135135,0.00709589899651941,0.998014116565428
0.15015015015015,0.00711940946306744,0.99784200702902
0.165165165165165,0.00714302976498882,0.997686645316418
0.18018018018018,0.00760586622891257,0.995573578195894
0.195195195195195,0.00908254101154848,0.989038059103856
0.21021021021021,0.0112223333375431,0.979802255435832
0.225225225225225,0.0139609896183808,0.968272001634845
0.24024024024024,0.0173044790460725,0.954551549625366
0.255255255255255,0.0213050485676807,0.938575338178986
0.27027027027027,0.0260890982471167,0.920042365867496
0.285285285285285,0.0311305351386352,0.901854955493223
0.3003003003003,0.0372676257058874,0.881529541372548
0.315315315315315,0.0451039700040645,0.857070683242113
0.33033033033033,0.0543151539882608,0.829464954491202
0.345345345345345,0.0648617765464248,0.798931181821814
0.36036036036036,0.0767847246751728,0.765506398555276
0.375375375375375,0.0899203306729848,0.729795716965698
0.39039039039039,0.103650215550484,0.693617026897248
0.405405405405405,0.116839244595168,0.660142072629955
0.42042042042042,0.129326858190929,0.629574842683625
0.435435435435435,0.141220473308319,0.601382781906377
0.45045045045045,0.152336526851796,0.575855927353929
0.465465465465465,0.162497809310988,0.553278973438559
0.48048048048048,0.17167073997586,0.533571391021378
0.495495495495495,0.179998753507895,0.516264678738437
0.510510510510511,0.187634151980508,0.500900371612624
0.525525525525526,0.194730744474521,0.487058092143391
0.540540540540541,0.201389462226974,0.474450314735587
0.555555555555556,0.207684619370245,0.462871204573696
0.570570570570571,0.213703451532397,0.452106609724473
0.585585585585586,0.219452181203598,0.44209689583078
0.600600600600601,0.225013784055498,0.432666141109688
0.615615615615616,0.230366608357732,0.423817050321531
0.630630630630631,0.235566767649705,0.415431900685096
0.645645645645646,0.24064456786523,0.407440186688745
0.660660660660661,0.245585021203889,0.399846246495743
0.675675675675676,0.250416537014862,0.392589558763188
0.690690690690691,0.255158243237908,0.385623917657145
0.705705705705706,0.259790288731149,0.378968895157399
0.720720720720721,0.264347003565569,0.372559976466923
0.735735735735736,0.268833761539544,0.366379797183631
0.750750750750751,0.273278531242917,0.360384230556299
