"eta","alpha","beta"
0,0.00371687792872899,0.998291005607089
0.015015015015015,0.00379287279995422,0.997485663147228
0.03003003003003,0.00389757131532908,0.996243117552087
0.045045045045045,0.00404486822726913,0.994471125090409
0.0600600600600601,0.00421641918977467,0.992182354134039
0.0750750750750751,0.00444568348709984,0.989360916783402
0.0900900900900901,0.00476813659246789,0.985888697114805
0.105105105105105,0.00520265184847524,0.981771451168861
0.12012012012012,0.00576921584496226,0.977035200227689
0.135135135135135,0.00649074700461827,0.971665809588212
0.15015015015015,0.0073963492059439,0.965604208226736
0.165165165165165,0.00851769195397245,0.95878255831995
0.18018018018018,0.00988542516931923,0.951148381718304
0.195195195195195,0.0115233428288967,0.942686538899978
0.21021021021021,0.0134463854434543,0.933428760428596
0.225225225225225,0.0156598662871759,0.923446208288499
0.24024024024024,0.0181679472202809,0.912810680341133
0.255255255255255,0.0209813691368844,0.901571754947821
0.27027027027027,0.0241293833948281,0.889709303432346
0.285285285285285,0.0276889399903441,0.877052863350464
0.3003003003003,0.0318320739437336,0.863153664139709
0.315315315315315,0.0368401305450099,0.847279994263579
0.33033033033033,0.0428868865856163,0.829046482785895
0.345345345345345,0.0498565989706974,0.808862653549758
0.36036036036036,0.0575202826095829,0.787413024172758
0.375375375375375,0.0656641155096539,0.765311630725301
0.39039039039039,0.074059818723279,0.743203672552517
0.405405405405405,0.0824065182154671,0.721915005679555
0.42042042042042,0.0903595220007932,0.702347660977619
0.435435435435435,0.0977898597680618,0.684761719648778
0.45045045045045,0.10482347101012,0.6687327345446
0.465465465465465,0.111642495076901,0.653744882582863
0.48048048048048,0.118355460066727,0.639487099085059
0.495495495495495,0.125053968136583,0.625717281813308
0.510510510510511,0.131805486578492,0.612268377689764
0.525525525525526,0.138666858225355,0.599008860517344
0.540540540540541,0.145692016167368,0.585824530972557
0.555555555555556,0.152914605696596,0.572651311850335
0.570570570570571,0.160376609681004,0.559409280382558
0.585585585585586,0.168109445996303,0.546046889525598
0.600600600600601,0.176139315649199,0.532526195670563
0.615615615615616,0.184508682142597,0.518785794368051
0.630630630630631,0.193207757873226,0.504846873880242
0.645645645645646,0.202266447502944,0.490672067469015
0.660660660660661,0.211647949964933,0.476324576620283
0.675675675675676,0.221334549939098,0.461836642609297
0.690690690690691,0.23126329092729,0.44730465502952
0.705705705705706,0.241340946351432,0.432861637223114
0.720720720720721,0.251492301878202,0.418606499875737
0.735735735735736,0.261592771085003,0.404704800770623
0.750750750750751,0.271555505061872,0.39125777477197
0.765765765765766,0.281296613121844,0.378364158511835
0.780780780780781,0.290717889163081,0.366129060023574
0.795795795795796,0.299782739642467,0.354576654909176
0.810810810810811,0.308457594938138,0.343726665462698
0.825825825825826,0.316720972033271,0.333580899718099
0.840840840840841,0.324566290373304,0.324121538096211
0.855855855855856,0.332073117831049,0.315233678951528
0.870870870870871,0.339186306902856,0.306958254990949
0.885885885885886,0.34600458170649,0.299164368187129
0.900900900900901,0.352516256280884,0.291848110705896
0.915915915915916,0.358748522856618,0.284962603838021
0.930930930930931,0.364739710233507,0.278452217617839
0.945945945945946,0.370516033040342,0.272277087634131
0.960960960960961,0.376076039187185,0.266429139295788
0.975975975975976,0.38146437838488,0.260850004724681
0.990990990990991,0.386695423072021,0.255516504297376
1.00600600600601,0.391750405229083,0.250441515106505
1.02102102102102,0.396695606541846,0.245551620967701
1.03603603603604,0.401530415283633,0.240841755562248
1.05105105105105,0.406241150859007,0.236318471516434
1.06606606606607,0.410848041507699,0.231957469667789
1.08108108108108,0.415408107177335,0.227703130492598
1.0960960960961,0.419842617609897,0.223622740631738
1.11111111111111,0.424211274446035,0.219658952929232
1.12612612612613,0.428524005439068,0.215798208912982
1.14114114114114,0.432772558207272,0.212044305355834
1.15615615615616,0.436975372006724,0.208381517878784
1.17117117117117,0.441084485906216,0.204845588586379
1.18618618618619,0.445218029191066,0.201334599275219
1.2012012012012,0.449231022226698,0.19796898706098
1.21621621621622,0.453254891233332,0.194636950624948
1.23123123123123,0.457223259244098,0.191390257180243
1.24624624624625,0.461146661622407,0.188220520600468
1.26126126126126,0.465069506261731,0.18508823908744
1.27627627627628,0.468896401687837,0.182069431231727
1.29129129129129,0.472775396229495,0.179045355959688
1.30630630630631,0.476539057429234,0.176145063781771
1.32132132132132,0.480343787917282,0.173246733971881
1.33633633633634,0.484085697325346,0.170428945203866
1.35135135135135,0.487769557667853,0.167684476216729
1.36636636636637,0.491499271649745,0.164938046736185
1.38138138138138,0.495138464528803,0.162287579032517
1.3963963963964,0.49876399181949,0.159673556040773
1.41141141141141,0.50235730175483,0.157113425966141
1.42642642642643,0.505931113934338,0.154592856289622
1.44144144144144,0.509461128494398,0.152128283659241
1.45645645645646,0.512923109531076,0.149737547454266
1.47147147147147,0.516415655903827,0.147350216153463
1.48648648648649,0.519858229023859,0.145020449193651
1.5015015015015,0.523210431858878,0.142775138802602
1.51651651651652,0.526544240134359,0.140563386149282
1.53153153153153,0.529915642978842,0.138349282658507
1.54654654654655,0.53317713659803,0.136229348067406
1.56156156156156,0.536408822928161,0.134148380288863
1.57657657657658,0.539613177187385,0.13210418000461
1.59159159159159,0.542790000950522,0.130096361888025
1.60660660660661,0.545864131070018,0.128172599950778
1.62162162162162,0.548915713418238,0.126280430380123
1.63663663663664,0.551963249756037,0.124408382077348
