"eta","alpha","beta"
0,-0.000619620392553921,0.998368409508667
0.015015015015015,-0.00054545255489824,0.996602553754781
0.03003003003003,-0.00043457944912495,0.994284483333048
0.045045045045045,-4.22201218279739e-05,0.988494118595328
0.0600600600600601,0.000465439591345262,0.981478473407244
0.0750750750750751,0.00107984655549731,0.973634825116806
0.0900900900900901,0.00181986109383259,0.965081642502126
0.105105105105105,0.00271990216989593,0.955914640199716
0.12012012012012,0.00389202175900494,0.945323958832035
0.135135135135135,0.00546975613646239,0.933123761772382
0.15015015015015,0.00744265293297719,0.920485233436409
0.165165165165165,0.00991249269661953,0.90591999100708
0.18018018018018,0.0128189610005414,0.889802082247415
0.195195195195195,0.0161135647363483,0.872492867619604
0.21021021021021,0.0197204785839341,0.854507283820326
0.225225225225225,0.0235000295759128,0.83670437506451
0.24024024024024,0.0272408462550988,0.820236044454424
0.255255255255255,0.0308831078608154,0.80528474096273
0.27027027027027,0.0344990060954176,0.791362682803932
0.285285285285285,0.0381363360082955,0.778155918870839
0.3003003003003,0.0418289468545615,0.765460177297929
0.315315315315315,0.0455920536989278,0.753169177410981
0.33033033033033,0.0494446392821263,0.741185495579082
0.345345345345345,0.0534057304036286,0.7294285363431
0.36036036036036,0.0574970083522188,0.717818632733441
0.375375375375375,0.0617540451835972,0.706246057766295
0.39039039039039,0.0662114503834564,0.694619198910978
0.405405405405405,0.0709220347482518,0.68281122578723
0.42042042042042,0.0759171170319295,0.670756714039123
0.435435435435435,0.081236103494933,0.658377848786175
0.45045045045045,0.0869208066186986,0.64560153992115
0.465465465465465,0.0929722745715995,0.63244063875712
0.48048048048048,0.0994047946939844,0.618888620344681
0.495495495495495,0.106170099279118,0.605057180240146
0.510510510510511,0.113225860271199,0.59104376980233
0.525525525525526,0.1205035835558,0.576989865730414
0.540540540540541,0.127917381016932,0.563060044339302
0.555555555555556,0.135409315278542,0.549353604233432
0.570570570570571,0.142893733560245,0.536019610718487
0.585585585585586,0.150340382648755,0.523091168077857
0.600600600600601,0.157693623778403,0.510644228297825
0.615615615615616,0.164920580147039,0.498712149634214
0.630630630630631,0.172004375154086,0.487297943076512
0.645645645645646,0.178962850977915,0.476351247040432
0.660660660660661,0.185798402744591,0.465845436177704
0.675675675675676,0.192468280503286,0.455826876284158
0.690690690690691,0.199028924297436,0.446191759104296
0.705705705705706,0.205463875990326,0.436945526453153
0.720720720720721,0.211778455607412,0.428063241749914
0.735735735735736,0.218002163936557,0.419490671701136
0.750750750750751,0.224117269047599,0.411242811454994
0.765765765765766,0.23015603094046,0.403258804333344
0.780780780780781,0.236102444509275,0.395551431068016
0.795795795795796,0.241994493444072,0.388059322917973
0.810810810810811,0.247791647439519,0.380829071692463
0.825825825825826,0.253542057154053,0.373788268558334
0.840840840840841,0.259239842101466,0.366937248619184
0.855855855855856,0.264890995508748,0.360262806845237
0.870870870870871,0.270505348389055,0.353748727055513
0.885885885885886,0.27607853702935,0.347395192694024
0.900900900900901,0.281610799579117,0.341194263217678
0.915915915915916,0.2870979278044,0.335145252879898
0.930930930930931,0.292521300922276,0.329263670765591
0.945945945945946,0.297949767891755,0.323472720111061
0.960960960960961,0.303340623253354,0.317812802608259
0.975975975975976,0.308683936201205,0.312288411589277
0.990990990990991,0.314010815730698,0.306864767290257
1.00600600600601,0.319347195708092,0.301514552635916
1.02102102102102,0.324612722401686,0.296312912236693
1.03603603603604,0.329845909459214,0.291220153259159
1.05105105105105,0.335075134895061,0.286204198370119
1.06606606606607,0.340253504956214,0.281304281173122
1.08108108108108,0.34542921805482,0.276480402891861
1.0960960960961,0.350524800515803,0.271793893582414
1.11111111111111,0.355657252717145,0.26713797050394
1.12612612612613,0.360678294959748,0.262644994028701
1.14114114114114,0.365701241145508,0.258209801815223
1.15615615615616,0.370675991406394,0.25387264338468
1.17117117117117,0.375592845574082,0.249644442410059
1.18618618618619,0.380461392099821,0.245507076493645
1.2012012012012,0.385298901420239,0.241452252810179
1.21621621621622,0.390066356035459,0.237502252465346
1.23123123123123,0.394777049724162,0.233649262631479
1.24624624624625,0.399465256488367,0.22986017416548
1.26126126126126,0.40402524492949,0.226218592739053
1.27627627627628,0.408610535148861,0.222600097100848
1.29129129129129,0.413075935210649,0.219119341957989
1.30630630630631,0.417512039374668,0.215698715900435
1.32132132132132,0.421809745939055,0.212423459144617
1.33633633633634,0.426133848233295,0.20916666237671
1.35135135135135,0.430413837061463,0.205977586796111
1.36636636636637,0.434536789069684,0.202941289191021
1.38138138138138,0.438624465516359,0.199962401984461
1.3963963963964,0.442673185390786,0.197042722534145
1.41141141141141,0.446639604738162,0.194214872665492
1.42642642642643,0.450559735125164,0.191450089698402
1.44144144144144,0.454433064132365,0.188746269721779
1.45645645645646,0.458262626046602,0.186100345447381
1.47147147147147,0.46203142336069,0.183523135560284
1.48648648648649,0.465692395665243,0.181046316213965
1.5015015015015,0.469308626511636,0.17862395858503
1.51651651651652,0.472883224439992,0.176253117694806
1.53153153153153,0.476409251919525,0.17393743565685
1.54654654654655,0.479893183056912,0.171671704458932
1.56156156156156,0.483328096423641,0.169459476014208
1.57657657657658,0.48671713659975,0.167297680902356
1.59159159159159,0.490056759664835,0.165187684538441
1.60660660660661,0.493350136845265,0.163126444140172
1.62162162162162,0.496593745244173,0.161115276236576
1.63663663663664,0.499790783931297,0.159151168510184
1.65165165165165,0.502937752636244,0.15723538882314
1.66666666666667,0.506044594648939,0.155361043245532
1.68168168168168,0.509161559395755,0.153498344181958
1.6966966966967,0.51223814817178,0.151676182996939
1.71171171171171,0.515274256041534,0.149893814770149
1.72672672672673,0.51826978836139,0.14815049193876
1.74174174174174,0.52122801748212,0.146443585627538
1.75675675675676,0.524145514051717,0.144774245106344
1.77177177177177,0.527025569516036,0.143139882777386
1.78678678678679,0.529948582726717,0.141496048335611
1.8018018018018,0.532864145469935,0.139870419443343
1.81681681681682,0.535701728505278,0.138301954635404
1.83183183183183,0.538478101077183,0.136779837986655
1.84684684684685,0.541223435454924,0.135286410010137
