"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
1,300,0.33,0.306666666666667,0.47021271782035,0.461109772421082,0.413000000000174,0.389675291548829,0.915915915915916,FALSE,NA
1,300,0.313333333333333,0.27,0.463848634314639,0.443959457608462,0.423112146446659,0.379778786110687,0.885885885885886,FALSE,NA
1,300,0.3,0.28,0.458257569495584,0.448998886412873,0.411326021354395,0.391325985370744,0.930930930930931,FALSE,NA
1,300,0.316666666666667,0.326666666666667,0.465176191231762,0.468994195652308,0.39630177574117,0.406301736682201,1.03603603603604,FALSE,NA
1,300,0.33,0.293333333333333,0.47021271782035,0.455289895439037,0.419735700085572,0.383068994506288,0.900900900900901,FALSE,NA
1,300,0.303333333333333,0.363333333333333,0.459697968477371,0.480959688770506,0.371584752090982,0.43158472790523,1.0960960960961,FALSE,NA
1,300,0.313333333333333,0.343333333333333,0.463848634314639,0.474821603926733,0.386366434672951,0.416366402064735,1.05105105105105,FALSE,NA
1,300,0.316666666666667,0.286666666666667,0.465176191231762,0.45220447685631,0.416366434058211,0.386366403294199,0.990990990990991,FALSE,NA
1,300,0.28,0.383333333333333,0.448998886412873,0.486198404860494,0.350500000000299,0.453814747985257,1.14114114114114,FALSE,NA
1,300,0.31,0.263333333333333,0.462493243193887,0.440441697491154,0.424803074919116,0.37813637130328,0.975975975975976,FALSE,NA
1,300,0.286666666666667,0.246666666666667,0.45220447685631,0.431071017608726,0.421423017887223,0.381422997602621,1.05105105105105,FALSE,NA
1,300,0.286666666666667,0.323333333333333,0.45220447685631,0.467748745470139,0.383069023587219,0.419735670306739,0.915915915915916,FALSE,NA
1,300,0.266666666666667,0.323333333333333,0.442216638714053,0.467748745470139,0.373219973848873,0.429886598325713,0.855855855855856,FALSE,NA
1,300,0.286666666666667,0.303333333333333,0.45220447685631,0.459697968477371,0.393000000000214,0.409632063043616,0.945945945945946,FALSE,NA
1,300,0.306666666666667,0.346666666666667,0.461109772421082,0.475908487935327,0.38142301843316,0.421422996510707,1.00600600600601,FALSE,NA
0,300,0.13,0.6,0.336303434416005,0.489897948556636,0.184631469978496,0.654631407189817,1.44144144144144,FALSE,NA
1,300,0.336666666666667,0.296666666666667,0.472569806718777,0.456788304968019,0.421423017887223,0.381422997602621,0.870870870870871,FALSE,NA
1,300,0.353333333333333,0.196666666666667,0.478005113873156,0.39747816152449,0.481616229727739,0.324949537794284,1.0960960960961,FALSE,NA
1,300,0.326666666666667,0.27,0.468994195652308,0.443959457608462,0.429886633503351,0.373219939937786,1.12612612612613,FALSE,NA
1,300,0.31,0.306666666666667,0.462493243193887,0.461109772421082,0.402938964843944,0.399650132129643,0.960960960960961,FALSE,NA
1,300,0.32,0.27,0.466476151587624,0.443959457608462,0.426500000000147,0.376491690813999,1.05105105105105,FALSE,NA
0,300,0.286666666666667,0.42,0.45220447685631,0.493558507170123,0.336066703995844,0.469400015734755,1.17117117117117,FALSE,NA
1,300,0.316666666666667,0.293333333333333,0.465176191231762,0.455289895439037,0.413000000000174,0.389675291548829,0.885885885885886,FALSE,NA
1,300,0.276666666666667,0.336666666666667,0.44735022322809,0.472569806718777,0.371584752090982,0.43158472790523,1.17117117117117,FALSE,NA
1,300,0.323333333333333,0.27,0.467748745470139,0.443959457608462,0.428190317729615,0.374856948128461,0.960960960960961,FALSE,NA
1,300,0.3,0.353333333333333,0.458257569495584,0.478005113873156,0.374856983074498,0.428190281556601,1.18618618618619,FALSE,NA
1,300,0.31,0.3,0.462493243193887,0.458257569495584,0.40630177549102,0.396301737182466,1.06606606606607,FALSE,NA
1,300,0.343333333333333,0.296666666666667,0.474821603926733,0.456788304968019,0.424803074919116,0.37813637130328,1.02102102102102,FALSE,NA
1,300,0.31,0.29,0.462493243193887,0.453762052181537,0.411326021354395,0.391325985370744,0.975975975975976,FALSE,NA
1,300,0.346666666666667,0.31,0.475908487935327,0.462493243193887,0.419735700085572,0.383068994506288,0.900900900900901,FALSE,NA
0,300,0.186666666666667,0.543333333333333,0.389643711898732,0.498118682868071,0.233396428730171,0.590063052804712,1.47147147147147,FALSE,NA
1,300,0.343333333333333,0.313333333333333,0.474821603926733,0.463848634314639,0.416366434058211,0.386366403294199,1.06606606606607,FALSE,NA
1,300,0.353333333333333,0.286666666666667,0.478005113873156,0.45220447685631,0.43500000000013,0.368306674027035,0.960960960960961,FALSE,NA
1,300,0.263333333333333,0.32,0.440441697491154,0.466476151587624,0.373219973848873,0.429886598325713,0.915915915915916,FALSE,NA
1,300,0.313333333333333,0.343333333333333,0.463848634314639,0.474821603926733,0.386366434672951,0.416366402064735,1.12612612612613,FALSE,NA
1,300,0.28,0.316666666666667,0.448998886412873,0.465176191231762,0.383069023587219,0.419735670306739,0.915915915915916,FALSE,NA
1,300,0.276666666666667,0.336666666666667,0.44735022322809,0.472569806718777,0.371584752090982,0.43158472790523,1.02102102102102,FALSE,NA
1,300,0.283333333333333,0.273333333333333,0.450616861153192,0.445670531022887,0.40630177549102,0.396301737182466,0.870870870870871,FALSE,NA
1,300,0.31,0.306666666666667,0.462493243193887,0.461109772421082,0.402938964843944,0.399650132129643,0.990990990990991,FALSE,NA
1,300,0.32,0.29,0.466476151587624,0.453762052181537,0.416366434058211,0.386366403294199,1.03603603603604,FALSE,NA
1,300,0.27,0.386666666666667,0.443959457608462,0.486986196473325,0.344062085540479,0.460728732293967,1.21621621621622,FALSE,NA
1,300,0.32,0.32,0.466476151587624,0.466476151587624,0.401293693905667,0.401293654728486,1.06606606606607,FALSE,NA
1,300,0.31,0.26,0.462493243193887,0.438634243989226,0.426500000000147,0.376491690813999,1.05105105105105,FALSE,NA
1,300,0.306666666666667,0.273333333333333,0.461109772421082,0.445670531022887,0.418061035156414,0.384706165313456,0.975975975975976,FALSE,NA
1,300,0.373333333333333,0.306666666666667,0.483689523925788,0.461109772421082,0.43500000000013,0.368306674027035,0.750750750750751,FALSE,NA
1,300,0.346666666666667,0.296666666666667,0.475908487935327,0.456788304968019,0.426500000000147,0.376491690813999,0.960960960960961,FALSE,NA
1,300,0.35,0.243333333333333,0.476969600708473,0.429094654152463,0.455561035156339,0.348868654506336,0.930930930930931,FALSE,NA
1,300,0.29,0.273333333333333,0.453762052181537,0.445670531022887,0.409649474742801,0.392982774740034,0.990990990990991,FALSE,NA
1,300,0.336666666666667,0.27,0.472569806718777,0.443959457608462,0.43500000000013,0.368306674027035,1.06606606606607,FALSE,NA
1,300,0.376666666666667,0.263333333333333,0.484550192331908,0.440441697491154,0.459000000000082,0.345666527991589,0.855855855855856,FALSE,NA
1,300,0.293333333333333,0.33,0.455289895439037,0.47021271782035,0.383069023587219,0.419735670306739,1.05105105105105,FALSE,NA
1,300,0.396666666666667,0.246666666666667,0.489205705426891,0.431071017608726,0.47811677623843,0.328116750766166,0.810810810810811,FALSE,NA
1,300,0.353333333333333,0.286666666666667,0.478005113873156,0.45220447685631,0.43500000000013,0.368306674027035,1.05105105105105,FALSE,NA
1,300,0.293333333333333,0.293333333333333,0.455289895439037,0.455289895439037,0.401293693905667,0.401293654728486,0.930930930930931,FALSE,NA
1,300,0.276666666666667,0.346666666666667,0.44735022322809,0.475908487935327,0.366689925821913,0.436689884903644,1.05105105105105,FALSE,NA
1,300,0.303333333333333,0.313333333333333,0.459697968477371,0.463848634314639,0.39630177574117,0.406301736682201,1.14114114114114,FALSE,NA
1,300,0.28,0.33,0.448998886412873,0.47021271782035,0.376500000000247,0.426491417629278,1.12612612612613,FALSE,NA
1,300,0.306666666666667,0.31,0.461109772421082,0.462493243193887,0.399627921054375,0.402961223519049,0.870870870870871,FALSE,NA
1,300,0.336666666666667,0.323333333333333,0.472569806718777,0.467748745470139,0.408000000000184,0.3946163022428,0.960960960960961,FALSE,NA
1,300,0.27,0.326666666666667,0.443959457608462,0.468994195652308,0.373219973848873,0.429886598325713,0.855855855855856,FALSE,NA
1,300,0.35,0.286666666666667,0.476969600708473,0.45220447685631,0.433284680117424,0.369951309388869,0.795795795795796,FALSE,NA
1,300,0.293333333333333,0.333333333333333,0.455289895439037,0.471404520791032,0.38142301843316,0.421422996510707,0.960960960960961,FALSE,NA
1,300,0.29,0.31,0.453762052181537,0.462493243193887,0.391326021828993,0.411325984421595,0.960960960960961,FALSE,NA
1,300,0.296666666666667,0.323333333333333,0.456788304968019,0.467748745470139,0.388000000000224,0.41470261010259,0.855855855855856,FALSE,NA
1,300,0.32,0.296666666666667,0.466476151587624,0.456788304968019,0.413000000000174,0.389675291548829,0.945945945945946,FALSE,NA
1,300,0.306666666666667,0.336666666666667,0.461109772421082,0.472569806718777,0.386366434672951,0.416366402064735,1.06606606606607,FALSE,NA
1,300,0.296666666666667,0.306666666666667,0.456788304968019,0.461109772421082,0.39630177574117,0.406301736682201,0.855855855855856,FALSE,NA
1,300,0.3,0.283333333333333,0.458257569495584,0.450616861153192,0.409649474742801,0.392982774740034,1.00600600600601,FALSE,NA
1,300,0.29,0.286666666666667,0.453762052181537,0.45220447685631,0.402938964843944,0.399650132129643,1.11111111111111,FALSE,NA
1,300,0.313333333333333,0.323333333333333,0.463848634314639,0.467748745470139,0.39630177574117,0.406301736682201,0.825825825825826,FALSE,NA
0,300,0.43,0.27,0.495075751779463,0.443959457608462,0.483368696823668,0.323368669460444,0.870870870870871,FALSE,NA
1,300,0.263333333333333,0.296666666666667,0.440441697491154,0.456788304968019,0.384716837763203,0.41805013005729,1.00600600600601,FALSE,NA
1,300,0.206666666666667,0.453333333333333,0.404914257041606,0.497817458735853,0.282912331674571,0.529578966916774,1.2012012012012,FALSE,NA
1,300,0.326666666666667,0.296666666666667,0.468994195652308,0.456788304968019,0.416366434058211,0.386366403294199,1.02102102102102,FALSE,NA
1,300,0.32,0.293333333333333,0.466476151587624,0.455289895439037,0.414684501832226,0.388017798472083,0.990990990990991,FALSE,NA
1,300,0.3,0.253333333333333,0.458257569495584,0.434920171474669,0.424803074919116,0.37813637130328,0.885885885885886,FALSE,NA
1,300,0.326666666666667,0.26,0.468994195652308,0.438634243989226,0.43500000000013,0.368306674027035,1.02102102102102,FALSE,NA
1,300,0.303333333333333,0.25,0.459697968477371,0.433012701892219,0.428190317729615,0.374856948128461,0.900900900900901,FALSE,NA
1,300,0.373333333333333,0.266666666666667,0.483689523925788,0.442216638714053,0.455561035156339,0.348868654506336,1.06606606606607,FALSE,NA
1,300,0.383333333333333,0.276666666666667,0.486198404860494,0.44735022322809,0.455561035156339,0.348868654506336,0.870870870870871,FALSE,NA
1,300,0.263333333333333,0.353333333333333,0.440441697491154,0.478005113873156,0.356938964844036,0.446959447251927,1.0960960960961,FALSE,NA
1,300,0.303333333333333,0.31,0.459697968477371,0.462493243193887,0.397938964843954,0.404655675967389,1.14114114114114,FALSE,NA
1,300,0.266666666666667,0.39,0.442216638714053,0.487749935930288,0.340858495618589,0.464191791484344,1.12612612612613,FALSE,NA
1,300,0.286666666666667,0.323333333333333,0.45220447685631,0.467748745470139,0.383069023587219,0.419735670306739,1.08108108108108,FALSE,NA
1,300,0.33,0.343333333333333,0.47021271782035,0.474821603926733,0.394641392235091,0.407974692358727,1.11111111111111,FALSE,NA
1,300,0.363333333333333,0.25,0.480959688770506,0.433012701892219,0.459000000000082,0.345666527991589,1.12612612612613,FALSE,NA
1,300,0.25,0.403333333333333,0.433012701892219,0.490566565876187,0.326561035156597,0.479833766011134,1.24624624624625,FALSE,NA
1,300,0.323333333333333,0.303333333333333,0.467748745470139,0.459697968477371,0.411326021354395,0.391325985370744,0.945945945945946,FALSE,NA
1,300,0.23,0.466666666666667,0.420832508250016,0.498887651569859,0.287500000000425,0.524202141474985,1.2012012012012,FALSE,NA
1,300,0.31,0.313333333333333,0.462493243193887,0.463848634314639,0.399627921054375,0.402961223519049,1.03603603603604,FALSE,NA
1,300,0.25,0.32,0.433012701892219,0.466476151587624,0.366689925821913,0.436689884903644,0.885885885885886,FALSE,NA
1,300,0.316666666666667,0.34,0.465176191231762,0.47370877129308,0.389671030105967,0.413004326216353,1.15615615615616,FALSE,NA
1,300,0.283333333333333,0.336666666666667,0.450616861153192,0.472569806718777,0.374856983074498,0.428190281556601,0.990990990990991,FALSE,NA
1,300,0.39,0.3,0.487749935930288,0.458257569495584,0.446938964843856,0.35695828700871,0.870870870870871,FALSE,NA
1,300,0.306666666666667,0.35,0.461109772421082,0.476969600708473,0.379778819956747,0.423112111638442,0.975975975975976,FALSE,NA
1,300,0.323333333333333,0.313333333333333,0.467748745470139,0.463848634314639,0.40630177549102,0.396301737182466,1.11111111111111,FALSE,NA
1,300,0.32,0.33,0.466476151587624,0.47021271782035,0.39630177574117,0.406301736682201,1.03603603603604,FALSE,NA
1,300,0.343333333333333,0.343333333333333,0.474821603926733,0.474821603926733,0.401293693905667,0.401293654728486,0.870870870870871,FALSE,NA
1,300,0.313333333333333,0.303333333333333,0.463848634314639,0.459697968477371,0.40630177549102,0.396301737182466,1.00600600600601,FALSE,NA
0,300,0.136666666666667,0.593333333333333,0.343495107518126,0.491211653861031,0.190244708495281,0.646911296480886,1.33633633633634,FALSE,NA
1,300,0.32,0.313333333333333,0.466476151587624,0.463848634314639,0.404630615137242,0.397963917480951,0.975975975975976,FALSE,NA
1,300,0.33,0.33,0.47021271782035,0.47021271782035,0.401293693905667,0.401293654728486,1.2012012012012,FALSE,NA
1,300,0.323333333333333,0.34,0.467748745470139,0.47370877129308,0.393000000000214,0.409632063043616,1.15615615615616,FALSE,NA
1,300,0.343333333333333,0.276666666666667,0.474821603926733,0.44735022322809,0.43500000000013,0.368306674027035,0.870870870870871,FALSE,NA
1,300,0.31,0.263333333333333,0.462493243193887,0.440441697491154,0.424803074919116,0.37813637130328,1.02102102102102,FALSE,NA
1,300,0.323333333333333,0.346666666666667,0.467748745470139,0.475908487935327,0.389671030105967,0.413004326216353,1.06606606606607,FALSE,NA
1,300,0.293333333333333,0.313333333333333,0.455289895439037,0.463848634314639,0.391326021828993,0.411325984421595,0.900900900900901,FALSE,NA
0,300,0.216666666666667,0.52,0.411973569810276,0.499599839871872,0.257143295461041,0.560476580360082,1.35135135135135,FALSE,NA
1,300,0.326666666666667,0.303333333333333,0.468994195652308,0.459697968477371,0.413000000000174,0.389675291548829,1.05105105105105,FALSE,NA
1,300,0.35,0.23,0.476969600708473,0.420832508250016,0.462438964843825,0.342478246386892,1.02102102102102,FALSE,NA
1,300,0.316666666666667,0.293333333333333,0.465176191231762,0.455289895439037,0.413000000000174,0.389675291548829,1.00600600600601,FALSE,NA
1,300,0.34,0.3,0.47370877129308,0.458257569495584,0.421423017887223,0.381422997602621,1.02102102102102,FALSE,NA
1,300,0.303333333333333,0.306666666666667,0.459697968477371,0.461109772421082,0.399627921054375,0.402961223519049,1.12612612612613,FALSE,NA
1,300,0.33,0.243333333333333,0.47021271782035,0.429094654152463,0.445234582302285,0.358567878397942,0.990990990990991,FALSE,NA
1,300,0.29,0.32,0.453762052181537,0.466476151587624,0.386366434672952,0.416366402064735,1.02102102102102,FALSE,NA
1,300,0.323333333333333,0.35,0.467748745470139,0.476969600708473,0.388000000000224,0.41470261010259,0.885885885885886,FALSE,NA
1,300,0.293333333333333,0.31,0.455289895439037,0.462493243193887,0.393000000000214,0.409632063043616,1.06606606606607,FALSE,NA
1,300,0.26,0.293333333333333,0.438634243989226,0.455289895439037,0.384716837763203,0.41805013005729,1.00600600600601,FALSE,NA
1,300,0.29,0.306666666666667,0.453762052181537,0.461109772421082,0.393000000000214,0.409632063043616,1.02102102102102,FALSE,NA
1,300,0.213333333333333,0.466666666666667,0.409661106552992,0.498887651569859,0.279852342747931,0.533185630415228,1.27627627627628,FALSE,NA
1,300,0.34,0.34,0.47370877129308,0.47370877129308,0.401293693905667,0.401293654728486,1.00600600600601,FALSE,NA
1,300,0.31,0.326666666666667,0.462493243193887,0.468994195652308,0.393000000000214,0.409632063043616,1.0960960960961,FALSE,NA
1,300,0.27,0.306666666666667,0.443959457608462,0.461109772421082,0.383069023587219,0.419735670306739,0.855855855855856,FALSE,NA
1,300,0.32,0.353333333333333,0.466476151587624,0.478005113873156,0.384716837763203,0.41805013005729,0.975975975975976,FALSE,NA
1,300,0.283333333333333,0.336666666666667,0.450616861153192,0.472569806718777,0.374856983074498,0.428190281556601,0.870870870870871,FALSE,NA
0,300,0.526666666666667,0.186666666666667,0.499288382489407,0.389643711898732,0.580763798750384,0.240763766977296,0.780780780780781,FALSE,NA
1,300,0.293333333333333,0.293333333333333,0.455289895439037,0.455289895439037,0.401293693905667,0.401293654728486,1.05105105105105,FALSE,NA
