"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,240,"forward",0.574519969673504,0.296525353565171,0.499722145018832,0.414808356017839,0.299410398099204,0.00288504453403265,"violation in forward orientation",1,0.351379310344828,1,240,0.574519969673504,0.296525353565171,0.499722145018832,0.414808356017839,0.299410398099204,0.00288504453403265,"violation",1,560,0.487946587819305,0.358547224766055,0.494610622982712,0.459032784165549,0.360333539279957,0.00178631451390199,"violation"
2,160,"forward",0.521369530078241,0.324494638919108,0.49228421668788,0.421631874388073,0.336813254103312,0.0123186151842042,"violation in forward orientation",1,0.351379310344828,1,160,0.521369530078241,0.324494638919108,0.49228421668788,0.421631874388073,0.336813254103312,0.0123186151842042,"violation",1,210,0.3786977377118,0.450256675096816,0.453982128770099,0.479157423749955,0.461850580087706,0.0115939049908899,"violation"
3,160,"forward",0.501800453905321,0.33870010349401,0.488580533279827,0.42934361238989,0.350584341300385,0.0118842378063756,"violation in forward orientation",1,0.351379310344828,1,160,0.501800453905321,0.33870010349401,0.488580533279827,0.42934361238989,0.350584341300385,0.0118842378063756,"violation",1,380,0.509957749558939,0.339407696649657,0.495995040632878,0.44584881230626,0.344843915500739,0.00543621885108125,"violation"
4,60,"forward",0.574366575369876,0.25432432379694,0.489897948556636,0.339934634239519,0.299518344244037,0.0451940204470971,"violation in forward orientation",1,0.351379310344828,1,60,0.574366575369876,0.25432432379694,0.489897948556636,0.339934634239519,0.299518344244037,0.0451940204470971,"violation",1,480,0.349697746776953,0.458504718664347,0.453568987463747,0.488580533279827,0.503060327981729,0.0445556093173827,"violation"
5,100,"forward",0.514629046470215,0.334897285537307,0.485386443980464,0.41424630354416,0.341556645497793,0.0066593599604865,"violation in forward orientation",1,0.351379310344828,1,100,0.514629046470215,0.334897285537307,0.485386443980464,0.41424630354416,0.341556645497793,0.0066593599604865,"violation",1,440,0.341417676333896,0.509360429162831,0.448775883251796,0.496495986351159,0.514826525297782,0.00546609613495064,"violation"
6,100,"reverse",0.370102421252595,0.471390072744453,0.433012701892219,0.47370877129308,0.474064750262757,0.00267467751830441,"violation in reverse orientation",1,0.351379310344828,1,240,0.498024271911451,0.351923288700044,0.491525403435288,0.444390187660449,0.353241703919351,0.00131841521930715,"violation",1,100,0.370102421252595,0.471390072744453,0.433012701892219,0.47370877129308,0.474064750262757,0.00267467751830441,"violation"
7,50,"forward",0.329560327676681,0.501594493296846,0.384187454245971,0.466476151587624,0.531676128801216,0.03008163550437,"violation in forward orientation",1,0.351379310344828,1,50,0.329560327676681,0.501594493296846,0.384187454245971,0.466476151587624,0.531676128801216,0.03008163550437,"violation at burn-in",1,80,0.243974143961777,0.642042346118264,0.344374432848898,0.499843725578305,0.653296341098065,0.0112539949798012,"violation"
8,280,"reverse",0.343039395495662,0.494235858545645,0.44284274170133,0.491963475498425,0.512522019825299,0.0182861612796545,"violation in reverse orientation",1,0.351379310344828,1,340,0.509214649456631,0.34269063431619,0.495402740638893,0.445770201633487,0.345366847509108,0.00267621319291872,"violation",1,280,0.343039395495662,0.494235858545645,0.44284274170133,0.491963475498425,0.512522019825299,0.0182861612796545,"violation"
9,440,"forward",0.444098324705228,0.389574309078093,0.484704050456488,0.46837484987988,0.391190297639341,0.00161598856124745,"violation in forward orientation",1,0.351379310344828,1,440,0.444098324705228,0.389574309078093,0.484704050456488,0.46837484987988,0.391190297639341,0.00161598856124745,"violation",1,490,0.362329649133051,0.483140095431482,0.459142855328637,0.49329110062334,0.485110063352811,0.00196996792132947,"violation"
10,60,"reverse",0.424062306087747,0.404119734820393,0.442216638714053,0.433012701892219,0.405289980068159,0.0011702452477656,"violation in reverse orientation",1,0.351379310344828,1,290,0.478254401816586,0.365415457245312,0.489181412383142,0.453602307652561,0.36715409316785,0.00173863592253826,"violation",1,60,0.424062306087747,0.404119734820393,0.442216638714053,0.433012701892219,0.405289980068159,0.0011702452477656,"violation"
11,70,"forward",0.621549582751732,0.258342897757551,0.498159879261791,0.349927106111883,0.266314870399173,0.00797197264162225,"violation in forward orientation",1,0.351379310344828,1,70,0.621549582751732,0.258342897757551,0.498159879261791,0.349927106111883,0.266314870399173,0.00797197264162225,"violation",1,160,0.428581931084374,0.373747426619383,0.46837484987988,0.446514277487294,0.402109444136025,0.028362017516642,"violation"
12,50,"forward",0.56895608070809,0.302716065288689,0.485386443980464,0.366606055596467,0.303325800104925,0.000609734816235996,"violation in forward orientation",1,0.351379310344828,1,50,0.56895608070809,0.302716065288689,0.485386443980464,0.366606055596467,0.303325800104925,0.000609734816235996,"violation at burn-in",1,570,0.440269630735023,0.392994735355255,0.485559397595612,0.47202112206314,0.393884613817003,0.000889878461748372,"violation"
13,430,"reverse",0.385968661570512,0.449066227545822,0.466834037306962,0.485729283369402,0.451518406541606,0.00245217899578376,"violation in reverse orientation",1,0.351379310344828,1,950,0.413516969207092,0.411353991849649,0.481797189547589,0.481208082680003,0.412710910541462,0.00135691869181215,"violation",1,430,0.385968661570512,0.449066227545822,0.466834037306962,0.485729283369402,0.451518406541606,0.00245217899578376,"violation"
14,160,"reverse",0.331611385567067,0.501800453905321,0.42555111326373,0.488580533279827,0.528761521732243,0.0269610678269218,"violation in reverse orientation",1,0.351379310344828,1,320,0.461991936034716,0.37311903509342,0.486447180457447,0.458257569495584,0.378598263160477,0.00547922806705653,"violation",1,160,0.331611385567067,0.501800453905321,0.42555111326373,0.488580533279827,0.528761521732243,0.0269610678269218,"violation"
15,230,"reverse",0.513673913203817,0.337822054007188,0.493837256892284,0.43671310546391,0.342228788800838,0.00440673479364972,"violation in reverse orientation",1,0.351379310344828,1,900,0.427543568327218,0.401275380454324,0.485110398533604,0.478005113873156,0.402840157427988,0.00156477697366408,"violation",1,230,0.513673913203817,0.337822054007188,0.493837256892284,0.43671310546391,0.342228788800838,0.00440673479364972,"violation"
16,60,"forward",0.592139703863035,0.25432432379694,0.493006648591635,0.339934634239519,0.287011095558338,0.0326867717613986,"violation in forward orientation",1,0.351379310344828,1,60,0.592139703863035,0.25432432379694,0.493006648591635,0.339934634239519,0.287011095558338,0.0326867717613986,"violation",1,280,0.239507736279974,0.595580743202445,0.379967103839267,0.499885190900503,0.659643223584082,0.0640624803816364,"violation"
17,300,"reverse",0.400234445382111,0.424909296518927,0.467748745470139,0.475908487935327,0.431246353501746,0.0063370569828195,"violation in reverse orientation",1,0.351379310344828,1,350,0.567962437770909,0.302256816762087,0.499926525213701,0.425330603706081,0.304025043309344,0.00176822654725645,"violation",1,300,0.400234445382111,0.424909296518927,0.467748745470139,0.475908487935327,0.431246353501746,0.0063370569828195,"violation"
