"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,10050,"forward",0.223411814102309,0.598144758054499,0.406277125184226,0.493542368699228,0.596818674868544,-0.00132608318595451,"max_iter reached without violation in either orientation",0,0.590344827586207,0,10050,0.223411814102309,0.598144758054499,0.406277125184226,0.493542368699228,0.596818674868544,-0.00132608318595451,"max_iter reached without violation",0,10050,0.635972069538053,0.206851388470504,0.485825733061639,0.39421504266563,0.20171550192404,-0.00513588654646385,"max_iter reached without violation"
2,170,"forward",0.830077090827866,0.0925546506561993,0.441176470588235,0.211764705882353,0.0941548887812648,0.00160023812506543,"violation in forward orientation",1,0.590344827586207,1,170,0.830077090827866,0.0925546506561993,0.441176470588235,0.211764705882353,0.0941548887812648,0.00160023812506543,"violation",0,10050,0.524846951432825,0.266390925098841,0.49995687049449,0.433328203955453,0.263293949300295,-0.00309697579854612,"max_iter reached without violation"
3,70,"forward",0.887098804496458,0.0534488391899587,0.43705881545081,0.118666055184544,0.0625570947422945,0.00910825555233578,"violation in forward orientation",1,0.590344827586207,1,70,0.887098804496458,0.0534488391899587,0.43705881545081,0.118666055184544,0.0625570947422945,0.00910825555233578,"violation",0,10050,0.588843709930289,0.236675255647686,0.49496966116233,0.415251241091331,0.22783103063185,-0.00884422501583595,"max_iter reached without violation"
4,10050,"reverse",0.572699692692156,0.24034437262102,0.497017873586244,0.41763146338243,0.236777014518215,-0.00356735810280534,"max_iter reached without violation in either orientation",0,0.590344827586207,0,10050,0.265476508696507,0.526835900581317,0.432811447818377,0.499926768726931,0.520908281638282,-0.00592761894303595,"max_iter reached without violation",0,10050,0.572699692692156,0.24034437262102,0.497017873586244,0.41763146338243,0.236777014518215,-0.00356735810280534,"max_iter reached without violation"
5,10050,"reverse",0.610799305920119,0.226168355671748,0.491305923390564,0.408190943117819,0.215664640752347,-0.0105037149194012,"max_iter reached without violation in either orientation",0,0.590344827586207,0,10050,0.219019729524918,0.617418196668266,0.403173483380966,0.489999239763631,0.604744677198687,-0.0126735194695786,"max_iter reached without violation",0,10050,0.610799305920119,0.226168355671748,0.491305923390564,0.408190943117819,0.215664640752347,-0.0105037149194012,"max_iter reached without violation"
6,6780,"forward",0.228322605450379,0.586383374037844,0.407853220568303,0.495751193472839,0.587956608808159,0.00157323477031535,"violation in forward orientation",1,0.590344827586207,1,6780,0.228322605450379,0.586383374037844,0.407853220568303,0.495751193472839,0.587956608808159,0.00157323477031535,"violation",0,10050,0.582606334365219,0.24034437262102,0.495825208675876,0.41763146338243,0.231287386040498,-0.0090569865805219,"max_iter reached without violation"
7,8280,"reverse",0.615817722142063,0.212864614183562,0.490623593182121,0.397809587577919,0.212883754805909,1.91406223470081e-05,"violation in reverse orientation",1,0.590344827586207,0,10050,0.25408943426934,0.552765087435731,0.426170919854209,0.49880643659796,0.541457516711719,-0.0113075707240113,"max_iter reached without violation",1,8280,0.615817722142063,0.212864614183562,0.490623593182121,0.397809587577919,0.212883754805909,1.91406223470081e-05,"violation"
8,8330,"forward",0.238394664595222,0.569723778161975,0.415570264677496,0.49748768225571,0.569780464236102,5.66860741276765e-05,"violation in forward orientation",1,0.590344827586207,1,8330,0.238394664595222,0.569723778161975,0.415570264677496,0.49748768225571,0.569780464236102,5.66860741276765e-05,"violation",1,8600,0.581908218522333,0.231502498476132,0.496071042470667,0.411144621691585,0.231674237280134,0.000171738804002231,"violation"
9,10050,"forward",0.228311661096897,0.597353437614325,0.409661106552992,0.493670900144583,0.587976359104326,-0.00937707850999903,"max_iter reached without violation in either orientation",0,0.590344827586207,0,10050,0.228311661096897,0.597353437614325,0.409661106552992,0.493670900144583,0.587976359104326,-0.00937707850999903,"max_iter reached without violation",0,10050,0.582408274105135,0.245132189322812,0.49585104687458,0.420672806064446,0.231397138394519,-0.0137350509282935,"max_iter reached without violation"
10,10050,"reverse",0.522459830087659,0.26882892926085,0.499982534780731,0.434694197762265,0.264616739580661,-0.00421218968018994,"max_iter reached without violation in either orientation",0,0.590344827586207,0,10050,0.229638177902701,0.59745235530282,0.410563240200105,0.493654905740071,0.5855825128319,-0.0118698424709199,"max_iter reached without violation",0,10050,0.522459830087659,0.26882892926085,0.499982534780731,0.434694197762265,0.264616739580661,-0.00421218968018994,"max_iter reached without violation"
