"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,50,0.844410079701748,0.0745005976726398,0.47370877129308,0.14,0.121291172507419,0.0467905748347794,"violation at burn-in",1,0.248965517241379
2,90,0.804286524269364,0.139488250402838,0.471404520791032,0.249443825784929,0.152571771406241,0.013083521003403,"violation",1,0.248965517241379
3,90,0.774015565121441,0.139488250402838,0.481894409826699,0.249443825784929,0.176171218693122,0.0366829682902834,"violation",1,0.248965517241379
4,50,0.790712364249548,0.116284945699819,0.489897948556636,0.195959179422654,0.163154279620993,0.0468693339211739,"violation at burn-in",1,0.248965517241379
5,80,0.841684683216467,0.117384507872718,0.458257569495584,0.217944947177034,0.123415910292434,0.00603140241971604,"violation",1,0.248965517241379
6,60,0.890728972754413,0.0622317713624085,0.442216638714053,0.12801909579781,0.0851806459251101,0.0229488745627016,"violation",1,0.248965517241379
7,90,0.862432203126203,0.104606694841303,0.442216638714053,0.206080411011016,0.107241001527546,0.00263430668624268,"violation",1,0.248965517241379
8,50,0.772137383051339,0.152451248673278,0.493558507170123,0.237486841740758,0.177635462311632,0.0251842136383538,"violation at burn-in",1,0.248965517241379
9,60,0.848900834988849,0.0972236971658371,0.465176191231762,0.17950549357115,0.117790148897353,0.0205664517315155,"violation",1,0.248965517241379
10,80,0.808698556974645,0.137340883031412,0.472857007984443,0.242061459137964,0.149132120460677,0.0117912374292651,"violation",1,0.248965517241379
11,90,0.743018751298959,0.187580741083115,0.489897948556636,0.3,0.200336547260688,0.0127558061775735,"violation",1,0.248965517241379
12,50,0.753238465893974,0.185611725055255,0.496386945839634,0.271293199325011,0.192369187696907,0.0067574626416527,"violation at burn-in",1,0.248965517241379
13,90,0.678976500805676,0.202857682846242,0.498887651569859,0.314269680527354,0.250264324813556,0.0474066419673138,"violation",1,0.248965517241379
14,50,0.714489213358372,0.216786995012799,0.499599839871872,0.3,0.222578370635292,0.00579137562249246,"violation at burn-in",1,0.248965517241379
15,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.148931353192522,0.0326464074927031,"violation at burn-in",1,0.248965517241379
16,50,0.753238465893974,0.152451248673278,0.496386945839634,0.237486841740758,0.192369187696907,0.0399179390236292,"violation at burn-in",1,0.248965517241379
17,120,0.755703210984508,0.176180512881555,0.481894409826699,0.3,0.190447655526241,0.0142671426446857,"violation",1,0.248965517241379
18,70,0.679232364913215,0.219286761535403,0.499795876701026,0.318157963590287,0.250064851401136,0.0307780898657332,"violation",1,0.248965517241379
19,70,0.693315814683084,0.239040057693904,0.499183005990176,0.334724986110285,0.239085297405595,4.52397116904313e-05,"violation",1,0.248965517241379
20,50,0.753238465893974,0.152451248673278,0.496386945839634,0.237486841740758,0.192369187696907,0.0399179390236292,"violation at burn-in",1,0.248965517241379
21,100,0.782294511589708,0.169376706953825,0.476969600708473,0.286181760425084,0.169716895266697,0.000340188312872303,"violation",1,0.248965517241379
22,80,0.691655263867034,0.227252112493843,0.498591766879478,0.330718913883074,0.240379874206384,0.0131277617125412,"violation",1,0.248965517241379
23,90,0.794279587966123,0.155964483968887,0.475186772896513,0.267821573182088,0.160373247554964,0.00440876358607714,"violation",1,0.248965517241379
24,60,0.758806370529702,0.181705607971508,0.493006648591635,0.276385399196283,0.188028411069806,0.00632280309829755,"violation",1,0.248965517241379
25,50,0.694644991687999,0.0275269587093167,0.5,0.0707106781186548,0.238049061899836,0.21052210319052,"violation at burn-in",1,0.248965517241379
26,60,0.877052149224207,0.0622317713624085,0.450616861153192,0.12801909579781,0.0958431913164158,0.0336114199540073,"violation",1,0.248965517241379
27,50,0.694644991687999,0.216786995012799,0.5,0.3,0.238049061899836,0.021262066887037,"violation at burn-in",1,0.248965517241379
28,50,0.790712364249548,0.0745005976726398,0.489897948556636,0.14,0.163154279620993,0.0886536819483535,"violation at burn-in",1,0.248965517241379
29,60,0.758806370529702,0.155449781144742,0.493006648591635,0.249443825784929,0.188028411069806,0.032578629925064,"violation",1,0.248965517241379
30,90,0.78418865915957,0.155964483968887,0.478681316189734,0.267821573182088,0.168240204835116,0.0122757208662289,"violation",1,0.248965517241379
31,50,0.753238465893974,0.152451248673278,0.496386945839634,0.237486841740758,0.192369187696907,0.0399179390236292,"violation at burn-in",1,0.248965517241379
32,50,0.790712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.163154279620993,0.010703030947715,"violation at burn-in",1,0.248965517241379
33,70,0.838923452768526,0.0835536454472621,0.464230765979198,0.166598625567009,0.125568584480414,0.0420149390331519,"violation",1,0.248965517241379
34,70,0.887098804496458,0.0835536454472621,0.43705881545081,0.166598625567009,0.088010749987142,0.00445710453987988,"violation",1,0.248965517241379
35,70,0.693315814683084,0.239040057693904,0.499183005990176,0.334724986110285,0.239085297405595,4.52397116904313e-05,"violation",1,0.248965517241379
36,100,0.81827928159571,0.140768765711318,0.462493243193887,0.255147016443461,0.141662921861449,0.000894156150131137,"violation",1,0.248965517241379
37,50,0.826859192020479,0.116284945699819,0.48,0.195959179422654,0.134973964871152,0.0186890191713328,"violation at burn-in",1,0.248965517241379
38,100,0.81827928159571,0.140768765711318,0.462493243193887,0.255147016443461,0.141662921861449,0.000894156150131137,"violation",1,0.248965517241379
39,90,0.78418865915957,0.155964483968887,0.478681316189734,0.267821573182088,0.168240204835116,0.0122757208662289,"violation",1,0.248965517241379
40,50,0.844410079701748,0.116284945699819,0.47370877129308,0.195959179422654,0.121291172507419,0.0050062268075998,"violation at burn-in",1,0.248965517241379
41,50,0.772137383051339,0.0745005976726398,0.493558507170123,0.14,0.177635462311632,0.103134864638992,"violation at burn-in",1,0.248965517241379
42,50,0.654021127930363,0.185611725055255,0.498397431775085,0.271293199325011,0.269719704599097,0.084107979543842,"violation at burn-in",1,0.248965517241379
43,60,0.804851254930947,0.12757189874012,0.481894409826699,0.217944947177034,0.152131503510725,0.0245596047706046,"violation",1,0.248965517241379
44,50,0.772137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.177635462311632,0.0613505166118126,"violation at burn-in",1,0.248965517241379
45,100,0.773135037261782,0.15524714625209,0.48,0.271293199325011,0.176857684249337,0.0216105379972466,"violation",1,0.248965517241379
46,100,0.791390072744453,0.140768765711318,0.47370877129308,0.255147016443461,0.162625933432053,0.0218571677207346,"violation",1,0.248965517241379
47,80,0.797470093848425,0.156435685071958,0.476969600708473,0.263391343821318,0.157885907295281,0.00145022222332333,"violation",1,0.248965517241379
48,80,0.797470093848425,0.137340883031412,0.476969600708473,0.242061459137964,0.157885907295281,0.0205450242638688,"violation",1,0.248965517241379
49,50,0.714489213358372,0.116284945699819,0.499599839871872,0.195959179422654,0.222578370635292,0.106293424935472,"violation at burn-in",1,0.248965517241379
50,50,0.790712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.163154279620993,0.010703030947715,"violation at burn-in",1,0.248965517241379
51,50,0.753238465893974,0.185611725055255,0.496386945839634,0.271293199325011,0.192369187696907,0.0067574626416527,"violation at burn-in",1,0.248965517241379
52,50,0.753238465893974,0.116284945699819,0.496386945839634,0.195959179422654,0.192369187696907,0.076084241997088,"violation at burn-in",1,0.248965517241379
53,50,0.714489213358372,0.185611725055255,0.499599839871872,0.271293199325011,0.222578370635292,0.0369666455800371,"violation at burn-in",1,0.248965517241379
54,60,0.710899562289484,0.206777284463185,0.498887651569859,0.3,0.225376887218944,0.0185996027557591,"violation",1,0.248965517241379
55,50,0.633238465893974,0.275078575707952,0.496386945839634,0.346987031457949,0.285922010406856,0.0108434346989038,"violation at burn-in",1,0.248965517241379
56,50,0.753238465893974,0.0745005976726398,0.496386945839634,0.14,0.192369187696907,0.117868590024268,"violation at burn-in",1,0.248965517241379
57,50,0.772137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.177635462311632,0.0613505166118126,"violation at burn-in",1,0.248965517241379
58,110,0.694981316500521,0.215539360174888,0.495933879890395,0.333278232360425,0.237786860770179,0.0222475005952912,"violation",1,0.248965517241379
59,50,0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.238049061899836,0.0524373368445817,"violation at burn-in",1,0.248965517241379
60,50,0.454790769027509,0.275078575707952,0.448998886412873,0.346987031457949,0.425041058306414,0.149962482598462,"violation at burn-in",1,0.248965517241379
61,50,0.674489213358372,0.216786995012799,0.499599839871872,0.3,0.253762644871941,0.036975649859142,"violation at burn-in",1,0.248965517241379
62,110,0.738322459515152,0.203679525475721,0.487954069102532,0.322823289173904,0.203997808532727,0.000318283057005514,"violation",1,0.248965517241379
63,70,0.813795356759835,0.133747440669977,0.474664220738176,0.232115382989599,0.14515862040491,0.0114111797349333,"violation",1,0.248965517241379
64,50,0.694644991687999,0.0745005976726398,0.5,0.14,0.238049061899836,0.163548464227197,"violation at burn-in",1,0.248965517241379
65,90,0.689834539323383,0.202857682846242,0.498020774022555,0.314269680527354,0.241799323543349,0.0389416406971068,"violation",1,0.248965517241379
66,50,0.714489213358372,0.0745005976726398,0.499599839871872,0.14,0.222578370635292,0.148077772962652,"violation at burn-in",1,0.248965517241379
67,50,0.753238465893974,0.152451248673278,0.496386945839634,0.237486841740758,0.192369187696907,0.0399179390236292,"violation at burn-in",1,0.248965517241379
68,70,0.707263868466018,0.219286761535403,0.498159879261791,0.318157963590287,0.228211299049731,0.00892453751432781,"violation",1,0.248965517241379
69,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.148931353192522,0.0326464074927031,"violation at burn-in",1,0.248965517241379
70,60,0.74303982794241,0.181705607971508,0.495535624910617,0.276385399196283,0.200320115764954,0.0186145077934452,"violation",1,0.248965517241379
71,90,0.87177896896625,0.0652551788198454,0.436173031697567,0.147405546238018,0.0999541987980007,0.0346990199781553,"violation",1,0.248965517241379
72,50,0.861594493296846,0.0745005976726398,0.466476151587624,0.14,0.107894085853781,0.0333934881811409,"violation at burn-in",1,0.248965517241379
73,60,0.863104996184793,0.0972236971658371,0.458257569495584,0.17950549357115,0.106716487446456,0.00949279028061886,"violation",1,0.248965517241379
74,50,0.654021127930363,0.185611725055255,0.498397431775085,0.271293199325011,0.269719704599097,0.084107979543842,"violation at burn-in",1,0.248965517241379
75,50,0.674489213358372,0.246504271019468,0.499599839871872,0.324961536185438,0.253762644871941,0.00725837385247324,"violation at burn-in",1,0.248965517241379
76,70,0.887098804496458,0.0534488391899587,0.43705881545081,0.118666055184544,0.088010749987142,0.0345619107971833,"violation",1,0.248965517241379
77,90,0.794279587966123,0.122426786343621,0.475186772896513,0.229061423645426,0.160373247554964,0.0379464612113433,"violation",1,0.248965517241379
78,50,0.612137383051339,0.216786995012799,0.493558507170123,0.3,0.30237255925823,0.0855855642454306,"violation at burn-in",1,0.248965517241379
79,100,0.782294511589708,0.15524714625209,0.476969600708473,0.271293199325011,0.169716895266697,0.0144697490146068,"violation",1,0.248965517241379
80,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.148931353192522,0.0326464074927031,"violation at burn-in",1,0.248965517241379
81,90,0.71133125754252,0.187580741083115,0.495535624910617,0.3,0.225040334640011,0.0374595935568959,"violation",1,0.248965517241379
82,50,0.753238465893974,0.152451248673278,0.496386945839634,0.237486841740758,0.192369187696907,0.0399179390236292,"violation at burn-in",1,0.248965517241379
83,50,0.753238465893974,0.152451248673278,0.496386945839634,0.237486841740758,0.192369187696907,0.0399179390236292,"violation at burn-in",1,0.248965517241379
84,90,0.814207428738858,0.122426786343621,0.46732757432918,0.229061423645426,0.144837366264934,0.0224105799213125,"violation",1,0.248965517241379
85,50,0.790712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.163154279620993,0.010703030947715,"violation at burn-in",1,0.248965517241379
86,50,0.674489213358372,0.152451248673278,0.499599839871872,0.237486841740758,0.253762644871941,0.101311396198663,"violation at burn-in",1,0.248965517241379
87,60,0.727070094348715,0.181705607971508,0.49749371855331,0.276385399196283,0.212770229561754,0.0310646215902459,"violation",1,0.248965517241379
88,50,0.753238465893974,0.0745005976726398,0.496386945839634,0.14,0.192369187696907,0.117868590024268,"violation at burn-in",1,0.248965517241379
89,50,0.674489213358372,0.216786995012799,0.499599839871872,0.3,0.253762644871941,0.036975649859142,"violation at burn-in",1,0.248965517241379
90,80,0.774681766062824,0.156435685071958,0.484122918275927,0.263391343821318,0.175651843871802,0.0192161587998441,"violation",1,0.248965517241379
91,50,0.772137383051339,0.152451248673278,0.493558507170123,0.237486841740758,0.177635462311632,0.0251842136383538,"violation at burn-in",1,0.248965517241379
92,100,0.735880378407413,0.196784561353059,0.489897948556636,0.31288975694324,0.205901671707024,0.00911711035396476,"violation",1,0.248965517241379
