"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
2,100,0.809383999631982,0.110450226382149,0.466476151587624,0.217944947177034,0.117012110467568,0.00656188408541851,"violation",1,0.487931034482759
3,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.117274807844864,0.000989862145044526,"violation at burn-in",1,0.487931034482759
4,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
5,80,0.913978878076396,0.0468507967519744,0.409076704298839,0.111102430216445,0.0528018156854042,0.0059510189334298,"violation",1,0.487931034482759
6,80,0.819812757386282,0.0962393665961734,0.46837484987988,0.189983551919633,0.110609946044467,0.0143705794482934,"violation",1,0.487931034482759
7,50,0.878395081610861,0.0275269587093167,0.458257569495584,0.0707106781186548,0.0746465378601591,0.0471195791508424,"violation at burn-in",1,0.487931034482759
8,110,0.780482926783159,0.128285772463261,0.475516248386255,0.24410402876541,0.134754340629725,0.00646856816646349,"violation",1,0.487931034482759
9,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.117274807844864,0.000989862145044526,"violation at burn-in",1,0.487931034482759
10,70,0.851237844761596,0.0835536454472621,0.458257569495584,0.166598625567009,0.0913182354565863,0.00776459000932418,"violation",1,0.487931034482759
11,150,0.851656269468983,0.0846963054729336,0.431071017608726,0.195959179422654,0.0910613665333177,0.00636506106038418,"violation",1,0.487931034482759
12,160,0.856611385567067,0.0595273103614581,0.42555111326373,0.15612494995996,0.0880194444997555,0.0284921341382975,"violation",1,0.487931034482759
13,100,0.809383999631982,0.0943521513629654,0.466476151587624,0.195959179422654,0.117012110467568,0.0226599591046023,"violation",1,0.487931034482759
14,90,0.71133125754252,0.155964483968887,0.495535624910617,0.267821573182088,0.1772062190836,0.0212417351147125,"violation",1,0.487931034482759
15,250,0.748554052544115,0.148735197989612,0.472338861412016,0.294591242232351,0.154355323559699,0.00562012557008679,"violation",1,0.487931034482759
16,50,0.734021127930363,0.116284945699819,0.498397431775084,0.195959179422654,0.163277016355507,0.0469920706556878,"violation at burn-in",1,0.487931034482759
17,90,0.71133125754252,0.104606694841303,0.495535624910617,0.206080411011016,0.1772062190836,0.0725995242422967,"violation",1,0.487931034482759
18,60,0.819765062450468,0.0972236971658371,0.476969600708473,0.17950549357115,0.110639225737065,0.013415528571228,"violation",1,0.487931034482759
19,120,0.778766710645074,0.117848771206546,0.474268442504407,0.234372685173754,0.135807917494819,0.0179591462882728,"violation",1,0.487931034482759
20,140,0.801618343752262,0.101384098296982,0.461309139784786,0.217944947177034,0.121779409408296,0.0203953111113141,"violation",1,0.487931034482759
21,50,0.694644991687999,0.0745005976726398,0.5,0.14,0.187449837750854,0.112949240078214,"violation at burn-in",1,0.487931034482759
22,50,0.790712364249548,0.0745005976726398,0.489897948556636,0.14,0.128474537976466,0.0539739403038261,"violation at burn-in",1,0.487931034482759
23,50,0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.187449837750854,0.001838112695599,"violation at burn-in",1,0.487931034482759
24,50,0.772137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.139877629944721,0.0235926842449017,"violation at burn-in",1,0.487931034482759
25,90,0.824040028479255,0.0857374138515053,0.462948147911104,0.17950549357115,0.10801484457257,0.0222774307210651,"violation",1,0.487931034482759
26,100,0.835857557760775,0.0943521513629654,0.453762052181537,0.195959179422654,0.100760119962259,0.00640796859929361,"violation",1,0.487931034482759
27,70,0.932011213630856,0.0197229474105692,0.4,0.0597614304667197,0.0417318512781305,0.0220089038675613,"violation",1,0.487931034482759
28,220,0.811938394301372,0.103916762507717,0.445361771415123,0.235794769988053,0.115443979817665,0.0115272173099478,"violation",1,0.487931034482759
29,90,0.843429898606732,0.0652551788198454,0.453246178986025,0.147405546238018,0.096111496194621,0.0308563173747756,"violation",1,0.487931034482759
30,110,0.788765722014423,0.128285772463261,0.472464962188592,0.24410402876541,0.129669572318604,0.00138379985534218,"violation",1,0.487931034482759
31,60,0.834450982045785,0.0972236971658371,0.471404520791032,0.17950549357115,0.101623610055045,0.00439991288920802,"violation",1,0.487931034482759
32,60,0.727070094348715,0.155449781144742,0.49749371855331,0.249443825784929,0.167544222570155,0.0120944414254128,"violation",1,0.487931034482759
33,90,0.794279587966123,0.0153863678326736,0.475186772896513,0.052704627669473,0.126284636426774,0.110898268594101,"violation",1,0.487931034482759
34,50,0.910755917550709,0.0275269587093167,0.438634243989226,0.0707106781186548,0.0547803757115109,0.0272534170021943,"violation at burn-in",1,0.487931034482759
35,80,0.808698556974645,0.0962393665961734,0.472857007984443,0.189983551919633,0.117432900431077,0.0211935338349034,"violation",1,0.487931034482759
36,100,0.791390072744453,0.125870457342373,0.47370877129308,0.237486841740758,0.128058495978221,0.00218803863584816,"violation",1,0.487931034482759
37,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
38,50,0.826859192020479,0.0745005976726398,0.48,0.14,0.106284173580708,0.0317835759080682,"violation at burn-in",1,0.487931034482759
39,130,0.818815290938609,0.108992882626138,0.454822938433676,0.225713857709557,0.111222285918014,0.00222940329187692,"violation",1,0.487931034482759
40,50,0.80895608070809,0.0745005976726398,0.485386443980464,0.14,0.117274807844864,0.0427742101722241,"violation at burn-in",1,0.487931034482759
41,50,0.80895608070809,0.0275269587093167,0.485386443980464,0.0707106781186548,0.117274807844864,0.0897478491355472,"violation at burn-in",1,0.487931034482759
42,50,0.694644991687999,0.152451248673278,0.5,0.237486841740758,0.187449837750854,0.0349985890775755,"violation at burn-in",1,0.487931034482759
43,50,0.910755917550709,0.0275269587093167,0.438634243989226,0.0707106781186548,0.0547803757115109,0.0272534170021943,"violation at burn-in",1,0.487931034482759
44,50,0.654021127930363,0.152451248673278,0.498397431775085,0.237486841740758,0.212388633090192,0.0599373844169143,"violation at burn-in",1,0.487931034482759
45,50,0.80895608070809,0.0275269587093167,0.485386443980464,0.0707106781186548,0.117274807844864,0.0897478491355472,"violation at burn-in",1,0.487931034482759
46,50,0.674489213358372,0.152451248673278,0.499599839871872,0.237486841740758,0.199823373504778,0.0473721248314993,"violation at burn-in",1,0.487931034482759
47,50,0.861594493296846,0.0745005976726398,0.466476151587624,0.14,0.0849603385375986,0.0104597408649588,"violation at burn-in",1,0.487931034482759
48,100,0.735880378407413,0.140768765711318,0.489897948556636,0.255147016443461,0.162135631394974,0.0213668656836554,"violation",1,0.487931034482759
49,120,0.838385622226397,0.092409570158263,0.446514277487294,0.199826313471363,0.099208153298306,0.00679858314004302,"violation",1,0.487931034482759
50,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.117274807844864,0.000989862145044526,"violation at burn-in",1,0.487931034482759
51,90,0.87177896896625,0.0652551788198454,0.436173031697567,0.147405546238018,0.0787081377161045,0.0134529588962591,"violation",1,0.487931034482759
52,50,0.590712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.251253579813179,0.0988023311399009,"violation at burn-in",1,0.487931034482759
53,100,0.754629046470215,0.140768765711318,0.485386443980464,0.255147016443461,0.150625913892647,0.00985714818132857,"violation",1,0.487931034482759
54,50,0.826859192020479,0.0745005976726398,0.48,0.14,0.106284173580708,0.0317835759080682,"violation at burn-in",1,0.487931034482759
55,120,0.823754344968081,0.105343859519633,0.454529671443155,0.217944947177034,0.108190224311423,0.00284636479178942,"violation",1,0.487931034482759
56,50,0.734021127930363,0.116284945699819,0.498397431775084,0.195959179422654,0.163277016355507,0.0469920706556878,"violation at burn-in",1,0.487931034482759
57,50,0.714489213358372,0.0745005976726398,0.499599839871872,0.14,0.175267565137435,0.100766967464795,"violation at burn-in",1,0.487931034482759
58,70,0.606789975333154,0.239040057693904,0.496723961448963,0.334724986110285,0.241383611393837,0.00234355369993308,"violation",1,0.487931034482759
59,50,0.894790769027509,0.0275269587093167,0.448998886412873,0.0707106781186548,0.0645813039038077,0.0370543451944911,"violation at burn-in",1,0.487931034482759
60,110,0.796996625324134,0.114689026904347,0.469217741838689,0.227090836305396,0.124616660209519,0.00992763330517124,"violation",1,0.487931034482759
61,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
62,50,0.910755917550709,0.0275269587093167,0.438634243989226,0.0707106781186548,0.0547803757115109,0.0272534170021943,"violation at burn-in",1,0.487931034482759
63,50,0.714489213358372,0.116284945699819,0.499599839871872,0.195959179422654,0.175267565137435,0.0589826194376155,"violation at burn-in",1,0.487931034482759
64,60,0.758806370529702,0.12757189874012,0.493006648591635,0.217944947177034,0.148061474665321,0.0204895759252006,"violation",1,0.487931034482759
65,70,0.800992525430808,0.109699356023279,0.479157423749955,0.202534955410826,0.122163596277656,0.0124642402543766,"violation",1,0.487931034482759
66,50,0.790712364249548,0.0745005976726398,0.489897948556636,0.14,0.128474537976466,0.0539739403038261,"violation at burn-in",1,0.487931034482759
67,50,0.674489213358372,0.185611725055255,0.499599839871872,0.271293199325011,0.199823373504778,0.0142116484495228,"violation at burn-in",1,0.487931034482759
68,80,0.774681766062824,0.137340883031412,0.484122918275927,0.242061459137964,0.138315645403643,0.000974762372230403,"violation",1,0.487931034482759
69,50,0.524410079701748,0.0745005976726398,0.47370877129308,0.14,0.291956234655,0.21745563698236,"violation at burn-in",1,0.487931034482759
70,190,0.858948902545332,0.0830272790811202,0.418445878111599,0.200829305561462,0.0865844540254135,0.00355717494429328,"violation",1,0.487931034482759
71,90,0.890141669364793,0.0652551788198454,0.422952584681651,0.147405546238018,0.0674353639137663,0.00218018509392094,"violation",1,0.487931034482759
72,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
73,220,0.778760345519937,0.133923692293824,0.462118728259594,0.274087516939661,0.135811825014647,0.00188813272082261,"violation",1,0.487931034482759
74,50,0.844410079701748,0.0745005976726398,0.47370877129308,0.14,0.0955097677162582,0.0210091700436184,"violation at burn-in",1,0.487931034482759
75,50,0.654021127930363,0.116284945699819,0.498397431775085,0.195959179422654,0.212388633090192,0.0961036873903731,"violation at burn-in",1,0.487931034482759
76,160,0.749657445752236,0.124707709657426,0.478890318862263,0.253028530999964,0.153677955755388,0.028970246097962,"violation",1,0.487931034482759
77,130,0.770080345552313,0.131250820370071,0.475742956802038,0.253846153846154,0.141140435410484,0.00988961504041305,"violation",1,0.487931034482759
78,80,0.797470093848425,0.0962393665961734,0.476969600708473,0.189983551919633,0.124326000150757,0.0280866335545841,"violation",1,0.487931034482759
79,140,0.827121733167634,0.101384098296982,0.448296093843234,0.217944947177034,0.106123000828256,0.00473890253127444,"violation",1,0.487931034482759
80,70,0.863377182770204,0.0835536454472621,0.451753951452626,0.166598625567009,0.0838659540104418,0.000312308563179681,"violation",1,0.487931034482759
81,50,0.894790769027509,0.0275269587093167,0.448998886412873,0.0707106781186548,0.0645813039038077,0.0370543451944911,"violation at burn-in",1,0.487931034482759
82,90,0.763761939446244,0.139488250402838,0.484831649539365,0.249443825784929,0.145019274648676,0.00553102424583818,"violation",1,0.487931034482759
83,60,0.804851254930947,0.0972236971658371,0.481894409826699,0.17950549357115,0.119794740723985,0.0225710435581479,"violation",1,0.487931034482759
84,50,0.80895608070809,0.0745005976726398,0.485386443980464,0.14,0.117274807844864,0.0427742101722241,"violation at burn-in",1,0.487931034482759
85,50,0.790712364249548,0.116284945699819,0.489897948556636,0.195959179422654,0.128474537976466,0.0121895922766465,"violation at burn-in",1,0.487931034482759
86,80,0.774681766062824,0.117384507872718,0.484122918275927,0.217944947177034,0.138315645403643,0.0209311375309246,"violation",1,0.487931034482759
87,50,0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.187449837750854,0.001838112695599,"violation at burn-in",1,0.487931034482759
88,150,0.857413339353071,0.0846963054729336,0.427083130081252,0.195959179422654,0.0875271289125412,0.00283082343960765,"violation",1,0.487931034482759
89,100,0.844536423902243,0.077314866742729,0.448998886412873,0.17058722109232,0.0954322056168661,0.0181173388741371,"violation",1,0.487931034482759
90,50,0.772137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.139877629944721,0.0235926842449017,"violation at burn-in",1,0.487931034482759
91,160,0.778581931084374,0.124707709657426,0.46837484987988,0.253028530999964,0.135921352781888,0.0112136431244618,"violation",1,0.487931034482759
92,90,0.743018751298959,0.122426786343621,0.489897948556636,0.229061423645426,0.157753418475488,0.0353266321318668,"violation",1,0.487931034482759
93,90,0.794279587966123,0.0652551788198454,0.475186772896513,0.147405546238018,0.126284636426774,0.0610294576069291,"violation",1,0.487931034482759
94,60,0.789716484604453,0.12757189874012,0.486198404860494,0.217944947177034,0.129085903719513,0.00151400497939341,"violation",1,0.487931034482759
95,140,0.742490623520931,0.151715132442339,0.483186700722508,0.279941684889506,0.158077633588256,0.00636250114591722,"violation",1,0.487931034482759
96,50,0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.187449837750854,0.001838112695599,"violation at burn-in",1,0.487931034482759
97,50,0.714489213358372,0.0745005976726398,0.499599839871872,0.14,0.175267565137435,0.100766967464795,"violation at burn-in",1,0.487931034482759
98,60,0.789716484604453,0.0972236971658371,0.486198404860494,0.17950549357115,0.129085903719513,0.0318622065536763,"violation",1,0.487931034482759
99,140,0.852089851249444,0.0794670791069047,0.433012701892219,0.185576872239523,0.090795192755503,0.0113281136485983,"violation",1,0.487931034482759
100,60,0.877052149224207,0.0622317713624085,0.450616861153192,0.12801909579781,0.0754709576185837,0.0132391862561752,"violation",1,0.487931034482759
101,70,0.761680056860571,0.133747440669977,0.489897948556636,0.232115382989599,0.146297332394104,0.0125498917241268,"violation",1,0.487931034482759
102,80,0.819812757386282,0.0962393665961734,0.46837484987988,0.189983551919633,0.110609946044467,0.0143705794482934,"violation",1,0.487931034482759
103,160,0.801344476533183,0.116032322209533,0.458257569495584,0.242061459137964,0.121947535182041,0.00591521297250758,"violation",1,0.487931034482759
104,90,0.753429237782545,0.122426786343621,0.487498021521785,0.229061423645426,0.151362470697944,0.0289356843543233,"violation",1,0.487931034482759
105,50,0.753238465893974,0.0275269587093167,0.496386945839634,0.0707106781186548,0.151479584646385,0.123952625937068,"violation at burn-in",1,0.487931034482759
106,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.117274807844864,0.000989862145044526,"violation at burn-in",1,0.487931034482759
107,90,0.743018751298959,0.122426786343621,0.489897948556636,0.229061423645426,0.157753418475488,0.0353266321318668,"violation",1,0.487931034482759
108,100,0.791390072744453,0.125870457342373,0.47370877129308,0.237486841740758,0.128058495978221,0.00218803863584816,"violation",1,0.487931034482759
109,60,0.890728972754413,0.0622317713624085,0.442216638714053,0.12801909579781,0.0670748211765408,0.00484304981413225,"violation",1,0.487931034482759
110,60,0.789716484604453,0.12757189874012,0.486198404860494,0.217944947177034,0.129085903719513,0.00151400497939341,"violation",1,0.487931034482759
111,50,0.9262591846095,0.0275269587093167,0.427083130081252,0.0707106781186548,0.0452629943374259,0.0177360356281092,"violation at burn-in",1,0.487931034482759
112,50,0.772137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.139877629944721,0.0235926842449017,"violation at burn-in",1,0.487931034482759
113,50,0.861594493296846,0.0275269587093167,0.466476151587624,0.0707106781186548,0.0849603385375986,0.0574333798282819,"violation at burn-in",1,0.487931034482759
114,90,0.890141669364793,0.0417124095892458,0.422952584681651,0.104822012578407,0.0674353639137663,0.0257229543245205,"violation",1,0.487931034482759
115,150,0.810513683709904,0.114168344935517,0.455289895439037,0.237486841740758,0.11631860282424,0.00215025788872351,"violation",1,0.487931034482759
116,90,0.824040028479255,0.0652551788198454,0.462948147911104,0.147405546238018,0.10801484457257,0.0427596657527251,"violation",1,0.487931034482759
117,120,0.786372793895149,0.117848771206546,0.471404520791032,0.234372685173754,0.131138579426947,0.0132898082204004,"violation",1,0.487931034482759
118,150,0.780306162550462,0.132792456161149,0.468994195652308,0.260682863946895,0.134862855345333,0.00207039918418353,"violation",1,0.487931034482759
119,50,0.734021127930363,0.152451248673278,0.498397431775084,0.237486841740758,0.163277016355507,0.010825767682229,"violation at burn-in",1,0.487931034482759
120,50,0.861594493296846,0.0745005976726398,0.466476151587624,0.14,0.0849603385375986,0.0104597408649588,"violation at burn-in",1,0.487931034482759
121,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
122,60,0.789716484604453,0.12757189874012,0.486198404860494,0.217944947177034,0.129085903719513,0.00151400497939341,"violation",1,0.487931034482759
123,150,0.834198472835403,0.0947762719803734,0.442216638714053,0.210923893594085,0.101778624249573,0.00700235226919965,"violation",1,0.487931034482759
124,50,0.861594493296846,0.0745005976726398,0.466476151587624,0.14,0.0849603385375986,0.0104597408649588,"violation at burn-in",1,0.487931034482759
125,130,0.79814394004714,0.120252653576091,0.464668871093506,0.240315374643282,0.12391232919764,0.00365967562154829,"violation",1,0.487931034482759
126,100,0.809383999631982,0.110450226382149,0.466476151587624,0.217944947177034,0.117012110467568,0.00656188408541851,"violation",1,0.487931034482759
127,50,0.734021127930363,0.152451248673278,0.498397431775084,0.237486841740758,0.163277016355507,0.010825767682229,"violation at burn-in",1,0.487931034482759
128,80,0.739705087131815,0.156435685071958,0.49228421668788,0.263391343821318,0.159787661032541,0.00335197596058331,"violation",1,0.487931034482759
129,50,0.826859192020479,0.0745005976726398,0.48,0.14,0.106284173580708,0.0317835759080682,"violation at burn-in",1,0.487931034482759
130,50,0.674489213358372,0.116284945699819,0.499599839871872,0.195959179422654,0.199823373504778,0.0835384278049582,"violation at burn-in",1,0.487931034482759
131,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0746465378601591,0.000145940187519317,"violation at burn-in",1,0.487931034482759
132,80,0.797470093848425,0.117384507872718,0.476969600708473,0.217944947177034,0.124326000150757,0.0069414922780396,"violation",1,0.487931034482759
133,80,0.830809380365391,0.0962393665961734,0.463512405443479,0.189983551919633,0.103859171880394,0.00761980528422061,"violation",1,0.487931034482759
134,70,0.863377182770204,0.0835536454472621,0.451753951452626,0.166598625567009,0.0838659540104418,0.000312308563179681,"violation",1,0.487931034482759
135,110,0.780482926783159,0.128285772463261,0.475516248386255,0.24410402876541,0.134754340629725,0.00646856816646349,"violation",1,0.487931034482759
136,90,0.814207428738858,0.0857374138515053,0.46732757432918,0.17950549357115,0.11405103044702,0.0283136165955146,"violation",1,0.487931034482759
137,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.117274807844864,0.000989862145044526,"violation at burn-in",1,0.487931034482759
138,120,0.845627634473314,0.0789160685510232,0.442216638714053,0.17950549357115,0.0947623166750754,0.0158462481240522,"violation",1,0.487931034482759
139,60,0.877052149224207,0.0622317713624085,0.450616861153192,0.12801909579781,0.0754709576185837,0.0132391862561752,"violation",1,0.487931034482759
140,50,0.844410079701748,0.0745005976726398,0.47370877129308,0.14,0.0955097677162582,0.0210091700436184,"violation at burn-in",1,0.487931034482759
141,50,0.772137383051339,0.0275269587093167,0.493558507170123,0.0707106781186548,0.139877629944721,0.112350671235404,"violation at burn-in",1,0.487931034482759
142,50,0.894790769027509,0.0275269587093167,0.448998886412873,0.0707106781186548,0.0645813039038077,0.0370543451944911,"violation at burn-in",1,0.487931034482759
143,100,0.809383999631982,0.0943521513629654,0.466476151587624,0.195959179422654,0.117012110467568,0.0226599591046023,"violation",1,0.487931034482759
144,60,0.727070094348715,0.12757189874012,0.49749371855331,0.217944947177034,0.167544222570155,0.0399723238300348,"violation",1,0.487931034482759
145,50,0.790712364249548,0.0745005976726398,0.489897948556636,0.14,0.128474537976466,0.0539739403038261,"violation at burn-in",1,0.487931034482759
