"eps","n_done","n_expected","n_reject","rejection_rate","rejection_se","rejection_ci_low","rejection_ci_high","mean_stop_reject","sd_stop_reject","se_stop_reject","stop_reject_ci_low","stop_reject_ci_high","mean_stop_all","sd_stop_all","se_stop_all","csv"
0.01,400,400,400,1,0,1,1,61.675,18.3653912015226,0.918269560076128,59.8751916622508,63.4748083377492,61.675,18.3653912015226,0.918269560076128,"results/nondp_gaussian_auditor_sweep/stops_burn50_       0.01NONDP.csv"
0.0441379310344828,400,400,400,1,0,1,1,61.075,17.9135874838446,0.895679374192229,59.3194684265832,62.8305315734168,61.075,17.9135874838446,0.895679374192229,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.04413793103NONDP.csv"
0.0782758620689655,400,400,400,1,0,1,1,62.6,18.3324902973179,0.916624514865892,60.8034159508628,64.3965840491371,62.6,18.3324902973179,0.916624514865892,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.07827586207NONDP.csv"
0.112413793103448,400,400,400,1,0,1,1,62.4,20.1184462546005,1.00592231273002,60.4283922670491,64.3716077329508,62.4,20.1184462546005,1.00592231273002,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.1124137931NONDP.csv"
0.146551724137931,400,400,400,1,0,1,1,65.275,22.2071445298675,1.11035722649338,63.098699836073,67.451300163927,65.275,22.2071445298675,1.11035722649338,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.1465517241NONDP.csv"
0.180689655172414,400,400,400,1,0,1,1,65.625,23.537084800422,1.1768542400211,63.3183656895586,67.9316343104414,65.625,23.537084800422,1.1768542400211,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.1806896552NONDP.csv"
0.214827586206897,400,400,400,1,0,1,1,67.35,23.3095654099127,1.16547827049563,65.0656625898285,69.6343374101714,67.35,23.3095654099127,1.16547827049563,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.2148275862NONDP.csv"
0.248965517241379,400,400,400,1,0,1,1,70.175,26.1711999010487,1.30855999505244,67.6102224096972,72.7397775903028,70.175,26.1711999010487,1.30855999505244,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.2489655172NONDP.csv"
0.283103448275862,400,400,400,1,0,1,1,70.825,26.7742699026893,1.33871349513447,68.2011215495365,73.4488784504636,70.825,26.7742699026893,1.33871349513447,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.2831034483NONDP.csv"
0.317241379310345,400,400,400,1,0,1,1,69.825,26.7114794205053,1.33557397102527,67.2072750167905,72.4427249832095,69.825,26.7114794205053,1.33557397102527,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.3172413793NONDP.csv"
0.351379310344828,400,400,400,1,0,1,1,71.025,29.1087215310623,1.45543607655312,68.1723452899559,73.8776547100441,71.025,29.1087215310623,1.45543607655312,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.3513793103NONDP.csv"
0.38551724137931,400,400,400,1,0,1,1,77.125,34.8499738406176,1.74249869203088,73.7097025636195,80.5402974363805,77.125,34.8499738406176,1.74249869203088,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.3855172414NONDP.csv"
0.419655172413793,400,400,400,1,0,1,1,73.325,32.1368373644557,1.60684186822278,70.1755899382834,76.4744100617167,73.325,32.1368373644557,1.60684186822278,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.4196551724NONDP.csv"
0.453793103448276,400,400,400,1,0,1,1,77.725,36.707533047811,1.83537665239055,74.1276617613145,81.3223382386855,77.725,36.707533047811,1.83537665239055,"results/nondp_gaussian_auditor_sweep/stops_burn50_0.4537931034NONDP.csv"
