"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,10050,"reverse",1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation in either orientation",0,0.761034482758621,0,10050,0.0747284943604243,0.87134638962861,0.247707241023579,0.348426526729239,0.840034451817909,-0.0313119378107004,"max_iter reached without violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
2,10050,"reverse",1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation in either orientation",0,0.761034482758621,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999599663965333,-0.000400336034667159,"max_iter reached without violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
3,90,"forward",0.814207428738858,0.0857374138515053,0.46732757432918,0.17950549357115,0.0867944374955282,0.00105702364402288,"violation in forward orientation",1,0.761034482758621,1,90,0.814207428738858,0.0857374138515053,0.46732757432918,0.17950549357115,0.0867944374955282,0.00105702364402288,"violation",1,230,0.122619039506902,0.732645629477818,0.261629328405746,0.478971803614623,0.737525248772855,0.00487961929503655,"violation"
4,110,"forward",0.772149232602021,0.100621191018396,0.478375349706286,0.208298895225265,0.106443306875435,0.00582211585703875,"violation in forward orientation",1,0.761034482758621,1,110,0.772149232602021,0.100621191018396,0.478375349706286,0.208298895225265,0.106443306875435,0.00582211585703875,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
5,160,"reverse",0.0487472130312072,0.856611385567067,0.135640840088817,0.42555111326373,0.895647108449848,0.0390357228827813,"violation in reverse orientation",1,0.761034482758621,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999599663965333,-0.000400336034667159,"max_iter reached without violation",1,160,0.0487472130312072,0.856611385567067,0.135640840088817,0.42555111326373,0.895647108449848,0.0390357228827813,"violation"
6,150,"reverse",0.0742767195955351,0.834198472835403,0.17950549357115,0.442216638714053,0.841001470902011,0.00680299806660734,"violation in reverse orientation",1,0.761034482758621,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999599663965333,-0.000400336034667159,"max_iter reached without violation",1,150,0.0742767195955351,0.834198472835403,0.17950549357115,0.442216638714053,0.841001470902011,0.00680299806660734,"violation"
7,160,"forward",0.784304934308671,0.0981989126966761,0.465991885658967,0.217944947177034,0.100764371091361,0.00256545839468469,"violation in forward orientation",1,0.761034482758621,1,160,0.784304934308671,0.0981989126966761,0.465991885658967,0.217944947177034,0.100764371091361,0.00256545839468469,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
8,10050,"reverse",1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation in either orientation",0,0.761034482758621,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999599663965333,-0.000400336034667159,"max_iter reached without violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
9,260,"forward",0.730191933421591,0.118818688923901,0.478162162089848,0.260262725703341,0.126045038924229,0.00722635000032783,"violation in forward orientation",1,0.761034482758621,1,260,0.730191933421591,0.118818688923901,0.478162162089848,0.260262725703341,0.126045038924229,0.00722635000032783,"violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
10,10050,"reverse",1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation in either orientation",0,0.761034482758621,0,10050,0.000182358314524332,1,0.00498754668053816,0.00498754668053816,0.999599663965333,-0.000400336034667159,"max_iter reached without violation",0,10050,1,0.000182358314524332,0.00498754668053816,0.00498754668053816,0,-0.000182358314524332,"max_iter reached without violation"
