"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,4000,"reverse",0.517259813874981,0.276013230956947,0.499909741853467,0.434588814283111,0.276787753645588,0.00077452268864131,"violation in reverse orientation",1,0.556206896551724,0,10050,0.21350046407915,0.630250943264555,0.399176759834463,0.487193738331924,0.627635669270928,-0.0026152739936266,"max_iter reached without violation",1,4000,0.517259813874981,0.276013230956947,0.499909741853467,0.434588814283111,0.276787753645588,0.00077452268864131,"violation"
2,6650,"reverse",0.5138728511166,0.278724488712558,0.499938850916225,0.438469552701269,0.278729769787356,5.2810747982468e-06,"violation in reverse orientation",1,0.556206896551724,1,9150,0.299740590230927,0.477192990397457,0.450274603425125,0.498254003063871,0.477229043253803,3.60528563455587e-05,"violation",1,6650,0.5138728511166,0.278724488712558,0.499938850916225,0.438469552701269,0.278729769787356,5.2810747982468e-06,"violation"
3,7220,"forward",0.27454102632011,0.521107765456219,0.43655182636579,0.499999980816599,0.521178206526806,7.04410705874015e-05,"violation in forward orientation",1,0.556206896551724,1,7220,0.27454102632011,0.521107765456219,0.43655182636579,0.499999980816599,0.521178206526806,7.04410705874015e-05,"violation",0,10050,0.532502815905948,0.274109102275269,0.499797498658066,0.437594519097848,0.268047723682196,-0.00606137859307332,"max_iter reached without violation"
4,6780,"forward",0.252296352847717,0.558483586814256,0.423416649064105,0.498627588035421,0.559973909097405,0.00149032228314916,"violation in forward orientation",1,0.556206896551724,1,6780,0.252296352847717,0.558483586814256,0.423416649064105,0.498627588035421,0.559973909097405,0.00149032228314916,"violation",1,9790,0.57362888121423,0.244436398827781,0.496936897875429,0.420129279365716,0.244466867211759,3.0468383977883e-05,"violation"
5,5000,"reverse",0.563333943982314,0.250337351112096,0.498476679494638,0.420704124058702,0.250369776605551,3.24254934553347e-05,"violation in reverse orientation",1,0.556206896551724,0,10050,0.259784762220402,0.551574027025942,0.429540160965687,0.498887651569859,0.546913789194539,-0.00466023783140279,"max_iter reached without violation",1,5000,0.563333943982314,0.250337351112096,0.498476679494638,0.420704124058702,0.250369776605551,3.24254934553347e-05,"violation"
6,4240,"reverse",0.52589226315734,0.27141267610209,0.499999944375219,0.432329719934974,0.271838081315164,0.000425405213073493,"violation in reverse orientation",1,0.556206896551724,0,10050,0.246965106902453,0.581219850205658,0.421818037981903,0.496004371079826,0.569271839780895,-0.0119480104247627,"max_iter reached without violation",1,4240,0.52589226315734,0.27141267610209,0.499999944375219,0.432329719934974,0.271838081315164,0.000425405213073493,"violation"
7,6190,"reverse",0.567651191005014,0.247861958567126,0.497934956968975,0.420240286525079,0.247894354227393,3.23956602678033e-05,"violation in reverse orientation",1,0.556206896551724,1,7370,0.24664968645428,0.569809001332052,0.420300330553533,0.497581568734292,0.569821947109159,1.29457771076424e-05,"violation",1,6190,0.567651191005014,0.247861958567126,0.497934956968975,0.420240286525079,0.247894354227393,3.23956602678033e-05,"violation"
8,80,"forward",0.654590663251262,0.192754397950757,0.5,0.3,0.198045014124308,0.00529061617355062,"violation in forward orientation",1,0.556206896551724,1,80,0.654590663251262,0.192754397950757,0.5,0.3,0.198045014124308,0.00529061617355062,"violation",1,5860,0.527465995622657,0.270672584242885,0.499978770414428,0.433504201984192,0.270935734856553,0.000263150613668273,"violation"
9,9310,"reverse",0.572361213436411,0.245190520144343,0.497118923627994,0.420397583906555,0.245193722350876,3.20220653290959e-06,"violation in reverse orientation",1,0.556206896551724,0,10050,0.256530733026822,0.561992241000852,0.42762702169232,0.498079527547545,0.55258896122648,-0.00940327977437216,"max_iter reached without violation",1,9310,0.572361213436411,0.245190520144343,0.497118923627994,0.420397583906555,0.245193722350876,3.20220653290959e-06,"violation"
10,7970,"reverse",0.521759313398363,0.274040972595316,0.499997339451273,0.436679644330556,0.274207831358972,0.000166858763656408,"violation in reverse orientation",1,0.556206896551724,0,10050,0.263342518249485,0.543730261671245,0.431596051424429,0.499350723213298,0.540708904016326,-0.00302135765491907,"max_iter reached without violation",1,7970,0.521759313398363,0.274040972595316,0.499997339451273,0.436679644330556,0.274207831358972,0.000166858763656408,"violation"
