"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,110,0.829378053808695,0.100621191018396,0.454181672610793,0.208298895225265,0.116032974749743,0.0154117837313467,"violation",1,0.38551724137931
2,50,0.590712364249548,0.116284945699819,0.489897948556636,0.195959179422654,0.278349216656944,0.162064270957125,"violation at burn-in",1,0.38551724137931
3,60,0.804851254930947,0.12757189874012,0.481894409826699,0.217944947177034,0.13271362049821,0.00514172175808988,"violation",1,0.38551724137931
4,130,0.719692559300843,0.183429847292173,0.489897948556636,0.309991410455537,0.190629944649915,0.00720009735774141,"violation",1,0.38551724137931
5,50,0.80895608070809,0.116284945699819,0.485386443980464,0.195959179422654,0.129921933536165,0.0136369878363461,"violation at burn-in",1,0.38551724137931
6,80,0.786130300599852,0.137340883031412,0.480722113075735,0.242061459137964,0.145445718511765,0.00810483548035246,"violation",1,0.38551724137931
7,80,0.797470093848425,0.137340883031412,0.476969600708473,0.242061459137964,0.137733539071507,0.000392656040094669,"violation",1,0.38551724137931
8,60,0.848900834988849,0.0972236971658371,0.465176191231762,0.17950549357115,0.1027555552824,0.00553185811656288,"violation",1,0.38551724137931
9,60,0.834450982045785,0.0972236971658371,0.471404520791032,0.17950549357115,0.112582882495467,0.0153591853296298,"violation",1,0.38551724137931
10,110,0.780482926783159,0.128285772463261,0.475516248386255,0.24410402876541,0.149286490498152,0.021000718034891,"violation",1,0.38551724137931
11,90,0.804286524269364,0.0857374138515053,0.471404520791032,0.17950549357115,0.133097693126527,0.0473602792750213,"violation",1,0.38551724137931
12,80,0.808698556974645,0.117384507872718,0.472857007984443,0.217944947177034,0.130097075110524,0.0127125672378058,"violation",1,0.38551724137931
13,50,0.878395081610861,0.0745005976726398,0.458257569495584,0.14,0.0826965544330857,0.00819595676044589,"violation at burn-in",1,0.38551724137931
14,90,0.700619622653076,0.155964483968887,0.496903994999953,0.267821573182088,0.203601425404095,0.0476369414352079,"violation",1,0.38551724137931
15,50,0.546859192020479,0.0275269587093167,0.48,0.0707106781186548,0.308173705149949,0.280646746440632,"violation at burn-in",1,0.38551724137931
