"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,130,"forward",0.503478792009515,0.351399993541752,0.48650425541052,0.430769230769231,0.36153710493389,0.0101371113921376,"violation in forward orientation",1,0.317241379310345,1,130,0.503478792009515,0.351399993541752,0.48650425541052,0.430769230769231,0.36153710493389,0.0101371113921376,"violation",1,160,0.36678871548486,0.468812550300504,0.443309640657633,0.480722113075735,0.496266576546777,0.0274540262462732,"violation"
2,180,"forward",0.496623410290188,0.365280019289988,0.488731035121935,0.44510367775454,0.366528885220287,0.00124886593029949,"violation in forward orientation",1,0.317241379310345,1,180,0.496623410290188,0.365280019289988,0.488731035121935,0.44510367775454,0.366528885220287,0.00124886593029949,"violation",1,320,0.455498109237098,0.386457490494183,0.484919049301015,0.463512405443479,0.396474477672158,0.0100169871779741,"violation"
3,90,"forward",0.554753840420317,0.261362863693741,0.492035329455212,0.362433476228891,0.324200923475239,0.0628380597814983,"violation in forward orientation",1,0.317241379310345,1,90,0.554753840420317,0.261362863693741,0.492035329455212,0.362433476228891,0.324200923475239,0.0628380597814983,"violation",1,160,0.317349074358807,0.527856174668703,0.417582327212252,0.493354271796647,0.564163717955268,0.0363075432865645,"violation"
4,240,"reverse",0.423784429172843,0.419352720376636,0.472857007984443,0.471404520791032,0.41956695150298,0.000214231126343445,"violation in reverse orientation",1,0.317241379310345,1,320,0.491048286623086,0.366425657967372,0.49228421668788,0.455478800275051,0.370588439240045,0.00416278127267272,"violation",1,240,0.423784429172843,0.419352720376636,0.472857007984443,0.471404520791032,0.41956695150298,0.000214231126343445,"violation"
5,160,"reverse",0.29573068172561,0.553623923094054,0.404612082740988,0.49682586235018,0.593852992153234,0.0402290690591794,"violation in reverse orientation",1,0.317241379310345,1,200,0.407377207826676,0.423510125500694,0.464515877016061,0.47021271782035,0.440525018935885,0.0170148934351914,"violation",1,160,0.29573068172561,0.553623923094054,0.404612082740988,0.49682586235018,0.593852992153234,0.0402290690591794,"violation"
6,230,"forward",0.459424227604878,0.385311121256757,0.482687028503794,0.458257569495584,0.39361565506056,0.00830453380380253,"violation in forward orientation",1,0.317241379310345,1,230,0.459424227604878,0.385311121256757,0.482687028503794,0.458257569495584,0.39361565506056,0.00830453380380253,"violation",1,230,0.375890519635587,0.482160311505982,0.4543634280658,0.488042267840079,0.483766759205493,0.00160644769951113,"violation"
7,190,"reverse",0.364532665862752,0.488835881526345,0.44584881230626,0.487630939869493,0.499364886257932,0.0105290047315873,"violation in reverse orientation",1,0.317241379310345,1,280,0.541716405199999,0.323513388125722,0.498159879261791,0.433012701892219,0.333694196757818,0.0101808086320965,"violation",1,190,0.364532665862752,0.488835881526345,0.44584881230626,0.487630939869493,0.499364886257932,0.0105290047315873,"violation"
8,90,"forward",0.458651873183302,0.382890080077361,0.46732757432918,0.436173031697567,0.394178048773059,0.011287968695698,"violation in forward orientation",1,0.317241379310345,1,90,0.458651873183302,0.382890080077361,0.46732757432918,0.436173031697567,0.394178048773059,0.011287968695698,"violation",1,480,0.566268213992942,0.314110300928438,0.5,0.436561493377508,0.315816675104649,0.00170637417621106,"violation"
9,50,"forward",0.501594493296846,0.302716065288689,0.466476151587624,0.366606055596467,0.362909166410944,0.0601931011222546,"violation in forward orientation",1,0.317241379310345,1,50,0.501594493296846,0.302716065288689,0.466476151587624,0.366606055596467,0.362909166410944,0.0601931011222546,"violation at burn-in",1,160,0.310173845011429,0.572764456021478,0.413398642353842,0.498591766879478,0.574017704564821,0.00125324854334319,"violation"
10,160,"forward",0.585437582923543,0.295730681725611,0.499374608885954,0.404612082740988,0.301858403800707,0.00612772207509682,"violation in forward orientation",1,0.317241379310345,1,160,0.585437582923543,0.295730681725611,0.499374608885954,0.404612082740988,0.301858403800707,0.00612772207509682,"violation",1,480,0.415385353669572,0.428374855951536,0.477619785731519,0.48131312717283,0.429527159761935,0.00115230381039921,"violation"
11,50,"forward",0.654021127930363,0.185611725055255,0.498397431775085,0.271293199325011,0.251918954481481,0.0663072294262259,"violation in forward orientation",1,0.317241379310345,1,50,0.654021127930363,0.185611725055255,0.498397431775085,0.271293199325011,0.251918954481481,0.0663072294262259,"violation at burn-in",1,260,0.401162717855682,0.437884241113899,0.466178597971958,0.478162162089848,0.449059589469405,0.0111753483555064,"violation"
12,280,"forward",0.527186912422269,0.291919277935724,0.496723961448963,0.415208332266675,0.344273919169883,0.0523546412341592,"violation in forward orientation",1,0.317241379310345,1,280,0.527186912422269,0.291919277935724,0.496723961448963,0.415208332266675,0.344273919169883,0.0523546412341592,"violation",1,730,0.545360646313991,0.330219856317084,0.499908041834557,0.449400676776007,0.331040624470163,0.000820768153078966,"violation"
13,90,"reverse",0.330249254092939,0.543018751298959,0.408097059382377,0.489897948556636,0.546447462180471,0.00342871088151198,"violation in reverse orientation",1,0.317241379310345,1,360,0.442382165651477,0.398713031765806,0.482654376250315,0.469403351258637,0.406024917211304,0.00731188544549799,"violation",1,90,0.330249254092939,0.543018751298959,0.408097059382377,0.489897948556636,0.546447462180471,0.00342871088151198,"violation"
14,160,"reverse",0.2365484833143,0.635437582923543,0.363092188706945,0.499374608885954,0.675129918985143,0.0396923360616002,"violation in reverse orientation",1,0.317241379310345,1,280,0.464636923606228,0.38163250583752,0.485911199580284,0.459799756770848,0.389820004547743,0.00818749871022245,"violation",1,160,0.2365484833143,0.635437582923543,0.363092188706945,0.499374608885954,0.675129918985143,0.0396923360616002,"violation"
15,50,"forward",0.56895608070809,0.302716065288689,0.485386443980464,0.366606055596467,0.313859491590956,0.0111434263022674,"violation in forward orientation",1,0.317241379310345,1,50,0.56895608070809,0.302716065288689,0.485386443980464,0.366606055596467,0.313859491590956,0.0111434263022674,"violation at burn-in",1,300,0.470189445376404,0.38247628586746,0.487749935930288,0.461109772421082,0.385776908211616,0.00330062234415596,"violation"
16,90,"forward",0.433781791811234,0.408536760814643,0.458257569495584,0.447903208238808,0.412287322187286,0.00375056137264373,"violation in forward orientation",1,0.317241379310345,1,90,0.433781791811234,0.408536760814643,0.458257569495584,0.447903208238808,0.412287322187286,0.00375056137264373,"violation",1,160,0.317349074358807,0.547208614013715,0.417582327212252,0.496078370824611,0.564163717955268,0.0169551039415529,"violation"
17,130,"forward",0.622160706789534,0.270157006058721,0.5,0.381603592455768,0.275118278556861,0.00496127249813999,"violation in forward orientation",1,0.317241379310345,1,130,0.622160706789534,0.270157006058721,0.5,0.381603592455768,0.275118278556861,0.00496127249813999,"violation",1,290,0.376537802840671,0.478254401816586,0.458257569495584,0.489181412383142,0.482877823155273,0.00462342133868654,"violation"
18,90,"forward",0.554753840420317,0.275464716989807,0.492035329455212,0.372677996249965,0.324200923475239,0.0487362064854323,"violation in forward orientation",1,0.317241379310345,1,90,0.554753840420317,0.275464716989807,0.492035329455212,0.372677996249965,0.324200923475239,0.0487362064854323,"violation",1,140,0.343956010304985,0.522975342090722,0.428809457708675,0.491301893971933,0.527623507483709,0.00464816539298685,"violation"
19,210,"forward",0.573244369343493,0.304804736399551,0.499432784842929,0.416795898326361,0.310736952898145,0.00593221649859416,"violation in forward orientation",1,0.317241379310345,1,210,0.573244369343493,0.304804736399551,0.499432784842929,0.416795898326361,0.310736952898145,0.00593221649859416,"violation",1,480,0.354117533211751,0.492643085284968,0.455478800275051,0.494654586274324,0.513668342316405,0.0210252570314372,"violation"
20,140,"forward",0.559967969201867,0.302689270193088,0.496723961448963,0.40525879864298,0.320404229676396,0.0177149594833083,"violation in forward orientation",1,0.317241379310345,1,140,0.559967969201867,0.302689270193088,0.496723961448963,0.40525879864298,0.320404229676396,0.0177149594833083,"violation",1,160,0.331611385567067,0.501800453905321,0.42555111326373,0.488580533279827,0.544576800678702,0.0427763467733803,"violation"
21,100,"forward",0.638682330481023,0.249038993743375,0.5,0.357071421427142,0.263087976114337,0.014048982370962,"violation in forward orientation",1,0.317241379310345,1,100,0.638682330481023,0.249038993743375,0.5,0.357071421427142,0.263087976114337,0.014048982370962,"violation",1,300,0.31753770789798,0.552055340592506,0.431071017608726,0.499099188538711,0.563904661097412,0.0118493205049062,"violation"
22,50,"reverse",0.302716065288689,0.546859192020479,0.366606055596467,0.48,0.584259727219016,0.0374005351985365,"violation in reverse orientation",1,0.317241379310345,1,50,0.674489213358372,0.216786995012799,0.499599839871872,0.3,0.237015016302257,0.0202280212894572,"violation at burn-in",1,50,0.302716065288689,0.546859192020479,0.366606055596467,0.48,0.584259727219016,0.0374005351985365,"violation at burn-in"
23,70,"forward",0.59189294941248,0.295810536031579,0.494871659305393,0.376883027379226,0.297157896593341,0.00134736056176216,"violation in forward orientation",1,0.317241379310345,1,70,0.59189294941248,0.295810536031579,0.494871659305393,0.376883027379226,0.297157896593341,0.00134736056176216,"violation",1,180,0.32803729666281,0.542640132739817,0.426404722833039,0.49625137994646,0.549485218584085,0.00684508584426757,"violation"
24,60,"forward",0.609706494609077,0.277090389131333,0.495535624910617,0.357071421427142,0.284186875082966,0.00709648595163315,"violation in forward orientation",1,0.317241379310345,1,60,0.609706494609077,0.277090389131333,0.495535624910617,0.357071421427142,0.284186875082966,0.00709648595163315,"violation",1,280,0.362409411343029,0.464636923606228,0.451753951452626,0.485911199580284,0.50228082393645,0.0376439003302219,"violation"
25,60,"reverse",0.299311814729174,0.556383151271119,0.372677996249965,0.486198404860494,0.588934900346587,0.0325517490754675,"violation in reverse orientation",1,0.317241379310345,1,160,0.5600216206812,0.310173845011429,0.49749371855331,0.413398642353842,0.320365163084945,0.0101913180735156,"violation",1,60,0.299311814729174,0.556383151271119,0.372677996249965,0.486198404860494,0.588934900346587,0.0325517490754675,"violation"
26,100,"reverse",0.310945864384819,0.525284595613564,0.4,0.487749935930288,0.572957464090351,0.047672868476787,"violation in reverse orientation",1,0.317241379310345,1,230,0.549251218757345,0.328202504621124,0.498106053799548,0.431750295402725,0.328207684800184,5.18017905948298e-06,"violation",1,100,0.310945864384819,0.525284595613564,0.4,0.487749935930288,0.572957464090351,0.047672868476787,"violation"
27,170,"forward",0.474348537465923,0.379062543688314,0.482962312355436,0.450144152228447,0.382748444626104,0.00368590093778998,"violation in forward orientation",1,0.317241379310345,1,170,0.474348537465923,0.379062543688314,0.482962312355436,0.450144152228447,0.382748444626104,0.00368590093778998,"violation",1,290,0.413283965180094,0.431477198085146,0.471809328867269,0.47750839649969,0.432413068077097,0.000935869991950999,"violation"
28,100,"reverse",0.310945864384819,0.525284595613564,0.4,0.487749935930288,0.572957464090351,0.047672868476787,"violation in reverse orientation",1,0.317241379310345,1,170,0.486757723471435,0.359488855533748,0.48596210711348,0.441176470588235,0.373712634133171,0.0142237785994229,"violation",1,100,0.310945864384819,0.525284595613564,0.4,0.487749935930288,0.572957464090351,0.047672868476787,"violation"
29,60,"reverse",0.644232895622817,0.25432432379694,0.498887651569859,0.339934634239519,0.259046304506897,0.00472198070995716,"violation in reverse orientation",1,0.317241379310345,1,450,0.406970276694324,0.439341808814771,0.474453551825156,0.483689523925788,0.441083871306322,0.0017420624915514,"violation",1,60,0.644232895622817,0.25432432379694,0.498887651569859,0.339934634239519,0.259046304506897,0.00472198070995716,"violation"
30,90,"reverse",0.343591528449175,0.507348898454775,0.415739709641549,0.481894409826699,0.528124062818277,0.0207751643635025,"violation in reverse orientation",1,0.317241379310345,1,470,0.399379361101692,0.450218573631567,0.47239792634478,0.486620444255858,0.451508733980764,0.00129016034919693,"violation",1,90,0.343591528449175,0.507348898454775,0.415739709641549,0.481894409826699,0.528124062818277,0.0207751643635025,"violation"
31,290,"forward",0.456756920442452,0.391295579920627,0.484344685196894,0.464033395001454,0.395557868033708,0.00426228811308138,"violation in forward orientation",1,0.317241379310345,1,290,0.456756920442452,0.391295579920627,0.484344685196894,0.464033395001454,0.395557868033708,0.00426228811308138,"violation",1,440,0.396735955538191,0.448799334577391,0.470866091402915,0.485832335123178,0.455139012786539,0.00633967820914799,"violation"
32,160,"reverse",0.310173845011429,0.566401777618562,0.413398642353842,0.498082259772419,0.574017704564821,0.0076159269462589,"violation in reverse orientation",1,0.317241379310345,1,280,0.494235858545645,0.362409411343029,0.491963475498425,0.451753951452626,0.368267392894858,0.00585798155182959,"violation",1,160,0.310173845011429,0.566401777618562,0.413398642353842,0.498082259772419,0.574017704564821,0.0076159269462589,"violation"
33,160,"reverse",0.653901777618562,0.251578187192657,0.498082259772419,0.374530956664466,0.252005860004472,0.000427672811814495,"violation in reverse orientation",1,0.317241379310345,1,160,0.534324833300536,0.33870010349401,0.49434299833213,0.42934361238989,0.339076406590015,0.000376303096005781,"violation",1,160,0.653901777618562,0.251578187192657,0.498082259772419,0.374530956664466,0.252005860004472,0.000427672811814495,"violation"
34,50,"reverse",0.246504271019468,0.633238465893974,0.324961536185438,0.496386945839634,0.66145729697061,0.0282188310766363,"violation in reverse orientation",1,0.317241379310345,1,100,0.546417177917328,0.322972911087052,0.491833305094318,0.407308237088326,0.330271305729731,0.00729839464267873,"violation",1,50,0.246504271019468,0.633238465893974,0.324961536185438,0.496386945839634,0.66145729697061,0.0282188310766363,"violation at burn-in"
35,370,"forward",0.416929598224115,0.422591197071733,0.475675675675676,0.477392479260965,0.42740639617019,0.00481519909845657,"violation in forward orientation",1,0.317241379310345,1,370,0.416929598224115,0.422591197071733,0.475675675675676,0.477392479260965,0.42740639617019,0.00481519909845657,"violation",1,490,0.379535940907811,0.476879472421856,0.465842869798327,0.492238805932452,0.478760378132001,0.00188090571014543,"violation"
36,130,"forward",0.487139434999938,0.360177427802966,0.482596527426404,0.43521062030202,0.373434688985683,0.0132572611827162,"violation in forward orientation",1,0.317241379310345,1,130,0.487139434999938,0.360177427802966,0.482596527426404,0.43521062030202,0.373434688985683,0.0132572611827162,"violation",1,280,0.327431562235758,0.479473403942333,0.435055122006021,0.48915535281102,0.550317094283682,0.0708436903413485,"violation"
