"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,70,0.813795356759835,0.15642378565755,0.474664220738176,0.257539376818856,0.160812786471551,0.0043890008140002,"violation",1,0.146551724137931
2,50,0.772137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.196791989279125,0.0805070435793055,"violation at burn-in",1,0.146551724137931
3,80,0.774681766062824,0.156435685071958,0.484122918275927,0.263391343821318,0.194594453867754,0.0381587687957969,"violation",1,0.146551724137931
4,60,0.74303982794241,0.206777284463185,0.495535624910617,0.3,0.221922996461436,0.0151457119982506,"violation",1,0.146551724137931
5,50,0.694644991687999,0.185611725055255,0.5,0.271293199325011,0.26372069984041,0.0781089747851551,"violation at burn-in",1,0.146551724137931
6,120,0.778766710645074,0.176180512881555,0.474268442504407,0.3,0.191066364608999,0.0148858517274436,"violation",1,0.146551724137931
7,90,0.804286524269364,0.139488250402838,0.471404520791032,0.249443825784929,0.169025384977468,0.0295371345746298,"violation",1,0.146551724137931
8,50,0.753238465893974,0.0745005976726398,0.496386945839634,0.14,0.213114626045054,0.138614028372414,"violation at burn-in",1,0.146551724137931
9,50,0.501594493296846,0.185611725055255,0.466476151587624,0.271293199325011,0.430454758542407,0.244843033487152,"violation at burn-in",1,0.146551724137931
10,50,0.714489213358372,0.216786995012799,0.499599839871872,0.3,0.246581621472534,0.0297946264597346,"violation at burn-in",1,0.146551724137931
11,50,0.844410079701748,0.116284945699819,0.47370877129308,0.195959179422654,0.134371430170053,0.0180864844702335,"violation at burn-in",1,0.146551724137931
12,50,0.861594493296846,0.116284945699819,0.466476151587624,0.195959179422654,0.119529577654764,0.00324463195494491,"violation at burn-in",1,0.146551724137931
13,50,0.612137383051339,0.216786995012799,0.493558507170123,0.3,0.334980958562521,0.118193963549722,"violation at burn-in",1,0.146551724137931
14,50,0.714489213358372,0.152451248673278,0.499599839871872,0.237486841740758,0.246581621472534,0.0941303727992558,"violation at burn-in",1,0.146551724137931
15,80,0.774681766062824,0.192754397950757,0.484122918275927,0.3,0.194594453867754,0.00184005591699724,"violation",1,0.146551724137931
16,50,0.612137383051339,0.116284945699819,0.493558507170123,0.195959179422654,0.334980958562521,0.218696012862702,"violation at burn-in",1,0.146551724137931
17,50,0.790712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.180749129865131,0.0282978811918533,"violation at burn-in",1,0.146551724137931
18,70,0.707263868466018,0.219286761535403,0.498159879261791,0.318157963590287,0.252822014993731,0.0335352534583281,"violation",1,0.146551724137931
