"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
0,100,0.1,0.64,0.3,0.48,0.155730697244816,0.695730602131895,1.51651651651652,FALSE,NA
1,100,0.3,0.27,0.458257569495584,0.443959457608462,0.416366434058211,0.386366403294199,1.14114114114114,FALSE,NA
0,100,0.18,0.48,0.384187454245971,0.499599839871872,0.25864390897341,0.558643860673959,1.42642642642643,FALSE,NA
0,100,0.37,0.29,0.482804308182932,0.453762052181537,0.441811307493749,0.361811272162835,1.17117117117117,FALSE,NA
0,100,0.29,0.33,0.453762052181537,0.47021271782035,0.38142301843316,0.421422996510707,1.12612612612613,FALSE,NA
0,100,0.3,0.33,0.458257569495584,0.47021271782035,0.386366434672952,0.416366402064735,1.15615615615616,FALSE,NA
0,100,0.34,0.33,0.47370877129308,0.47021271782035,0.40630177549102,0.396301737182466,0.900900900900901,FALSE,NA
1,100,0.28,0.32,0.448998886412873,0.466476151587624,0.38142301843316,0.421422996510707,0.975975975975976,FALSE,NA
0,100,0.35,0.37,0.476969600708473,0.482804308182932,0.391326021828993,0.411325984421595,1.23123123123123,FALSE,NA
0,100,0.32,0.35,0.466476151587624,0.476969600708473,0.386366434672952,0.416366402064735,0.945945945945946,FALSE,NA
1,100,0.23,0.24,0.420832508250016,0.427083130081252,0.39630177574117,0.406301736682201,1.05105105105105,FALSE,NA
0,100,0.36,0.35,0.48,0.476969600708473,0.40630177549102,0.396301737182466,0.945945945945946,FALSE,NA
1,100,0.34,0.26,0.47370877129308,0.438634243989226,0.441811307493749,0.361811272162835,0.915915915915916,FALSE,NA
0,100,0.37,0.3,0.482804308182932,0.458257569495584,0.436689924089689,0.366689888372008,1.0960960960961,FALSE,NA
1,100,0.3,0.31,0.458257569495584,0.462493243193887,0.39630177574117,0.406301736682201,1.03603603603604,FALSE,NA
1,100,0.29,0.28,0.453762052181537,0.448998886412873,0.40630177549102,0.396301737182466,1.00600600600601,FALSE,NA
1,100,0.31,0.31,0.462493243193887,0.462493243193887,0.401293693905667,0.401293654728486,0.945945945945946,FALSE,NA
0,100,0.29,0.4,0.453762052181537,0.489897948556636,0.347272947144528,0.45727290209161,1.12612612612613,FALSE,NA
1,100,0.27,0.29,0.443959457608462,0.453762052181537,0.391326021828993,0.411325984421595,0.930930930930931,FALSE,NA
0,100,0.36,0.3,0.48,0.458257569495584,0.431584751205429,0.371584729678179,1.14114114114114,FALSE,NA
0,100,0.32,0.31,0.466476151587624,0.462493243193887,0.40630177549102,0.396301737182466,0.945945945945946,FALSE,NA
0,100,0.3,0.34,0.458257569495584,0.47370877129308,0.38142301843316,0.421422996510707,1.06606606606607,FALSE,NA
0,100,0.35,0.33,0.476969600708473,0.47021271782035,0.411326021354395,0.391325985370744,0.855855855855856,FALSE,NA
0,100,0.37,0.25,0.482804308182932,0.433012701892219,0.462438964843825,0.342478246386892,1.2012012012012,FALSE,NA
0,100,0.24,0.46,0.427083130081252,0.498397431775084,0.295227124097476,0.515227072252218,1.32132132132132,FALSE,NA
1,100,0.29,0.29,0.453762052181537,0.453762052181537,0.401293693905667,0.401293654728486,1.17117117117117,FALSE,NA
1,100,0.28,0.19,0.448998886412873,0.392300904918661,0.446938964843856,0.35695828700871,0.960960960960961,FALSE,NA
0,100,0.32,0.4,0.466476151587624,0.489897948556636,0.361811309472869,0.441811268199701,0.870870870870871,FALSE,NA
1,100,0.27,0.29,0.443959457608462,0.453762052181537,0.391326021828993,0.411325984421595,1.05105105105105,FALSE,NA
1,100,0.31,0.29,0.462493243193887,0.453762052181537,0.411326021354395,0.391325985370744,1.12612612612613,FALSE,NA
0,100,0.32,0.3,0.466476151587624,0.458257569495584,0.411326021354395,0.391325985370744,1.02102102102102,FALSE,NA
0,100,0.31,0.34,0.462493243193887,0.47370877129308,0.386366434672952,0.416366402064735,1.00600600600601,FALSE,NA
1,100,0.33,0.22,0.47021271782035,0.41424630354416,0.457272944255556,0.347272907884036,1.15615615615616,FALSE,NA
1,100,0.33,0.25,0.47021271782035,0.433012701892219,0.441811307493749,0.361811272162835,1.06606606606607,FALSE,NA
1,100,0.28,0.3,0.448998886412873,0.458257569495584,0.391326021828993,0.411325984421595,0.900900900900901,FALSE,NA
1,100,0.35,0.26,0.476969600708473,0.438634243989226,0.446938964843856,0.35695828700871,0.915915915915916,FALSE,NA
1,100,0.27,0.31,0.443959457608462,0.462493243193887,0.38142301843316,0.421422996510707,0.975975975975976,FALSE,NA
0,100,0.44,0.19,0.496386945839634,0.392300904918661,0.531381394275034,0.281381370147613,0.795795795795796,FALSE,NA
1,100,0.3,0.2,0.458257569495584,0.4,0.452102791585341,0.352102767434548,1.08108108108108,FALSE,NA
1,100,0.18,0.27,0.384187454245971,0.443959457608462,0.356938964844036,0.446959447251927,0.975975975975976,FALSE,NA
0,100,0.72,0.09,0.448998886412873,0.286181760425084,0.75006103515575,0.120061015281209,0.540540540540541,FALSE,NA
1,100,0.22,0.38,0.41424630354416,0.485386443980464,0.323368700158473,0.483368662756021,0.825825825825826,FALSE,NA
0,100,0.27,0.35,0.443959457608462,0.476969600708473,0.361811309472869,0.441811268199701,1.06606606606607,FALSE,NA
0,100,0.64,0.12,0.48,0.324961536185438,0.683888662230224,0.163888641106374,0.660660660660661,FALSE,NA
1,100,0.28,0.3,0.448998886412873,0.458257569495584,0.391326021828993,0.411325984421595,0.990990990990991,FALSE,NA
1,100,0.31,0.21,0.462493243193887,0.407308237088326,0.452102791585341,0.352102767434548,1.15615615615616,FALSE,NA
1,100,0.24,0.27,0.427083130081252,0.443959457608462,0.386366434672951,0.416366402064735,0.810810810810811,FALSE,NA
1,100,0.22,0.27,0.41424630354416,0.443959457608462,0.376500000000247,0.426491417629278,0.900900900900901,FALSE,NA
0,100,0.45,0.2,0.49749371855331,0.4,0.531381394275034,0.281381370147613,0.750750750750751,FALSE,NA
1,100,0.27,0.32,0.443959457608462,0.466476151587624,0.376500000000247,0.426491417629278,0.885885885885886,FALSE,NA
0,100,0.17,0.53,0.375632799419859,0.499099188538711,0.231928846930532,0.591928815086683,1.30630630630631,FALSE,NA
1,100,0.31,0.31,0.462493243193887,0.462493243193887,0.401293693905667,0.401293654728486,0.825825825825826,FALSE,NA
0,100,0.68,0.11,0.466476151587624,0.31288975694324,0.713647814155346,0.143647788696347,0.705705705705706,FALSE,NA
1,100,0.27,0.24,0.443959457608462,0.427083130081252,0.416366434058211,0.386366403294199,1.06606606606607,FALSE,NA
0,100,0.32,0.37,0.466476151587624,0.482804308182932,0.376500000000247,0.426491417629278,0.825825825825826,FALSE,NA
1,100,0.23,0.36,0.420832508250016,0.48,0.337662157976423,0.467662117202788,0.870870870870871,FALSE,NA
0,100,0.32,0.31,0.466476151587624,0.462493243193887,0.40630177549102,0.396301737182466,0.975975975975976,FALSE,NA
1,100,0.26,0.26,0.438634243989226,0.438634243989226,0.401293693905667,0.401293654728486,0.990990990990991,FALSE,NA
1,100,0.38,0.2,0.485386443980464,0.4,0.493921923489771,0.313921905127752,1.14114114114114,FALSE,NA
1,100,0.19,0.38,0.392300904918661,0.485386443980464,0.309223327412651,0.499223277793974,0.870870870870871,FALSE,NA
1,100,0.35,0.26,0.476969600708473,0.438634243989226,0.446938964843856,0.35695828700871,1.11111111111111,FALSE,NA
0,100,0.3,0.32,0.458257569495584,0.466476151587624,0.391326021828993,0.411325984421595,0.930930930930931,FALSE,NA
0,100,0.27,0.47,0.443959457608462,0.499099188538711,0.304561035156641,0.504518740603918,1.18618618618619,FALSE,NA
0,100,0.3,0.36,0.458257569495584,0.48,0.371584752090982,0.43158472790523,0.855855855855856,FALSE,NA
1,100,0.23,0.31,0.420832508250016,0.462493243193887,0.361811309472869,0.441811268199701,1.00600600600601,FALSE,NA
1,100,0.28,0.27,0.448998886412873,0.443959457608462,0.40630177549102,0.396301737182466,0.990990990990991,FALSE,NA
1,100,0.25,0.31,0.433012701892219,0.462493243193887,0.371584752090982,0.43158472790523,0.885885885885886,FALSE,NA
0,100,0.28,0.41,0.448998886412873,0.491833305094317,0.337662157976423,0.467662117202788,1.30630630630631,FALSE,NA
1,100,0.3,0.27,0.458257569495584,0.443959457608462,0.416366434058211,0.386366403294199,1.14114114114114,FALSE,NA
1,100,0.31,0.24,0.462493243193887,0.427083130081252,0.436689924089689,0.366689888372008,1.14114114114114,FALSE,NA
1,100,0.31,0.19,0.462493243193887,0.392300904918661,0.462438964843825,0.342478246386892,1.17117117117117,FALSE,NA
0,100,0.14,0.54,0.346987031457949,0.498397431775084,0.214500000000571,0.614437638199575,1.44144144144144,FALSE,NA
