4.807789325714111328e+00
4.153847217559814453e+00
4.833407402038574219e+00
4.106413841247558594e+00
4.577935218811035156e+00
4.301804542541503906e+00
4.549499511718750000e+00
4.670621871948242188e+00
4.631312370300292969e+00
4.143887996673583984e+00
3.955397605895996094e+00
4.289351940155029297e+00
3.553245067596435547e+00
4.439980506896972656e+00
4.810148239135742188e+00
4.614073753356933594e+00
4.690159320831298828e+00
4.711880207061767578e+00
3.731648445129394531e+00
4.231315612792968750e+00
4.383419036865234375e+00
3.896634101867675781e+00
4.348280906677246094e+00
4.552885055541992188e+00
4.497542381286621094e+00
4.267499923706054688e+00
4.086012363433837891e+00
4.164772987365722656e+00
4.319101333618164062e+00
3.607813358306884766e+00
4.290537834167480469e+00
3.587479114532470703e+00
3.651267051696777344e+00
4.491477489471435547e+00
4.175394058227539062e+00
4.288650035858154297e+00
4.058931350708007812e+00
4.148980140686035156e+00
3.974666118621826172e+00
4.099460124969482422e+00
4.088837623596191406e+00
3.919506072998046875e+00
4.695086479187011719e+00
4.077856063842773438e+00
4.272198677062988281e+00
4.249471664428710938e+00
4.264714717864990234e+00
4.242823600769042969e+00
4.539871215820312500e+00
5.035109519958496094e+00
4.466591835021972656e+00
4.788376331329345703e+00
4.594993591308593750e+00
4.566944122314453125e+00
4.450636863708496094e+00
4.695268630981445312e+00
4.440035820007324219e+00
4.896153450012207031e+00
4.189446449279785156e+00
3.824818611145019531e+00
4.134873390197753906e+00
4.034487724304199219e+00
3.823299169540405273e+00
4.770771503448486328e+00
4.558794975280761719e+00
4.660593032836914062e+00
4.327679157257080078e+00
4.501433372497558594e+00
3.717114686965942383e+00
4.679467201232910156e+00
4.176801681518554688e+00
4.086996078491210938e+00
3.851805448532104492e+00
4.070825576782226562e+00
4.144010543823242188e+00
4.452765464782714844e+00
4.768959999084472656e+00
4.645912647247314453e+00
4.349683761596679688e+00
4.607355594635009766e+00
4.777917385101318359e+00
3.250603437423706055e+00
4.729763984680175781e+00
4.462955474853515625e+00
4.423084735870361328e+00
4.121147155761718750e+00
4.678774356842041016e+00
4.296648979187011719e+00
4.347110271453857422e+00
4.372477054595947266e+00
4.686684608459472656e+00
4.137382030487060547e+00
3.704864025115966797e+00
4.092886447906494141e+00
3.988732814788818359e+00
4.503687858581542969e+00
4.368051528930664062e+00
4.310245037078857422e+00
4.183570861816406250e+00
3.716002941131591797e+00
3.941452503204345703e+00
3.884892463684082031e+00
4.218853473663330078e+00
4.114800453186035156e+00
4.576673507690429688e+00
4.548410415649414062e+00
3.632680416107177734e+00
4.424326896667480469e+00
4.776539802551269531e+00
4.237588405609130859e+00
5.112642288208007812e+00
4.624129772186279297e+00
4.432137966156005859e+00
4.383150100708007812e+00
3.943824052810668945e+00
4.042184829711914062e+00
4.076664924621582031e+00
4.302811622619628906e+00
4.146384716033935547e+00
3.807770729064941406e+00
4.481095314025878906e+00
5.471285820007324219e+00
4.672041893005371094e+00
4.154119968414306641e+00
4.265027046203613281e+00
4.604227542877197266e+00
4.552554130554199219e+00
4.678655147552490234e+00
4.307908535003662109e+00
4.557291984558105469e+00
4.132924079895019531e+00
4.205724716186523438e+00
4.540944099426269531e+00
4.483998298645019531e+00
4.812639236450195312e+00
3.517659664154052734e+00
4.239962100982666016e+00
4.881974220275878906e+00
3.907270431518554688e+00
4.350784301757812500e+00
4.276453971862792969e+00
3.982274770736694336e+00
3.640405654907226562e+00
