"eta","alpha","beta"
0,-0.000548045536555852,0.995887831444007
0.015015015015015,-0.00045190095551173,0.992601236563027
0.03003003003003,-0.000302000776958744,0.988484143307628
0.045045045045045,-9.01544518840947e-05,0.983593264415834
0.0600600600600601,0.00019660918839226,0.978346845749992
0.0750750750750751,0.00057737649153522,0.972791382959041
0.0900900900900901,0.00108647616123281,0.966687695128528
0.105105105105105,0.00193321320074602,0.958975036493328
0.12012012012012,0.00387059413236901,0.944826934010755
0.135135135135135,0.00630776669454092,0.928186076436201
0.15015015015015,0.00910876714548192,0.90999192395928
0.165165165165165,0.0122244898996136,0.890628681887411
0.18018018018018,0.015616745341271,0.870417454224406
0.195195195195195,0.0192275567905548,0.849822722016458
0.21021021021021,0.0225553190764571,0.832166908753252
0.225225225225225,0.0253183131587223,0.819142531427893
0.24024024024024,0.0280340064504067,0.807319007023498
0.255255255255255,0.0308067337877809,0.796053806819099
0.27027027027027,0.0337013983210575,0.785017496828272
0.285285285285285,0.0367661942094965,0.774001155535884
0.3003003003003,0.0400505180841257,0.762831337574812
0.315315315315315,0.0436120135119912,0.751336486387349
0.33033033033033,0.0475045212743735,0.739374838393769
0.345345345345345,0.0517679528090214,0.726862132376385
0.36036036036036,0.0564270430586575,0.713764678134026
0.375375375375375,0.0614840928029755,0.700107709913527
0.39039039039039,0.0668794171516929,0.686073783934114
0.405405405405405,0.0725533187418008,0.671829421281429
0.42042042042042,0.0784034723665892,0.657633401585978
0.435435435435435,0.0843458937999237,0.643687399674573
0.45045045045045,0.0902929283781641,0.630184305485402
0.465465465465465,0.0961738691990367,0.617259482323775
0.48048048048048,0.101967606478361,0.604934900417502
0.495495495495495,0.107658585186412,0.593208469060289
0.510510510510511,0.113286697153338,0.58196653714029
0.525525525525526,0.118875500188183,0.571139438848766
0.540540540540541,0.124461791663054,0.560630246157915
0.555555555555556,0.13007252525693,0.550373258419514
0.570570570570571,0.13574762605804,0.540281843672137
0.585585585585586,0.141518934623651,0.530291564451341
0.600600600600601,0.147417854026439,0.520342842486076
0.615615615615616,0.153459910678598,0.510409544589515
0.630630630630631,0.159671330104423,0.500446759442475
0.645645645645646,0.166077336394482,0.49041553294932
0.660660660660661,0.172699030646207,0.480286735156368
0.675675675675676,0.179530532893717,0.470071040397393
0.690690690690691,0.186563676106798,0.459783137113503
0.705705705705706,0.193781417894451,0.449448458816105
0.720720720720721,0.201158992033825,0.4391029627261
0.735735735735736,0.208667372850961,0.428786449509535
0.750750750750751,0.216244889522019,0.418581042412635
0.765765765765766,0.223835805583333,0.408555083983922
0.780780780780781,0.231395136968052,0.398759303633546
0.795795795795796,0.238854894958174,0.389271376110437
0.810810810810811,0.246200687421207,0.380100559905268
0.825825825825826,0.253368585091762,0.371313365930223
0.840840840840841,0.260358409365024,0.362899559145176
0.855855855855856,0.26712713322744,0.354895044832501
0.870870870870871,0.273683712476789,0.347275909242845
0.885885885885886,0.280041328972953,0.340014538729477
0.900900900900901,0.286233190510739,0.333061502454654
0.915915915915916,0.29221110721122,0.326462672222135
0.930930930930931,0.298058178122665,0.320112995148282
0.945945945945946,0.303732824821755,0.314051802696503
0.960960960960961,0.309260497389531,0.308241160392568
0.975975975975976,0.31466252363728,0.302650721609168
0.990990990990991,0.319935872634889,0.297276746416167
1.00600600600601,0.325126007024239,0.292068764724802
1.02102102102102,0.330230571480167,0.287023824677149
1.03603603603604,0.335221426050174,0.282162827109681
1.05105105105105,0.340156499285045,0.277425992793887
1.06606606606607,0.345048513434383,0.272798007444538
1.08108108108108,0.349843784767241,0.268323768379374
1.0960960960961,0.354608195564921,0.263943668320924
1.11111111111111,0.359307050580164,0.259680657355566
1.12612612612613,0.364006108639758,0.255474544790237
1.14114114114114,0.36863518521067,0.251388059964132
1.15615615615616,0.373229978360167,0.247383568073569
1.17117117117117,0.37785700084293,0.243403442755971
1.18618618618619,0.382363303551127,0.239577362176021
1.2012012012012,0.386943942014517,0.235737262627801
1.21621621621622,0.391430581152504,0.232021870482103
1.23123123123123,0.39596978414543,0.228310824386938
1.24624624624625,0.400442266847796,0.22469661419969
1.26126126126126,0.40494233172043,0.221106345231831
1.27627627627628,0.409406386467678,0.217584121918145
1.29129129129129,0.413875858187862,0.2141020515159
1.30630630630631,0.418328588737967,0.210670017058408
1.32132132132132,0.4227704515938,0.207288724706258
1.33633633633634,0.427212146058098,0.203942793946842
1.35135135135135,0.43162378022607,0.200659497596191
1.36636636636637,0.436052010581043,0.19739758559815
1.38138138138138,0.440431125992093,0.194209450521166
1.3963963963964,0.444840794851742,0.191031805016086
1.41141141141141,0.449170579563594,0.187946372144376
1.42642642642643,0.45355392725648,0.1848549569699
1.44144144144144,0.457820912687031,0.181877133095388
1.45645645645646,0.462167536946788,0.178875644370753
1.47147147147147,0.466400220090823,0.17598228986136
1.48648648648649,0.470646603000579,0.173109177442836
1.5015015015015,0.474852982660653,0.170291781666961
1.51651651651652,0.478971732675929,0.167559780636703
1.53153153153153,0.483127469514859,0.164830887205296
1.54654654654655,0.487174581179931,0.162199911130666
1.56156156156156,0.491193397587493,0.159610758737817
1.57657657657658,0.495133264506683,0.157098112754961
1.59159159159159,0.499056618726756,0.154619682335343
1.60660660660661,0.502930958641248,0.152194195687872
1.62162162162162,0.506667344516727,0.149877591853515
1.63663663663664,0.510378607894973,0.147596971747008
1.65165165165165,0.514097333017046,0.145332939736606
1.66666666666667,0.517678520234612,0.143173417509346
1.68168168168168,0.521214191796535,0.141059759909146
1.6966966966967,0.524704448875733,0.138991387043185
1.71171171171171,0.528134611031964,0.136976428537593
1.72672672672673,0.531448594496312,0.135047511161806
1.74174174174174,0.534714593251516,0.133162681482946
1.75675675675676,0.537935669930451,0.131319540981158
1.77177177177177,0.541103062046581,0.129522455694909
1.78678678678679,0.544219826370206,0.127769012595473
1.8018018018018,0.547280148961107,0.126061846619217
1.81681681681682,0.550284120472432,0.124400224840016
1.83183183183183,0.553211146415553,0.122794854514233
1.84684684684685,0.55608493618682,0.121231497535578
1.86186186186186,0.55890850752271,0.119707785348643
1.87687687687688,0.56167896055202,0.118224628635575
1.89189189189189,0.564396337857443,0.11678129472147
1.90690690690691,0.567054765317334,0.115380155657113
1.92192192192192,0.569713365977487,0.113990407605722
1.93693693693694,0.572316047313193,0.112641220350167
1.95195195195195,0.574859853961849,0.111332595300623
1.96696696696697,0.577344787250564,0.110063752749361
1.98198198198198,0.579770843166661,0.108833913847698
1.996996996997,0.582182359998836,0.107620652059185
2.01201201201201,0.584620732557714,0.106403710825435
2.02702702702703,0.587009084291937,0.105220302823325
2.04204204204204,0.589344438470368,0.104071185073424
2.05705705705706,0.591564722298996,0.102987339813595
2.07207207207207,0.593853207117926,0.101878997904818
2.08708708708709,0.596088623796631,0.100803536633993
2.1021021021021,0.598270945574447,0.0997602020764427
2.11711711711712,0.600488889912514,0.0987081845990302
2.13213213213213,0.602618218284525,0.0977064153397411
