"eta","alpha","beta"
0,-0.000362390904193655,0.99960978503823
0.015015015015015,-0.000317041969397858,0.998501562090148
0.03003003003003,-0.000150055460085952,0.995506064407202
0.045045045045045,9.07180243421291e-05,0.991567847259146
0.0600600600600601,0.000414039103746155,0.986844125519763
0.0750750750750751,0.000875767944554684,0.981034895049072
0.0900900900900901,0.0017128002802238,0.972371501686573
0.105105105105105,0.00303638624196745,0.96029030569383
0.12012012012012,0.00463329606200835,0.947219287902617
0.135135135135135,0.00645479999403942,0.933826740894678
0.15015015015015,0.00858828404930012,0.919183277843558
0.165165165165165,0.0110796638985549,0.903224181824567
0.18018018018018,0.013932545035948,0.886311208456613
0.195195195195195,0.0169396311131911,0.870302736187306
0.21021021021021,0.0202107702807777,0.854454799571539
0.225225225225225,0.0238761816596712,0.837902725703668
0.24024024024024,0.0279399053239888,0.820624716758754
0.255255255255255,0.0323638614106594,0.8028288465396
0.27027027027027,0.0370711354850207,0.784873749368165
0.285285285285285,0.0419726459447715,0.767128638900614
0.3003003003003,0.04698917242449,0.749872896191082
0.315315315315315,0.0520650801253419,0.73325566758914
0.33033033033033,0.0571787335533696,0.71729468688458
0.345345345345345,0.0622972913703541,0.702027612746405
0.36036036036036,0.0674172254965167,0.687411867905362
0.375375375375375,0.072510188189967,0.673467786752966
0.39039039039039,0.0775768535109653,0.66014334390282
0.405405405405405,0.082614435441469,0.647400024826442
0.42042042042042,0.087613359195206,0.635218853797595
0.435435435435435,0.0925627467913133,0.623583972505958
0.45045045045045,0.0974753269464591,0.61243227590153
0.465465465465465,0.102342234385947,0.601748224579067
0.48048048048048,0.107162883664198,0.591506969268427
0.495495495495495,0.111952924901272,0.581646565756279
0.510510510510511,0.116718254001034,0.572134356910628
0.525525525525526,0.121463851342207,0.562940760757007
0.540540540540541,0.126193631246668,0.554039687678629
0.555555555555556,0.130916564965186,0.545397412951559
0.570570570570571,0.135639159324972,0.536987316802376
0.585585585585586,0.140389171829213,0.528752692906694
0.600600600600601,0.145158481063441,0.520696722440891
0.615615615615616,0.149940749730846,0.512819077445602
0.630630630630631,0.154785774905617,0.505035261436631
0.645645645645646,0.1596584311753,0.497390350356936
0.660660660660661,0.164610313790526,0.489802209124522
0.675675675675676,0.169625835539009,0.482289545467249
0.690690690690691,0.174703975583714,0.474853780289943
0.705705705705706,0.179881573370781,0.467435602143938
0.720720720720721,0.185140821453741,0.460059331834347
0.735735735735736,0.190521643807409,0.452671858088089
0.750750750750751,0.196015082426576,0.44527996346353
0.765765765765766,0.201622375783021,0.437888397637347
0.780780780780781,0.207398914307352,0.430421021063893
0.795795795795796,0.213297884274121,0.422942645822848
0.810810810810811,0.219371170912519,0.415386176776063
0.825825825825826,0.225638496672081,0.407734156785834
0.840840840840841,0.232094913456187,0.399994269398265
0.855855855855856,0.238772987592205,0.392128899945465
0.870870870870871,0.24563784186874,0.384186546021608
0.885885885885886,0.252728580461931,0.376121574469788
0.900900900900901,0.260040773557036,0.367942922431256
0.915915915915916,0.267543985230152,0.359687719298948
0.930930930930931,0.275198210531129,0.351401344264489
0.945945945945946,0.282978995486336,0.34310928942775
0.960960960960961,0.290827321603573,0.334872820003462
0.975975975975976,0.298677471006504,0.326758131433657
0.990990990990991,0.30645876743773,0.31883264327856
1.00600600600601,0.314149528923215,0.311115571096106
1.02102102102102,0.321635512175546,0.303711217846484
1.03603603603604,0.32892351290654,0.296606814246822
1.05105105105105,0.335973186079441,0.289832848763315
1.06606606606607,0.342760703868173,0.283402500421558
1.08108108108108,0.349293498635417,0.277299723026295
1.0960960960961,0.35556610259502,0.27152146651134
1.11111111111111,0.361584412066969,0.266053364865232
1.12612612612613,0.367371833533812,0.260865482117841
1.14114114114114,0.372984225094508,0.255901864066233
1.15615615615616,0.378396253655025,0.251180233296642
1.17117117117117,0.383604125922459,0.246694795944715
1.18618618618619,0.388671408576975,0.242386870484638
1.2012012012012,0.39360746913169,0.23824385043141
1.21621621621622,0.398384492865278,0.234284108788313
1.23123123123123,0.40305596412725,0.230461305294042
1.24624624624625,0.407602423667452,0.226784883773941
1.26126126126126,0.412089471854847,0.223200182584519
1.27627627627628,0.416455444251492,0.219755118863
1.29129129129129,0.420718845254325,0.216428803897224
1.30630630630631,0.424984262491659,0.213141237207634
1.32132132132132,0.429113469048519,0.209994861574746
1.33633633633634,0.433204772591457,0.206911840359584
1.35135135135135,0.437257913775109,0.203893567799907
1.36636636636637,0.441239573969808,0.200960401312208
1.38138138138138,0.445163757539754,0.198100266040417
1.3963963963964,0.449074326007181,0.195283633539488
1.41141141141141,0.452961417493137,0.192512212519284
1.42642642642643,0.456760011452898,0.189832747594235
1.44144144144144,0.460525448756511,0.187204887756538
1.45645645645646,0.464333751695496,0.184574753692262
1.47147147147147,0.468066689072118,0.18202323270872
1.48648648648649,0.471735565163384,0.179541075341046
1.5015015015015,0.475390009388183,0.177092467332422
1.51651651651652,0.479103263696594,0.174630014651149
1.53153153153153,0.482709914817212,0.17226306577308
1.54654654654655,0.48629800502605,0.16993047554904
1.56156156156156,0.489870136166448,0.167630020286935
1.57657657657658,0.493425990237278,0.165361229462117
1.59159159159159,0.496956127992343,0.163132389683936
1.60660660660661,0.500460464186638,0.160940234030279
1.62162162162162,0.503947556878932,0.158778637165384
1.63663663663664,0.507414198561193,0.156649116181239
