"trial","stopped_at_n","T1_","T2_"
61,10100,0.33138207052946,0.308674730679296
62,10100,0.993126280085881,0.01
63,10100,0.30736718145011,0.352342669486485
64,10100,0.325659189046731,0.335195790652197
65,10100,0.30112905926353,0.347331446663953
66,10100,0.326060885567625,0.332787267247955
67,10100,0.327767942394351,0.315511745345583
68,10100,0.330277870745543,0.316315829307093
69,10100,0.324052265024679,0.314406037350955
70,10100,0.335195790652197,0.3099821272971
71,10100,0.326060885567625,0.319029196026125
72,10100,0.327466715089111,0.301934176384322
73,10100,0.986426474228196,0.00296523935539135
74,10100,0.993537301623659,0.01
75,10100,0.333790877687948,0.311188819997037
76,10100,0.320636815140986,0.336600538875456
77,10100,0.320033984211876,0.316416335824504
78,10100,0.305455872208529,0.348333853847279
79,10100,0.326562986863897,0.332385799408111
80,10100,0.328269970776791,0.319431121807581
81,10100,0.347632177386441,0.31138992288522
82,10100,0.300424533283236,0.339309233028029
83,10100,0.301531625205884,0.352943880089225
84,10100,0.986166444250763,0.0016069760430054
85,10100,0.31983303357692,0.333690520442932
86,10100,0.324052265024679,0.326161307546553
87,10100,0.310686047085051,0.350939731600733
88,10100,0.985992916755833,0.00176903820357615
89,100,0.2744522441571,0.286831037744766
90,10100,0.320737283906058,0.329976707492213
91,10100,0.339911082539568,0.31138992288522
92,10100,0.333590162354261,0.317320854770661
93,10100,0.992878678709015,0.01
94,10100,0.338205764419573,0.312697004403878
95,10100,0.326763821366713,0.315310715506524
96,10100,0.987377116941869,0.00144021454632182
97,10100,0.351841638440358,0.297001902741542
98,10100,0.31983303357692,0.322846926760471
99,10100,0.331683198093162,0.332084689641617
100,10100,0.314707604720349,0.326261728665419
101,10100,0.322043298529119,0.339008297040932
102,10100,0.993455267639855,0.01
103,10100,0.99394612934113,0.01
104,10100,0.319531601062947,0.337102194853187
105,10100,0.318828227876009,0.329976707492213
106,4140,0.939457719213458,0.00524417502919237
107,10100,0.327165480069661,0.310384372567454
108,10100,0.99394612934113,0.01
109,10100,0.336901534973314,0.329675536574462
110,10100,0.371667236598066,0.286324348592943
111,10100,0.315511745345583,0.331382070529459
112,10100,0.325357907614253,0.326060885567625
113,10100,0.325558762764076,0.320837751798498
114,10100,0.321239614646704,0.322143755098979
115,10100,0.322646024913325,0.333690520442932
116,10100,0.326663404544771,0.329775927732346
117,10100,0.336500205167871,0.317119856732968
118,10100,0.330478641992664,0.316416335824504
119,10100,0.993864547325362,0.01
120,10100,0.314908645195924,0.345025599878281
121,10100,0.335195790652197,0.310384372567454
122,10100,0.324152704252817,0.327968756315156
