"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
0,100,0.57,0.15,0.495075751779463,0.357071421427142,0.578886380018656,0.158886352211698,0.615615615615616,FALSE,NA
