"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,130,0.770365472670977,0.223053185548912,0.475742956802038,0.345383758779133,0.227349625605168,"violation"
2,160,0.738209948139587,0.206110295735976,0.482465996211132,0.337673566481002,0.259185197321588,"violation"
3,80,0.679776046755704,0.292766913221026,0.499374608885954,0.379967103839267,0.317037671672016,"violation"
4,60,0.727504454368448,0.231206714113349,0.49749371855331,0.321022671404304,0.269784169649907,"violation"
5,160,0.720504878718124,0.2666522155918,0.487179381747627,0.385225177655874,0.276714098358825,"violation"
6,50,0.63371248757543,0.246814591053229,0.496386945839634,0.324961536185438,0.362642890780342,"violation at burn-in"
7,90,0.657400943684479,0.330541504720166,0.499876527964533,0.408097059382377,0.339190138747803,"violation"
8,50,0.844862444998964,0.15267803528197,0.47370877129308,0.237486841740758,0.153593910537028,"violation at burn-in"
9,50,0.772608703732568,0.116472075721077,0.493558507170123,0.195959179422654,0.225128715065579,"violation at burn-in"
10,140,0.715784811526003,0.277623073091568,0.489897948556636,0.388875931109034,0.281387200097669,"violation"
11,50,0.569419597527499,0.381657518597176,0.485386443980464,0.41424630354416,0.42629605588355,"violation at burn-in"
12,60,0.627504454368448,0.363657756194481,0.49749371855331,0.411973569810276,0.368789153024824,"violation"
13,60,0.727504454368448,0.231206714113349,0.49749371855331,0.321022671404304,0.269784169649907,"violation"
14,170,0.607684210216649,0.379299776209197,0.5,0.450144152228447,0.38841218245218,"violation"
15,50,0.524862444998964,0.356097970906763,0.47370877129308,0.4,0.470409857336762,"violation at burn-in"
16,90,0.700975470608536,0.275731602956402,0.496903994999953,0.372677996249965,0.296049185610943,"violation"
17,70,0.707667164736019,0.258626188930811,0.498159879261791,0.349927106111883,0.289424074952527,"violation"
18,50,0.734497069513081,0.246814591053229,0.498397431775084,0.324961536185438,0.262861132188491,"violation at burn-in"
19,60,0.627504454368448,0.2996371985798,0.49749371855331,0.372677996249965,0.368789153024824,"violation"
20,50,0.654497069513081,0.275409928853867,0.498397431775085,0.346987031457949,0.342065118888425,"violation at burn-in"
21,50,0.674966303173357,0.303066153501851,0.499599839871872,0.366606055596467,0.321799557506095,"violation at burn-in"
22,50,0.75371248757543,0.217073478180072,0.496386945839634,0.3,0.243836910730442,"violation at burn-in"
23,80,0.728216550584939,0.26067063089416,0.49434299833213,0.357071421427142,0.269079158909157,"violation"
24,50,0.547317565088115,0.381657518597176,0.48,0.41424630354416,0.44817816942568,"violation at burn-in"
25,50,0.547317565088115,0.329927205139077,0.48,0.384187454245971,0.44817816942568,"violation at burn-in"
26,50,0.654497069513081,0.275409928853867,0.498397431775085,0.346987031457949,0.342065118888425,"violation at burn-in"
27,90,0.668403598213841,0.289666094428165,0.499505928733089,0.382325567424117,0.328296962460209,"violation"
28,160,0.617088476086503,0.345996436022211,0.499960935974002,0.433012701892219,0.379101490591198,"violation"
29,80,0.786494896668651,0.192981928196745,0.480722113075735,0.3,0.211380692057801,"violation"
30,90,0.657400943684479,0.303438806069727,0.499876527964533,0.391420332306856,0.339190138747803,"violation"
31,80,0.667421444671051,0.323975904262326,0.499843725578305,0.4,0.329269343411964,"violation"
32,100,0.668772057615856,0.311218019025164,0.499099188538711,0.4,0.327932169290501,"violation"
33,190,0.664472324585529,0.329603747787377,0.495995040632878,0.428357683144754,0.332189119262342,"violation"
34,50,0.695122463633453,0.217073478180072,0.5,0.3,0.301843954193555,"violation at burn-in"
35,50,0.63371248757543,0.303066153501851,0.496386945839634,0.366606055596467,0.362642890780342,"violation at burn-in"
36,50,0.674966303173357,0.217073478180072,0.499599839871872,0.3,0.321799557506095,"violation at burn-in"
37,90,0.566766984402274,0.370213756548486,0.493913572686508,0.429757324573638,0.428922275067179,"violation"
38,50,0.591180189302691,0.356097970906763,0.489897948556636,0.4,0.404751985614237,"violation at burn-in"
39,80,0.578216550584938,0.384207853185402,0.49434299833213,0.433012701892219,0.417586633971532,"violation"
40,50,0.772608703732568,0.15267803528197,0.493558507170123,0.237486841740758,0.225128715065579,"violation at burn-in"
41,160,0.585708490729146,0.360043905448561,0.499374608885954,0.439992897669951,0.410169239877301,"violation"
42,80,0.852777705047428,0.137524470709218,0.452596674755792,0.242061459137964,0.145757408641965,"violation"
43,50,0.569419597527499,0.381657518597176,0.485386443980464,0.41424630354416,0.42629605588355,"violation at burn-in"
44,50,0.772608703732568,0.217073478180072,0.493558507170123,0.3,0.225128715065579,"violation at burn-in"
45,100,0.726751814707973,0.249281940354066,0.491833305094317,0.357071421427142,0.270529320420633,"violation"
46,130,0.727278448533274,0.251675879574992,0.488264648386411,0.36802688350479,0.270007926689447,"violation"
47,140,0.76272926429754,0.216658800140822,0.476969600708473,0.342484916992481,0.234909852435764,"violation"
48,50,0.591180189302691,0.381657518597176,0.489897948556636,0.41424630354416,0.404751985614237,"violation at burn-in"
49,90,0.732883979555143,0.23281586141138,0.492035329455212,0.339934634239519,0.264458171633171,"violation"
50,50,0.63371248757543,0.275409928853867,0.496386945839634,0.346987031457949,0.362642890780342,"violation at burn-in"
51,110,0.641815640812541,0.349157969194464,0.499917348540637,0.424848052565379,0.354620365265096,"violation"
52,170,0.589970060743019,0.398694208893866,0.499688484272831,0.458257569495584,0.405950073193556,"violation"
53,90,0.635178721462257,0.289666094428165,0.499876527964533,0.382325567424117,0.361191246164451,"violation"
54,80,0.654969880327908,0.339289135820252,0.5,0.409076704298839,0.34159701261981,"violation"
55,50,0.547317565088115,0.329927205139077,0.48,0.384187454245971,0.44817816942568,"violation at burn-in"
56,50,0.63371248757543,0.356097970906763,0.496386945839634,0.4,0.362642890780342,"violation at burn-in"
57,50,0.734497069513081,0.217073478180072,0.498397431775084,0.3,0.262861132188491,"violation at burn-in"
58,70,0.636577082104939,0.350036953836629,0.499183005990176,0.410325903324145,0.359806799442642,"violation"
59,50,0.695122463633453,0.246814591053229,0.5,0.324961536185438,0.301843954193555,"violation at burn-in"
60,70,0.562076664503135,0.384723437291698,0.489897948556636,0.428809457708675,0.433565925503552,"violation"
61,50,0.734497069513081,0.246814591053229,0.498397431775084,0.324961536185438,0.262861132188491,"violation at burn-in"
62,160,0.553893448219563,0.415258045619021,0.49682586235018,0.463512405443479,0.441667717424636,"violation"
63,130,0.683067783592413,0.307045702646053,0.496198566857543,0.405655288413391,0.313778688164086,"violation"
64,50,0.772608703732568,0.185870794838595,0.493558507170123,0.271293199325011,0.225128715065579,"violation at burn-in"
65,60,0.574794303549481,0.404497796690773,0.489897948556636,0.433012701892219,0.420974829080035,"violation"
66,60,0.627504454368448,0.342718951213795,0.49749371855331,0.4,0.368789153024824,"violation"
67,70,0.665418803018725,0.314369067807983,0.5,0.388875931109034,0.331252058446909,"violation"
68,50,0.654497069513081,0.329927205139077,0.498397431775085,0.384187454245971,0.342065118888425,"violation at burn-in"
69,60,0.711335139347241,0.277402146936252,0.498887651569859,0.357071421427142,0.28579259729849,"violation"
70,110,0.650840697886634,0.338533079360016,0.499669312133138,0.419070202604222,0.345685109009313,"violation"
71,50,0.674966303173357,0.217073478180072,0.499599839871872,0.3,0.321799557506095,"violation at burn-in"
72,70,0.814179631603507,0.17832952257322,0.474664220738176,0.279941684889506,0.183971424838157,"violation"
73,160,0.604588476086503,0.345996436022211,0.499960935974002,0.433012701892219,0.391477113513062,"violation"
74,60,0.711335139347241,0.254621119533106,0.498887651569859,0.339934634239519,0.28579259729849,"violation"
75,70,0.665418803018725,0.314369067807983,0.5,0.388875931109034,0.331252058446909,"violation"
76,90,0.711686125566839,0.247323253355002,0.495535624910617,0.351539822656808,0.285445103450129,"violation"
77,50,0.734497069513081,0.217073478180072,0.498397431775084,0.3,0.262861132188491,"violation at burn-in"
78,50,0.612608703732568,0.329927205139077,0.493558507170123,0.384187454245971,0.383536688465446,"violation at burn-in"
79,50,0.674966303173357,0.217073478180072,0.499599839871872,0.3,0.321799557506095,"violation at burn-in"
80,140,0.681477291619372,0.311264090130313,0.495850125480246,0.410325903324145,0.315353354477576,"violation"
81,70,0.665418803018725,0.314369067807983,0.5,0.388875931109034,0.331252058446909,"violation"
82,110,0.641815640812541,0.338533079360016,0.499917348540637,0.419070202604222,0.354620365265096,"violation"
83,50,0.734497069513081,0.246814591053229,0.498397431775084,0.324961536185438,0.262861132188491,"violation at burn-in"
84,70,0.607192109124357,0.36749428385983,0.496723961448963,0.419912527334259,0.388899387056792,"violation"
85,70,0.651065557069442,0.314369067807983,0.499795876701026,0.388875931109034,0.345462487212758,"violation"
86,60,0.610139145024122,0.2996371985798,0.495535624910617,0.372677996249965,0.385981674654176,"violation"
87,50,0.654497069513081,0.246814591053229,0.498397431775085,0.324961536185438,0.342065118888425,"violation at burn-in"
88,60,0.574794303549481,0.404497796690773,0.489897948556636,0.433012701892219,0.420974829080035,"violation"
89,60,0.759236812904398,0.181946919093582,0.493006648591635,0.276385399196283,0.238367553356921,"violation"
90,230,0.623572158325821,0.366638016651016,0.499072864427191,0.450267721243652,0.372682322068079,"violation"
91,90,0.732883979555143,0.247323253355002,0.492035329455212,0.351539822656808,0.264458171633171,"violation"
92,100,0.688325664637404,0.299077323767082,0.49749371855331,0.392300904918661,0.30857312390962,"violation"
93,60,0.790140982725441,0.207039213410346,0.486198404860494,0.3,0.207770885163441,"violation"
94,150,0.560339121768287,0.433901904510055,0.497147418333391,0.468994195652308,0.435286179399321,"violation"
95,50,0.569419597527499,0.275409928853867,0.485386443980464,0.346987031457949,0.42629605588355,"violation at burn-in"
96,80,0.654969880327908,0.323975904262326,0.5,0.4,0.34159701261981,"violation"
97,110,0.695303510920351,0.29525264214402,0.495933879890395,0.393017569476678,0.301664708357262,"violation"
98,120,0.700838943094645,0.291863780929843,0.49434299833213,0.393612189287318,0.296184354653372,"violation"
99,50,0.654497069513081,0.329927205139077,0.498397431775085,0.384187454245971,0.342065118888425,"violation at burn-in"
100,90,0.635178721462257,0.343889252209031,0.499876527964533,0.415739709641549,0.361191246164451,"violation"
101,50,0.772608703732568,0.15267803528197,0.493558507170123,0.237486841740758,0.225128715065579,"violation at burn-in"
102,120,0.700838943094645,0.291863780929843,0.49434299833213,0.393612189287318,0.296184354653372,"violation"
103,90,0.612667102650838,0.383202436756152,0.498887651569859,0.436173031697567,0.383478870626122,"violation"
104,50,0.654497069513081,0.275409928853867,0.498397431775085,0.346987031457949,0.342065118888425,"violation at burn-in"
105,50,0.714966303173357,0.275409928853867,0.499599839871872,0.346987031457949,0.282197564156129,"violation at burn-in"
106,90,0.646325966903319,0.317060773522655,0.5,0.4,0.350154917668767,"violation"
107,100,0.678576937623136,0.299077323767082,0.498397431775084,0.392300904918661,0.318224849469363,"violation"
108,100,0.536213698407402,0.449701383755144,0.489897948556636,0.466476151587624,0.459171550786893,"violation"
109,60,0.574794303549481,0.384241706580655,0.489897948556636,0.422952584681651,0.420974829080035,"violation"
110,110,0.755646834544534,0.239056492100134,0.483530405344444,0.352558535084824,0.241921810835267,"violation"
111,50,0.674966303173357,0.185870794838595,0.499599839871872,0.271293199325011,0.321799557506095,"violation at burn-in"
