"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
1,2500,0.2988,0.3044,0.457731973976038,0.460152844172455,0.341782549718273,0.347382482365682,0.975975975975976,FALSE,NA
1,2500,0.1932,0.4592,0.394808510546569,0.498332579709575,0.221240410057548,0.487240297255203,1.3963963963964,FALSE,NA
1,2500,0.3124,0.3044,0.46347194089826,0.460152844172455,0.348586967040663,0.340586928541956,0.930930930930931,FALSE,NA
1,2500,0.2972,0.3252,0.457025338466042,0.468449527697488,0.330684741280216,0.358684675029602,1.06606606606607,FALSE,NA
1,2500,0.1748,0.4932,0.379795945212689,0.499953757861665,0.199257732810851,0.517657605235289,1.56156156156156,FALSE,NA
1,2500,0.2836,0.3352,0.450744983333148,0.472060335126772,0.319139859827278,0.370739800185906,1.12612612612613,FALSE,NA
1,2500,0.2988,0.3064,0.457731973976038,0.46099787418165,0.340786134008295,0.348386066704439,1.05105105105105,FALSE,NA
1,2500,0.3144,0.302,0.464276469358506,0.459125255240876,0.350799166826172,0.338399102856349,0.975975975975976,FALSE,NA
1,2500,0.3892,0.2388,0.487568825910763,0.426350278526941,0.422855009163434,0.272454964529508,0.735735735735736,FALSE,NA
1,2500,0.3612,0.2628,0.48034837357901,0.440154700077143,0.395093897245665,0.296693861670031,0.810810810810811,FALSE,NA
1,2500,0.3472,0.2584,0.476079993278441,0.437754999971445,0.39006103515647,0.301239103661272,0.870870870870871,FALSE,NA
1,2500,0.1644,0.4916,0.370638152380458,0.499929435020584,0.195642602077127,0.5228424957336,1.44144144144144,FALSE,NA
1,2500,0.2568,0.3752,0.436868126555371,0.484174513992631,0.287283736122479,0.405683654169438,1.32132132132132,FALSE,NA
1,2500,0.3636,0.2544,0.481035383313951,0.435523409244555,0.400798842887873,0.291598787653793,0.855855855855856,FALSE,NA
1,2500,0.2716,0.3532,0.444784711967487,0.477964182758499,0.304682806860779,0.386282734475768,1.14114114114114,FALSE,NA
1,2500,0.2924,0.2968,0.454865078897029,0.456847633243295,0.342380911659732,0.346780862019647,0.990990990990991,FALSE,NA
1,2500,0.2992,0.3156,0.457907588930343,0.464754386746376,0.336414795396516,0.352814755945066,1.11111111111111,FALSE,NA
