"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,100,0.809383999631982,0.15524714625209,0.466476151587624,0.271293199325011,0.159106100734372,0.0038589544822811,"violation",1,0.180689655172414
2,120,0.732284822975348,0.219654649275235,0.488122821520249,0.339934634239519,0.223460348772227,0.00380569949699211,"violation",1,0.180689655172414
3,140,0.674253683487581,0.251645336687791,0.496723961448963,0.370534638552655,0.271898613698807,0.0202532770110159,"violation",1,0.180689655172414
4,80,0.703815767828986,0.210195306156735,0.49749371855331,0.315980616494114,0.247223308582444,0.0370280024257086,"violation",1,0.180689655172414
5,80,0.679397303997039,0.260399815732986,0.499374608885954,0.357071421427142,0.267605262661448,0.00720544692846253,"violation",1,0.180689655172414
6,80,0.763126767493411,0.174864243211402,0.487179381747627,0.282566363886433,0.197716751582796,0.0228525083713934,"violation",1,0.180689655172414
7,160,0.690356174668703,0.228966979922067,0.493354271796647,0.357071421427142,0.25845795510251,0.0294909751804431,"violation",1,0.180689655172414
8,110,0.876154684528176,0.100621191018396,0.424848052565379,0.208298895225265,0.103372986532594,0.00275179551419795,"violation",1,0.180689655172414
9,90,0.721968833534088,0.217843543370117,0.493913572686508,0.327542288288526,0.232071046992979,0.0142275036228628,"violation",1,0.180689655172414
10,180,0.713032290883364,0.237972203420405,0.487498021521785,0.36763340570146,0.23953032875557,0.00155812533516483,"violation",1,0.180689655172414
11,50,0.546859192020479,0.329560327676681,0.48,0.384187454245971,0.378234077422919,0.0486737497462376,"violation at burn-in",1,0.180689655172414
12,50,0.826859192020479,0.0275269587093167,0.48,0.0707106781186548,0.144519656180144,0.116992697470827,"violation at burn-in",1,0.180689655172414
13,90,0.554753840420317,0.316774321444153,0.492035329455212,0.4,0.371644458916907,0.0548701374727538,"violation",1,0.180689655172414
14,50,0.861594493296846,0.0745005976726398,0.466476151587624,0.14,0.115526296056931,0.0410256983842914,"violation at burn-in",1,0.180689655172414
15,160,0.784304934308671,0.141672793132552,0.465991885658967,0.27321866242993,0.180039455153469,0.0383666620209173,"violation",1,0.180689655172414
16,50,0.612137383051339,0.216786995012799,0.493558507170123,0.3,0.32374673943523,0.106959744422431,"violation at burn-in",1,0.180689655172414
17,50,0.674489213358372,0.185611725055255,0.499599839871872,0.271293199325011,0.271702018243673,0.0860902931884185,"violation at burn-in",1,0.180689655172414
18,130,0.770080345552313,0.183429847292173,0.475742956802038,0.309991410455537,0.191912639184214,0.00848279189204063,"violation",1,0.180689655172414
19,50,0.674489213358372,0.246504271019468,0.499599839871872,0.324961536185438,0.271702018243673,0.025197747224205,"violation at burn-in",1,0.180689655172414
20,100,0.844536423902243,0.125870457342373,0.448998886412873,0.237486841740758,0.129764570400069,0.00389411305769666,"violation",1,0.180689655172414
21,50,0.694644991687999,0.246504271019468,0.5,0.324961536185438,0.25487810371865,0.00837383269918218,"violation at burn-in",1,0.180689655172414
