"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,60,"forward",0.609706494609077,0.321054517826778,0.495535624910617,0.386939558874797,0.348795308276049,0.0277407904492703,"violation in forward orientation",1,0.112413793103448,1,60,0.609706494609077,0.321054517826778,0.495535624910617,0.386939558874797,0.348795308276049,0.0277407904492703,"violation",1,250,0.377717097807276,0.5734598737104,0.456490963765987,0.499743934430424,0.577343712339691,0.00388383862929087,"violation"
2,50,"forward",0.790712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.187034999101069,0.0345837504277904,"violation in forward orientation",1,0.112413793103448,1,50,0.790712364249548,0.152451248673278,0.489897948556636,0.237486841740758,0.187034999101069,0.0345837504277904,"violation at burn-in",1,90,0.316774321444153,0.634820744786183,0.4,0.499876527964533,0.645537203624252,0.0107164588380692,"violation"
3,90,"forward",0.577997924209187,0.369905994351297,0.495535624910617,0.429757324573638,0.377132445417352,0.00722645106605418,"violation in forward orientation",1,0.112413793103448,1,90,0.577997924209187,0.369905994351297,0.495535624910617,0.429757324573638,0.377132445417352,0.00722645106605418,"violation",1,130,0.306802581183292,0.645107448506749,0.405655288413391,0.499467171715321,0.656695339553589,0.0115878910468394,"violation"
4,80,"reverse",0.32367253060101,0.603815767828986,0.4,0.49749371855331,0.637818274588031,0.0340025067590457,"violation in reverse orientation",1,0.112413793103448,1,110,0.520140641333334,0.421366620240471,0.487954069102532,0.458257569495584,0.428838017090866,0.00747139685039527,"violation",1,80,0.32367253060101,0.603815767828986,0.4,0.49749371855331,0.637818274588031,0.0340025067590457,"violation"
5,150,"forward",0.566880457132142,0.382412101557293,0.497817458735852,0.448998886412873,0.387067840966664,0.00465573940937108,"violation in forward orientation",1,0.112413793103448,1,150,0.566880457132142,0.382412101557293,0.497817458735852,0.448998886412873,0.387067840966664,0.00465573940937108,"violation",1,170,0.455610578367449,0.486757723471435,0.477884612037409,0.48596210711348,0.490182793446627,0.00342506997519232,"violation"
6,90,"forward",0.689834539323383,0.171968943105426,0.498020774022555,0.28458329944146,0.27718692722013,0.105217984114704,"violation in forward orientation",1,0.112413793103448,1,90,0.689834539323383,0.171968943105426,0.498020774022555,0.28458329944146,0.27718692722013,0.105217984114704,"violation",1,280,0.327431562235758,0.588455211932782,0.435055122006021,0.499987244735262,0.633612009197443,0.0451567972646607,"violation"
7,50,"forward",0.56895608070809,0.275078575707952,0.485386443980464,0.346987031457949,0.385212909344596,0.110134333636644,"violation in forward orientation",1,0.112413793103448,1,50,0.56895608070809,0.275078575707952,0.485386443980464,0.346987031457949,0.385212909344596,0.110134333636644,"violation at burn-in",1,250,0.420554052544115,0.520674100222856,0.472338861412016,0.495354418573207,0.529410197100772,0.00873609687791632,"violation"
8,90,"forward",0.566413277978533,0.382890080077361,0.493913572686508,0.436173031697567,0.387485347009303,0.00459526693194157,"violation in forward orientation",1,0.112413793103448,1,90,0.566413277978533,0.382890080077361,0.493913572686508,0.436173031697567,0.387485347009303,0.00459526693194157,"violation",1,480,0.426213191720884,0.522264043553374,0.480722113075735,0.498082259772419,0.523077757373549,0.000813713820175477,"violation"
9,50,"forward",0.56895608070809,0.381261936620275,0.485386443980464,0.41424630354416,0.385212909344596,0.00395097272432132,"violation in forward orientation",1,0.112413793103448,1,50,0.56895608070809,0.381261936620275,0.485386443980464,0.41424630354416,0.385212909344596,0.00395097272432132,"violation at burn-in",1,210,0.331496809530116,0.620863416962541,0.431629302614273,0.499432784842929,0.629063095897439,0.00819967893489781,"violation"
10,50,"forward",0.612137383051339,0.216786995012799,0.493558507170123,0.3,0.346622885543177,0.129835890530377,"violation in forward orientation",1,0.112413793103448,1,50,0.612137383051339,0.216786995012799,0.493558507170123,0.3,0.346622885543177,0.129835890530377,"violation at burn-in",1,80,0.413053876615838,0.524681766062824,0.446514277487294,0.484122918275927,0.537802712380191,0.0131209463173663,"violation"
11,280,"reverse",0.393099052393806,0.545337808510983,0.464230765979198,0.498454243289252,0.560131677564873,0.01479386905389,"violation in reverse orientation",1,0.112413793103448,1,330,0.578651845122695,0.375322078183059,0.5,0.459568208730397,0.376548053047341,0.00122597486428211,"violation",1,280,0.393099052393806,0.545337808510983,0.464230765979198,0.498454243289252,0.560131677564873,0.01479386905389,"violation"
12,50,"forward",0.590712364249548,0.275078575707952,0.489897948556636,0.346987031457949,0.365769876037691,0.0906913003297393,"violation in forward orientation",1,0.112413793103448,1,50,0.590712364249548,0.275078575707952,0.489897948556636,0.346987031457949,0.365769876037691,0.0906913003297393,"violation at burn-in",1,50,0.355715993350399,0.590712364249548,0.4,0.489897948556636,0.601962415565338,0.0112500513157902,"violation at burn-in"
13,50,"forward",0.56895608070809,0.381261936620275,0.485386443980464,0.41424630354416,0.385212909344596,0.00395097272432132,"violation in forward orientation",1,0.112413793103448,1,50,0.56895608070809,0.381261936620275,0.485386443980464,0.41424630354416,0.385212909344596,0.00395097272432132,"violation at burn-in",1,120,0.425601814323196,0.506796146148222,0.46180503341658,0.486198404860494,0.523761873879702,0.0169657277314804,"violation"
14,50,"forward",0.674489213358372,0.216786995012799,0.499599839871872,0.3,0.290900651959673,0.0741136569468737,"violation in forward orientation",1,0.112413793103448,1,50,0.674489213358372,0.216786995012799,0.499599839871872,0.3,0.290900651959673,0.0741136569468737,"violation at burn-in",1,80,0.455809380365391,0.483698556974645,0.463512405443479,0.472857007984443,0.489960338824062,0.00626178184941695,"violation"
