"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,60,"forward",0.644232895622817,0.321054517826778,0.498887651569859,0.386939558874797,0.340405782712464,0.0193512648856857,"violation in forward orientation",1,0.0441379310344828,1,60,0.644232895622817,0.321054517826778,0.498887651569859,0.386939558874797,0.340405782712464,0.0193512648856857,"violation",1,130,0.306802581183292,0.675296407203263,0.405655288413391,0.497092136043185,0.679352492036767,0.00405608483350395,"violation"
2,90,"reverse",0.382890080077361,0.589508511541965,0.436173031697567,0.496903994999953,0.599831430599012,0.0103229190570465,"violation in reverse orientation",1,0.0441379310344828,1,200,0.533590057740647,0.444853851314386,0.495756996924905,0.476969600708473,0.446271281145051,0.00141742983066429,"violation",1,90,0.382890080077361,0.589508511541965,0.436173031697567,0.496903994999953,0.599831430599012,0.0103229190570465,"violation"
3,80,"reverse",0.441684683216467,0.538126767493411,0.458257569495584,0.487179381747627,0.538383632782152,0.000256865288741248,"violation in reverse orientation",1,0.0441379310344828,1,160,0.653901777618562,0.302968040723733,0.498082259772419,0.409076704298839,0.331154383965304,0.0281863432415705,"violation",1,80,0.441684683216467,0.538126767493411,0.458257569495584,0.487179381747627,0.538383632782152,0.000256865288741248,"violation"
4,50,"reverse",0.302716065288689,0.590712364249548,0.366606055596467,0.489897948556636,0.683623418092222,0.0929110538426741,"violation in reverse orientation",1,0.0441379310344828,1,50,0.694644991687999,0.216786995012799,0.5,0.3,0.292170381496025,0.0753833864832258,"violation at burn-in",1,50,0.302716065288689,0.590712364249548,0.366606055596467,0.489897948556636,0.683623418092222,0.0929110538426741,"violation at burn-in"
5,50,"reverse",0.355715993350399,0.590712364249548,0.4,0.489897948556636,0.628231788759531,0.0375194245099822,"violation in reverse orientation",1,0.0441379310344828,1,170,0.553875678598616,0.417668921677412,0.497189331979187,0.465561386762574,0.426861553373693,0.00919263169628082,"violation",1,50,0.355715993350399,0.590712364249548,0.4,0.489897948556636,0.628231788759531,0.0375194245099822,"violation at burn-in"
6,60,"forward",0.519765062450468,0.404119734820393,0.476969600708473,0.433012701892219,0.459499340414297,0.055379605593904,"violation in forward orientation",1,0.0441379310344828,1,60,0.519765062450468,0.404119734820393,0.476969600708473,0.433012701892219,0.459499340414297,0.055379605593904,"violation",1,90,0.139488250402838,0.824040028479255,0.249443825784929,0.462948147911104,0.854217133019814,0.0301771045405594,"violation"
7,70,"forward",0.499509642474121,0.467494881339954,0.474664220738176,0.464230765979198,0.478880171318517,0.0113852899785626,"violation in forward orientation",1,0.0441379310344828,1,70,0.499509642474121,0.467494881339954,0.474664220738176,0.464230765979198,0.478880171318517,0.0113852899785626,"violation",1,80,0.354108657851495,0.603815767828986,0.417582327212252,0.49749371855331,0.629911657684351,0.0260958898553652,"violation"
8,70,"reverse",0.332011213630856,0.650660936341786,0.4,0.499795876701026,0.653006282228827,0.00234534588704083,"violation in reverse orientation",1,0.0441379310344828,1,80,0.679397303997039,0.276559731956136,0.499374608885954,0.368908864084343,0.306759704115055,0.0301999721589181,"violation",1,70,0.332011213630856,0.650660936341786,0.4,0.499795876701026,0.653006282228827,0.00234534588704083,"violation"
9,50,"reverse",0.302716065288689,0.590712364249548,0.366606055596467,0.489897948556636,0.683623418092222,0.0929110538426741,"violation in reverse orientation",1,0.0441379310344828,1,60,0.592139703863035,0.34236971261758,0.493006648591635,0.4,0.390249693228089,0.0478799806105087,"violation",1,50,0.302716065288689,0.590712364249548,0.366606055596467,0.489897948556636,0.683623418092222,0.0929110538426741,"violation at burn-in"
10,50,"reverse",0.216786995012799,0.694644991687999,0.3,0.5,0.773430166585973,0.0787851748979741,"violation in reverse orientation",1,0.0441379310344828,1,210,0.544248504803236,0.430024377179493,0.497248665988823,0.473061146230128,0.436073044798294,0.0060486676188003,"violation",1,50,0.216786995012799,0.694644991687999,0.3,0.5,0.773430166585973,0.0787851748979741,"violation at burn-in"
11,50,"forward",0.674489213358372,0.302716065288689,0.499599839871872,0.366606055596467,0.311455873083244,0.00873980779455541,"violation in forward orientation",1,0.0441379310344828,1,50,0.674489213358372,0.302716065288689,0.499599839871872,0.366606055596467,0.311455873083244,0.00873980779455541,"violation at burn-in",1,100,0.358457767577596,0.587987176577287,0.427083130081252,0.49749371855331,0.625366287856775,0.0373791112794882,"violation"
12,50,"forward",0.826859192020479,0.152451248673278,0.48,0.237486841740758,0.165664929485024,0.0132136808117462,"violation in forward orientation",1,0.0441379310344828,1,50,0.826859192020479,0.152451248673278,0.48,0.237486841740758,0.165664929485024,0.0132136808117462,"violation at burn-in",1,170,0.385545813249943,0.595626257104346,0.452941176470588,0.499861572533338,0.597055853482551,0.00142959637820517,"violation"
