"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,90,0.843429898606732,0.0857374138515053,0.453246178986025,0.17950549357115,0.0928917536866041,0.00715433983509875,"violation",1,0.522068965517241
2,100,0.707316518042841,0.169376706953825,0.495075751779463,0.286181760425084,0.17364670311998,0.00426999616615509,"violation",1,0.522068965517241
3,220,0.71487211850734,0.162711394259184,0.484704050456488,0.305966832319026,0.169164027493809,0.00645263323462564,"violation",1,0.522068965517241
4,50,0.612137383051339,0.216786995012799,0.493558507170123,0.3,0.230115701256011,0.0133287062432111,"violation at burn-in",1,0.522068965517241
5,280,0.747816639109923,0.133240516801551,0.470981931279573,0.279941684889506,0.149618314321844,0.0163777975202929,"violation",1,0.522068965517241
6,140,0.827121733167634,0.101384098296982,0.448296093843234,0.217944947177034,0.102567254140193,0.00118315584321152,"violation",1,0.522068965517241
7,70,0.838923452768526,0.0835536454472621,0.464230765979198,0.166598625567009,0.095565390946078,0.0120117454988159,"violation",1,0.522068965517241
8,160,0.784304934308671,0.116032322209533,0.465991885658967,0.242061459137964,0.127970108822298,0.0119377866127647,"violation",1,0.522068965517241
9,280,0.823513388125722,0.0722679624007254,0.433012701892219,0.194273896699416,0.104708055582275,0.0324400931815495,"violation",1,0.522068965517241
10,160,0.75548267551641,0.141672793132552,0.476969600708473,0.27321866242993,0.145070117959403,0.00339732482685112,"violation",1,0.522068965517241
11,170,0.840449850801743,0.0925546506561993,0.43469752439629,0.211764705882353,0.0946597915444832,0.0021051408882839,"violation",1,0.522068965517241
12,110,0.796996625324134,0.114689026904347,0.469217741838689,0.227090836305396,0.120440232906119,0.00575120600177152,"violation",1,0.522068965517241
13,220,0.778760345519937,0.12803536693787,0.462118728259594,0.267023693504082,0.13125966775771,0.00322430081984054,"violation",1,0.522068965517241
14,60,0.890728972754413,0.0622317713624085,0.442216638714053,0.12801909579781,0.0648296019332822,0.0025978305708737,"violation",1,0.522068965517241
15,280,0.820288705092901,0.0917989674206131,0.435055122006021,0.225170003802116,0.106621233509201,0.0148222660885877,"violation",1,0.522068965517241
16,50,0.9262591846095,0.0275269587093167,0.427083130081252,0.0707106781186548,0.0437498194032476,0.016222860693931,"violation at burn-in",1,0.522068965517241
17,90,0.763761939446244,0.139488250402838,0.484831649539365,0.249443825784929,0.140158098749906,0.000669848347068153,"violation",1,0.522068965517241
