"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,1670,"forward",0.237126472963002,0.626510705655597,0.404421757501258,0.492083333782424,0.626698373333813,0.000187667678216208,"violation in forward orientation",1,0.453793103448276,1,1670,0.237126472963002,0.626510705655597,0.404421757501258,0.492083333782424,0.626698373333813,0.000187667678216208,"violation",1,6400,0.59849931317422,0.254975528078799,0.494079177256477,0.424777515294772,0.255038914803217,6.33867244184128e-05,"violation"
2,2780,"forward",0.248925779591844,0.607365680699349,0.41627269471912,0.494094701488096,0.608123052311908,0.000757371612558955,"violation in forward orientation",1,0.453793103448276,1,2780,0.248925779591844,0.607365680699349,0.41627269471912,0.494094701488096,0.608123052311908,0.000757371612558955,"violation",1,5310,0.62463371482156,0.238131748155312,0.489627009760508,0.413198296034167,0.238437973251002,0.000306225095689588,"violation"
3,180,"forward",0.508208733407478,0.309140896379235,0.490999233108953,0.415739709641549,0.312392768074844,0.00325187169560881,"violation in forward orientation",1,0.453793103448276,1,180,0.508208733407478,0.309140896379235,0.490999233108953,0.415739709641549,0.312392768074844,0.00325187169560881,"violation",1,5120,0.652066783631742,0.220955247859675,0.483149557143408,0.401167120529275,0.221012099949553,5.68520898777958e-05,"violation"
4,1460,"forward",0.284570730349335,0.551696127337083,0.43261653356686,0.499879887993823,0.552008195400576,0.000312068063493931,"violation in forward orientation",1,0.453793103448276,1,1460,0.284570730349335,0.551696127337083,0.43261653356686,0.499879887993823,0.552008195400576,0.000312068063493931,"violation",1,1620,0.598590018186076,0.252696188919987,0.49640185291076,0.414496405573313,0.254981297696821,0.00228510877683374,"violation"
5,1570,"reverse",0.603516426047263,0.249783407917679,0.495844224928909,0.41233811244463,0.251851973747893,0.00206856583021325,"violation in reverse orientation",1,0.453793103448276,1,2710,0.238660762764832,0.624250505730867,0.409368143520939,0.491206979019839,0.624282983471839,3.24777409724808e-05,"violation",1,1570,0.603516426047263,0.249783407917679,0.495844224928909,0.41233811244463,0.251851973747893,0.00206856583021325,"violation"
6,4550,"reverse",0.658731002632089,0.216650558028378,0.481629885844697,0.397338324647634,0.216778893786703,0.000128335758325188,"violation in reverse orientation",1,0.453793103448276,1,4690,0.237941389068952,0.625399810411324,0.412388400901244,0.489723081858881,0.625415473520282,1.56631089573978e-05,"violation",1,4550,0.658731002632089,0.216650558028378,0.481629885844697,0.397338324647634,0.216778893786703,0.000128335758325188,"violation"
7,1280,"reverse",0.485778867252639,0.326506003146265,0.496736787970689,0.452596674755792,0.326640536287987,0.000134533141722681,"violation in reverse orientation",1,0.453793103448276,1,2270,0.238175801100864,0.624037639821163,0.407715379424975,0.49169567558466,0.625046445162842,0.0010088053416788,"violation",1,1280,0.485778867252639,0.326506003146265,0.496736787970689,0.452596674755792,0.326640536287987,0.000134533141722681,"violation"
8,2360,"forward",0.255469876577479,0.597016076597722,0.419245562200577,0.495889271112263,0.597820862011207,0.000804785413485498,"violation in forward orientation",1,0.453793103448276,1,2360,0.255469876577479,0.597016076597722,0.419245562200577,0.495889271112263,0.597820862011207,0.000804785413485498,"violation",1,4290,0.625707184440794,0.237487238907388,0.489850309398352,0.411572177502021,0.237756090166497,0.000268851259109443,"violation"
9,1390,"reverse",0.60600328612793,0.249299002926071,0.495789945854526,0.410897188048308,0.250272285052326,0.000973282126255692,"violation in reverse orientation",1,0.453793103448276,1,2150,0.314460185879212,0.50479806421441,0.450579579891316,0.499113112836243,0.504954054924196,0.000155990709786558,"violation",1,1390,0.60600328612793,0.249299002926071,0.495789945854526,0.410897188048308,0.250272285052326,0.000973282126255692,"violation"
10,1870,"forward",0.237258498939739,0.625951573482591,0.405507002363283,0.491862634551829,0.626490528502056,0.000538955019464438,"violation in forward orientation",1,0.453793103448276,1,1870,0.237258498939739,0.625951573482591,0.405507002363283,0.491862634551829,0.626490528502056,0.000538955019464438,"violation",1,2960,0.56234736423768,0.277302704903897,0.49896887377652,0.433596274830763,0.27800314407438,0.000700439170482459,"violation"
