"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,10050,0.385190590180756,0.379460670384699,0.482141292809508,0.480547374423037,0.234030219007707,-0.145430451376992,"max_iter reached without violation",0,0.965862068965517
2,10050,0.381370936744203,0.382376222174683,0.481086696752089,0.481367325559478,0.235484188833173,-0.14689203334151,"max_iter reached without violation",0,0.965862068965517
3,10050,0.377851796721709,0.376745574660273,0.480086963979285,0.479767110982171,0.236823766752817,-0.139921807907456,"max_iter reached without violation",0,0.965862068965517
4,10050,0.388908605977827,0.386095073879545,0.483137491914223,0.482386386956691,0.232614938048493,-0.153480135831052,"max_iter reached without violation",0,0.965862068965517
5,10050,0.387903845460637,0.371313587933695,0.482871219619951,0.478157482794132,0.232997405070196,-0.1383161828635,"max_iter reached without violation",0,0.965862068965517
6,10050,0.383883998233102,0.376645004104239,0.481784109143887,0.4797378990355,0.234527579644645,-0.142117424459595,"max_iter reached without violation",0,0.965862068965517
7,10050,0.393127725362806,0.378455148849159,0.484231909895277,0.480260288081691,0.23100890954939,-0.147446239299769,"max_iter reached without violation",0,0.965862068965517
8,10050,0.385793586574302,0.38036557003496,0.482304887498395,0.480803844949667,0.233800685471315,-0.146564884563644,"max_iter reached without violation",0,0.965862068965517
9,10050,0.38448705764654,0.373828695201618,0.481949427442972,0.478910847767002,0.234298022119422,-0.139530673082196,"max_iter reached without violation",0,0.965862068965517
10,10050,0.378756813881536,0.382074645071328,0.480346648422704,0.481283370099774,0.236479267529582,-0.145595377541745,"max_iter reached without violation",0,0.965862068965517
11,10050,0.391420156472425,0.369603019609442,0.483793578224258,0.477637115837312,0.23165890402736,-0.137944115582081,"max_iter reached without violation",0,0.965862068965517
12,10050,0.375840410135559,0.370609265288759,0.479503396071279,0.477944007696723,0.237589410927659,-0.1330198543611,"max_iter reached without violation",0,0.965862068965517
13,10050,0.38147146894244,0.390616514758052,0.481114859603179,0.483585119659651,0.235445920758555,-0.155170593999497,"max_iter reached without violation",0,0.965862068965517
14,10050,0.388406235758517,0.383079873691291,0.483004630344097,0.481562445124969,0.232806167737841,-0.15027370595345,"max_iter reached without violation",0,0.965862068965517
15,10050,0.387200465279896,0.368596690877574,0.482683521160051,0.477327952469326,0.233265150187813,-0.135331540689761,"max_iter reached without violation",0,0.965862068965517
16,10050,0.373325715021327,0.392324192264005,0.478761303607585,0.484026421994382,0.238546641963687,-0.153777550300317,"max_iter reached without violation",0,0.965862068965517
17,10050,0.383984510157686,0.376544432728545,0.481811717505362,0.479708664670884,0.234489319287292,-0.142055113441252,"max_iter reached without violation",0,0.965862068965517
18,10050,0.37755010961867,0.371514815522391,0.48,0.478218271845444,0.23693860542911,-0.134576210093281,"max_iter reached without violation",0,0.965862068965517
19,10050,0.382476746252881,0.375236930186944,0.481395266325432,0.47932657602722,0.235063257016966,-0.140173673169978,"max_iter reached without violation",0,0.965862068965517
20,10050,0.392826406432125,0.369603019609442,0.484155015524418,0.477637115837312,0.231123608079068,-0.138479411530374,"max_iter reached without violation",0,0.965862068965517
21,10050,0.383481942440756,0.372420298728439,0.481673454324685,0.478490702772568,0.234680624155079,-0.13773967457336,"max_iter reached without violation",0,0.965862068965517
22,10050,0.390616514758053,0.373728100814007,0.483585119659651,0.478880984020574,0.231964814189786,-0.141763286624222,"max_iter reached without violation",0,0.965862068965517
23,160,0.801344476533183,0.0487472130312073,0.458257569495584,0.135640840088817,0.0756191999040785,0.0268719868728712,"violation",1,0.965862068965517
24,160,0.778581931084374,0.0697287809828362,0.46837484987988,0.173992636338438,0.0842838745357236,0.0145550935528874,"violation",1,0.965862068965517
25,60,0.774366575369876,0.0622317713624085,0.489897948556636,0.12801909579781,0.0858884703751879,0.0236566990127794,"violation",1,0.965862068965517
26,160,0.790006592849108,0.0595273103614581,0.463512405443479,0.15612494995996,0.079935020968769,0.020407710607311,"violation",1,0.965862068965517
27,10050,0.381873589610375,0.385693089192783,0.481227288786376,0.482277676893469,0.23529285155291,-0.150400237639873,"max_iter reached without violation",0,0.965862068965517
28,10050,0.37423106451445,0.375639253437758,0.479030077451914,0.479444545904125,0.238202016236152,-0.137437237201606,"max_iter reached without violation",0,0.965862068965517
29,10050,0.383481942440756,0.373526909566423,0.481673454324685,0.478821188907982,0.234680624155079,-0.138846285411344,"max_iter reached without violation",0,0.965862068965517
30,10050,0.376946713313955,0.384185531579624,0.479825467638051,0.48186686784297,0.23716829119365,-0.147017240385974,"max_iter reached without violation",0,0.965862068965517
31,10050,0.38770288371576,0.376946713313955,0.48281770146526,0.479825467638051,0.233073902144597,-0.143872811169358,"max_iter reached without violation",0,0.965862068965517
32,50,0.878395081610861,0.0275269587093167,0.458257569495584,0.0707106781186548,0.0462895089575671,0.0187625502482505,"violation at burn-in",1,0.965862068965517
33,50,0.910755917550709,0.0275269587093167,0.438634243989226,0.0707106781186548,0.0339711979471652,0.00644423923784849,"violation at burn-in",1,0.965862068965517
34,10050,0.384085021273147,0.379963400561107,0.481839303737123,0.480690080912099,0.234451059237937,-0.14551234132317,"max_iter reached without violation",0,0.965862068965517
35,10050,0.374331654784024,0.386999492273266,0.47905982856897,0.482629694993524,0.238163726056395,-0.148835766216871,"max_iter reached without violation",0,0.965862068965517
36,10050,0.38368297195601,0.369603019609442,0.481728826016569,0.477637115837312,0.234604101283551,-0.134998918325891,"max_iter reached without violation",0,0.965862068965517
37,10050,0.382979354478326,0.376443860533039,0.481534637424381,0.479679407884224,0.234871936729414,-0.141571923803624,"max_iter reached without violation",0,0.965862068965517
38,60,0.774366575369876,0.0622317713624085,0.489897948556636,0.12801909579781,0.0858884703751879,0.0236566990127794,"violation",1,0.965862068965517
39,10050,0.381169869909227,0.369703647912088,0.48103030435625,0.477667907168644,0.235560725910637,-0.134142922001451,"max_iter reached without violation",0,0.965862068965517
40,10050,0.389310487707837,0.38860718625474,0.483243386083873,0.483057840845213,0.232461959795741,-0.156145226458999,"max_iter reached without violation",0,0.965862068965517
41,10050,0.388205282049723,0.381873589610375,0.482951331978365,0.481227288786376,0.232882661753268,-0.148990927857107,"max_iter reached without violation",0,0.965862068965517
42,10050,0.385994578917547,0.369401760512417,0.482359242526277,0.4775754650251,0.233724176749495,-0.135677583762921,"max_iter reached without violation",0,0.965862068965517
