"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps"
1,90,0.721968833534088,0.171968943105426,0.493913572686508,0.28458329944146,0.240130252016155,0.0681613089107293,"violation",1,0.146551724137931
2,110,0.868522620447285,0.100621191018396,0.430356377401623,0.208298895225265,0.113554522277948,0.012933331259552,"violation",1,0.146551724137931
3,200,0.629254711726832,0.319319673709707,0.499099188538711,0.423998820753077,0.320205682832155,0.000886009122447906,"violation",1,0.146551724137931
4,100,0.697680196938796,0.249038993743375,0.496386945839634,0.357071421427142,0.26110788736867,0.0120688936252946,"violation",1,0.146551724137931
5,50,0.633238465893974,0.302716065288689,0.496386945839634,0.366606055596467,0.316764989818182,0.0140489245294926,"violation at burn-in",1,0.146551724137931
6,140,0.735782597755843,0.216460725895257,0.485031032038999,0.342484916992481,0.228199565517854,0.0117388396225973,"violation",1,0.146551724137931
7,100,0.687987176577287,0.261683564317147,0.49749371855331,0.366606055596467,0.26947956544992,0.00779600113277246,"violation",1,0.146551724137931
8,50,0.772137383051339,0.185611725055255,0.493558507170123,0.271293199325011,0.196800626089705,0.0111889010344503,"violation at burn-in",1,0.146551724137931
9,50,0.772137383051339,0.185611725055255,0.493558507170123,0.271293199325011,0.196800626089705,0.0111889010344503,"violation at burn-in",1,0.146551724137931
10,80,0.751467297585606,0.192754397950757,0.489897948556636,0.3,0.214652987374139,0.0218985894233818,"violation",1,0.146551724137931
11,130,0.741478838888318,0.222846186633708,0.484615384615385,0.345383758779133,0.223279829949814,0.000433643316106153,"violation",1,0.146551724137931
12,160,0.7379482131575,0.213659018315614,0.482465996211132,0.344374432848898,0.226329164516484,0.0126701462008696,"violation",1,0.146551724137931
13,50,0.80895608070809,0.152451248673278,0.485386443980464,0.237486841740758,0.165001014342559,0.0125497656692811,"violation at burn-in",1,0.146551724137931
14,60,0.74303982794241,0.206777284463185,0.495535624910617,0.3,0.221931633272016,0.0151543488088308,"violation",1,0.146551724137931
15,50,0.654021127930363,0.152451248673278,0.498397431775085,0.237486841740758,0.298815398282095,0.146364149608817,"violation at burn-in",1,0.146551724137931
