"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,430,"reverse",0.133490289665501,0.72200427419817,0.290465023181321,0.475102106813181,0.72385522084702,0.00185094664884955,"violation in reverse orientation",1,0.726896551724138,1,2430,0.637515077816277,0.175030983410327,0.488775429879477,0.358477552859894,0.175227709935719,0.000196726525391933,"violation",1,430,0.133490289665501,0.72200427419817,0.290465023181321,0.475102106813181,0.72385522084702,0.00185094664884955,"violation"
2,10050,"forward",0.572402379304505,0.209614056592062,0.49705053184475,0.396296423371259,0.206703637207999,-0.00291041938406306,"max_iter reached without violation in either orientation",0,0.726896551724138,0,10050,0.572402379304505,0.209614056592062,0.49705053184475,0.396296423371259,0.206703637207999,-0.00291041938406306,"max_iter reached without violation",0,10050,0.895689268776734,0.0591987531828768,0.320248783270225,0.220291945773644,0.0504245264709497,-0.0087742267119271,"max_iter reached without violation"
3,10050,"reverse",0.857439874493892,0.07917041428413,0.362685461579299,0.254895310891292,0.0689145473143923,-0.0102558669697378,"max_iter reached without violation in either orientation",0,0.726896551724138,0,10050,0.0622958278132784,0.88787876307378,0.226076593159497,0.329785770597748,0.871131693123476,-0.0167470699503038,"max_iter reached without violation",0,10050,0.857439874493892,0.07917041428413,0.362685461579299,0.254895310891292,0.0689145473143923,-0.0102558669697378,"max_iter reached without violation"
4,1500,"forward",0.652568035823599,0.167232980918763,0.486986196473325,0.346294030493677,0.167951006277285,0.000718025358522223,"violation in forward orientation",1,0.726896551724138,1,1500,0.652568035823599,0.167232980918763,0.486986196473325,0.346294030493677,0.167951006277285,0.000718025358522223,"violation",0,10050,0.72164970079747,0.148140479308175,0.456053942408328,0.342386613861655,0.13455645325976,-0.0135840260484152,"max_iter reached without violation"
5,6780,"reverse",0.192349221915999,0.584329950645731,0.380785027584507,0.496017742972499,0.602096650330601,0.0177666996848694,"violation in reverse orientation",1,0.726896551724138,0,10050,0.0885520819554975,0.835397395897188,0.269280076518688,0.383022867679486,0.816816675007507,-0.018580720889681,"max_iter reached without violation",1,6780,0.192349221915999,0.584329950645731,0.380785027584507,0.496017742972499,0.602096650330601,0.0177666996848694,"violation"
6,5230,"reverse",0.194152731799639,0.598260981051918,0.380742064003213,0.494408076863468,0.598365818374465,0.00010483732254718,"violation in reverse orientation",1,0.726896551724138,0,10050,0.0834972606762754,0.846189413935983,0.261657508711393,0.373388450778639,0.827273334509156,-0.018916079426827,"max_iter reached without violation",1,5230,0.194152731799639,0.598260981051918,0.380742064003213,0.494408076863468,0.598365818374465,0.00010483732254718,"violation"
7,6780,"forward",0.598549485030157,0.181329504028189,0.493990742048482,0.371486434552648,0.194063946072292,0.0127344420441022,"violation in forward orientation",1,0.726896551724138,1,6780,0.598549485030157,0.181329504028189,0.493990742048482,0.371486434552648,0.194063946072292,0.0127344420441022,"violation",0,10050,0.821589098386877,0.0949606034984338,0.394525242633564,0.278548252520018,0.0862450595983393,-0.00871554390009442,"max_iter reached without violation"
8,820,"forward",0.698640608103301,0.142406154783145,0.4773514077161,0.312585502877471,0.145679207266213,0.00327305248306844,"violation in forward orientation",1,0.726896551724138,1,820,0.698640608103301,0.142406154783145,0.4773514077161,0.312585502877471,0.145679207266213,0.00327305248306844,"violation",1,8270,0.215857902874799,0.553031213760865,0.4,0.498893031187616,0.553465401362509,0.000434187601644487,"violation"
9,1390,"reverse",0.150353171350426,0.67881792326797,0.32846198092851,0.480334234856412,0.688971809098981,0.0101538858310113,"violation in reverse orientation",1,0.726896551724138,0,10050,0.0738812509093359,0.86923919684267,0.246306263775126,0.350665471799052,0.847165499700184,-0.0220736971424853,"max_iter reached without violation",1,1390,0.150353171350426,0.67881792326797,0.32846198092851,0.480334234856412,0.688971809098981,0.0101538858310113,"violation"
10,2830,"forward",0.615243336074235,0.185334296178279,0.492755518587847,0.368949268242502,0.18599402340947,0.000659727231190316,"violation in forward orientation",1,0.726896551724138,1,2830,0.615243336074235,0.185334296178279,0.492755518587847,0.368949268242502,0.18599402340947,0.000659727231190316,"violation",1,8010,0.215426212567244,0.553748755824071,0.399531073277822,0.498862485887423,0.554358417812927,0.000609661988855925,"violation"
