"trial","stopped_at_n","selected_direction","T1_","T2_","s1","s2","beta_allowed","margin","reason","violation","eps","fwd_violation","fwd_stopped_at_n","fwd_T1_","fwd_T2_","fwd_s1","fwd_s2","fwd_beta_allowed","fwd_margin","fwd_reason","rev_violation","rev_stopped_at_n","rev_T1_","rev_T2_","rev_s1","rev_s2","rev_beta_allowed","rev_margin","rev_reason"
1,10050,"reverse",0.79116613217384,0.113889411982506,0.41697474019661,0.303679260960127,0.104457514026769,-0.00943189795573712,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.108776653931489,0.79766867163417,0.297193526141463,0.41248581900164,0.782531208201267,-0.0151374634329037,"max_iter reached without violation",0,10050,0.79116613217384,0.113889411982506,0.41697474019661,0.303679260960127,0.104457514026769,-0.00943189795573712,"max_iter reached without violation"
2,700,"forward",0.686830988441677,0.15638688989054,0.482025911743172,0.324961536185438,0.156645360056416,0.000258470165876268,"violation in forward orientation",1,0.692758620689655,1,700,0.686830988441677,0.15638688989054,0.482025911743172,0.324961536185438,0.156645360056416,0.000258470165876268,"violation",1,4000,0.197953075447957,0.602453653360094,0.382091284904537,0.494190246767376,0.604247652463883,0.00179399910378852,"violation"
3,330,"forward",0.772085606764539,0.113577201652114,0.458257569495584,0.259688306492467,0.11400148441494,0.000424282762826134,"violation in forward orientation",1,0.692758620689655,1,330,0.772085606764539,0.113577201652114,0.458257569495584,0.259688306492467,0.11400148441494,0.000424282762826134,"violation",0,10050,0.861088392718824,0.0794873155711984,0.359059465699511,0.255398386706492,0.0694827966224965,-0.0100045189487019,"max_iter reached without violation"
4,10050,"reverse",0.946454966265039,0.0338779572723346,0.241859028585198,0.164573625186351,0.0267829216144644,-0.00709503565787026,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.0799097746162735,0.86089643507942,0.25606707572164,0.359252212139233,0.840242538167655,-0.0206538969117647,"max_iter reached without violation",0,10050,0.946454966265039,0.0338779572723346,0.241859028585198,0.164573625186351,0.0267829216144644,-0.00709503565787026,"max_iter reached without violation"
5,10050,"reverse",0.802129761378674,0.103341797311688,0.409312514149337,0.290062568519445,0.0989735689973083,-0.00436822831437951,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.0920210182206072,0.82989717361807,0.274349560766975,0.387711235302962,0.816029461017172,-0.0138677126008976,"max_iter reached without violation",0,10050,0.802129761378674,0.103341797311688,0.409312514149337,0.290062568519445,0.0989735689973083,-0.00436822831437951,"max_iter reached without violation"
6,6100,"forward",0.58069036549397,0.209507562015136,0.49658235355464,0.393719165107386,0.209736296530376,0.00022873451523997,"violation in forward orientation",1,0.692758620689655,1,6100,0.58069036549397,0.209507562015136,0.49658235355464,0.393719165107386,0.209736296530376,0.00022873451523997,"violation",0,10050,0.747159690706184,0.134267193731384,0.443468466282682,0.327618781495301,0.126469285990416,-0.007797907740968,"max_iter reached without violation"
7,10050,"forward",0.118057314758921,0.769191829740801,0.308815728677086,0.431012526184308,0.763977097330136,-0.0052147324106645,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.118057314758921,0.769191829740801,0.308815728677086,0.431012526184308,0.763977097330136,-0.0052147324106645,"max_iter reached without violation",0,10050,0.849557525399608,0.0832863974517709,0.370257513724761,0.261333182548984,0.075250470933545,-0.00803592651822584,"max_iter reached without violation"
8,10050,"reverse",0.772793494864573,0.117015809690322,0.428826504528191,0.307544483476132,0.113647402809746,-0.00336840688057624,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.1028186980768,0.815205709421804,0.289362763055909,0.399551541879086,0.794442490764945,-0.0207632186568585,"max_iter reached without violation",0,10050,0.772793494864573,0.117015809690322,0.428826504528191,0.307544483476132,0.113647402809746,-0.00336840688057624,"max_iter reached without violation"
9,10050,"forward",0.0878156076085668,0.833178626939909,0.268187244124218,0.384931594400889,0.824437014768495,-0.00874161217141467,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.0878156076085668,0.833178626939909,0.268187244124218,0.384931594400889,0.824437014768495,-0.00874161217141467,"max_iter reached without violation",0,10050,0.803680793482694,0.109611941206444,0.408190943117819,0.298267498905669,0.0981977515523311,-0.0114141896541127,"max_iter reached without violation"
10,10050,"reverse",0.777074508896205,0.122116282473098,0.426170919854209,0.313694213057019,0.111506063917195,-0.0106102185559031,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.106687465058365,0.812786132422078,0.294482045727007,0.401410954246708,0.786707962712982,-0.0260781697090959,"max_iter reached without violation",0,10050,0.777074508896205,0.122116282473098,0.426170919854209,0.313694213057019,0.111506063917195,-0.0106102185559031,"max_iter reached without violation"
11,50,"reverse",0.0275269587093167,0.9262591846095,0.0707106781186548,0.427083130081252,0.94496747016893,0.0187082855594295,"violation in reverse orientation",1,0.692758620689655,1,6780,0.587116648303537,0.20349953879516,0.495653877730385,0.389691147226017,0.206521906385195,0.00302236759003555,"violation",1,50,0.0275269587093167,0.9262591846095,0.0707106781186548,0.427083130081252,0.94496747016893,0.0187082855594295,"violation at burn-in"
12,3200,"reverse",0.20091401209821,0.595963131688611,0.382880606186511,0.49550755228856,0.598328079718718,0.00236494803010712,"violation in reverse orientation",1,0.692758620689655,0,10050,0.108672227556451,0.80571600571511,0.29705885655592,0.406704730003832,0.78273997981531,-0.0229760258997995,"max_iter reached without violation",1,3200,0.20091401209821,0.595963131688611,0.382880606186511,0.49550755228856,0.598328079718718,0.00236494803010712,"violation"
13,10050,"reverse",0.776296309836964,0.114514920665932,0.426658324433928,0.304458572552056,0.111895314664656,-0.00261960600127635,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.100411228184755,0.818301472252794,0.286110470806144,0.39713605553734,0.799255560020088,-0.0190459122327052,"max_iter reached without violation",0,10050,0.776296309836964,0.114514920665932,0.426658324433928,0.304458572552056,0.111895314664656,-0.00261960600127635,"max_iter reached without violation"
14,10050,"reverse",0.81385085476053,0.0991543498223201,0.400595779174739,0.284391547889659,0.0931107446906519,-0.00604360513166823,"max_iter reached without violation in either orientation",0,0.692758620689655,0,10050,0.10229550546015,0.805522201436583,0.288660403577199,0.406846970389867,0.795488469493917,-0.0100337319426665,"max_iter reached without violation",0,10050,0.81385085476053,0.0991543498223201,0.400595779174739,0.284391547889659,0.0931107446906519,-0.00604360513166823,"max_iter reached without violation"
