"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,1210,0.196325393816333,0.442108509314724,0.370695014899638,0.489897948556636,0.442284390051311,"violation"
2,500,0.316498047191971,0.295010212195877,0.438634243989226,0.427083130081252,0.300666024954056,"violation"
3,400,0.279275204970793,0.338892483998046,0.41424630354416,0.446514277487294,0.339069485510548,"violation"
4,510,0.295769578232364,0.321006388155335,0.427797125542981,0.441176470588235,0.32154132240643,"violation"
5,200,0.341986029431914,0.274070871724434,0.43586121644395,0.396200706713151,0.276606945814373,"violation"
6,370,0.295149977506658,0.321621515111951,0.422383234499163,0.436844050682287,0.322184601988266,"violation"
7,1040,0.233708034614936,0.391893941852961,0.397820197782005,0.476360555355106,0.392307346253267,"violation"
8,130,0.298496557648016,0.316611718969429,0.4,0.411088898950381,0.318723786819695,"violation"
9,1060,0.264582626534801,0.35452705098228,0.41851081156262,0.463416929965874,0.35542333604524,"violation"
10,1280,0.28793715674339,0.329499346137044,0.433911060695334,0.454410219362348,0.329758967554677,"violation"
11,120,0.888839325496549,0.0116892636029963,0.411973569810276,0.0456435464587638,0.0131965359259393,"violation"
12,560,0.231255099212243,0.391539271067136,0.3874259310382,0.471614546650382,0.395396783350643,"violation"
13,500,0.322914084125223,0.288532224846779,0.441864232542078,0.423372176695635,0.294448690721235,"violation"
14,1160,0.192482981789028,0.444663706169011,0.366925556281593,0.490246728632228,0.447801729827189,"violation"
15,500,0.307921906948783,0.3057739674945,0.434161260363013,0.433012701892219,0.309153709230254,"violation"
16,280,0.327374829530725,0.283894013637258,0.435055122006021,0.410325903324145,0.29019117406988,"violation"
17,260,0.252822061033683,0.359768044869554,0.387985237320569,0.449374976853947,0.369052254846516,"violation"
18,450,0.254138031251258,0.36437552784907,0.4,0.459221025887626,0.367502411406964,"violation"
19,530,0.264542429535152,0.347472240216688,0.409573056974753,0.454023584685133,0.355469083426428,"violation"
20,600,0.276194272750687,0.340160657675507,0.418675159149536,0.45220447685631,0.342439179602908,"violation"
21,2030,0.148318365548412,0.516989184629173,0.331415816604086,0.499702646420325,0.517417447441472,"violation"
22,590,0.240292774148022,0.377741897423442,0.394824314836771,0.467255889901363,0.384134869748253,"violation"
23,290,0.324119229675079,0.274467088513646,0.434003567167267,0.405080693947267,0.293293242351483,"violation"
