"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,10050,0.455865215998167,0.565180584704201,0.496104964337394,0.497789385602987,0.504330885344903,"max_iter reached without violation"
2,10050,0.339390213955636,0.681952110026519,0.467352803675011,0.472103391050404,0.623288056755468,"max_iter reached without violation"
3,10050,0.656875346958134,0.363980722164475,0.480202602803354,0.4758764176674,0.307148170036773,"max_iter reached without violation"
4,10050,0.533511700404176,0.488911513031755,0.499768179718925,0.499137644005811,0.426967342680235,"max_iter reached without violation"
5,10050,0.708442826183091,0.309285466574235,0.461856635433838,0.454973086993472,0.258220471681937,"max_iter reached without violation"
6,10050,0.69000425787686,0.319093696234043,0.469177769097568,0.459249589429812,0.275633571273615,"max_iter reached without violation"
7,10050,0.582125993871746,0.431753256026251,0.4958896519062,0.492501491234641,0.379294086983811,"max_iter reached without violation"
8,10050,0.324045008602042,0.682737941936291,0.461318053168906,0.471824974397484,0.639235915682667,"max_iter reached without violation"
9,10050,0.600730949395983,0.41201080103531,0.49311553576277,0.488662875767449,0.361205076309573,"max_iter reached without violation"
10,10050,0.714124834417681,0.296835177199711,0.459420732251543,0.449193684245659,0.252873179559035,"max_iter reached without violation"
11,10050,0.416623382910363,0.602115362612448,0.489632127526808,0.492879925062073,0.54400916625616,"max_iter reached without violation"
12,10050,0.315656774107277,0.693831875478032,0.457778320876576,0.467729951618346,0.647982322366874,"max_iter reached without violation"
13,10050,0.63352092399555,0.377665014659173,0.486424258435041,0.480029010368928,0.329536572592456,"max_iter reached without violation"
14,10050,0.547617980693447,0.464858585986519,0.499137644005811,0.497147418333391,0.413073657736231,"max_iter reached without violation"
15,10050,0.757610796548591,0.254102167002734,0.437759393165691,0.426170919854209,0.212250227858825,"max_iter reached without violation"
16,10050,0.252474231462538,0.754783045719492,0.425189963762696,0.439339529631102,0.714549134647564,"max_iter reached without violation"
17,10050,0.683229058861338,0.321418059371798,0.471650198300281,0.460228091053402,0.282054995111854,"max_iter reached without violation"
18,10050,0.609529331903219,0.398966329434412,0.49154858295565,0.485680081387836,0.352680931742028,"max_iter reached without violation"
19,10050,0.717747925330072,0.290959099016574,0.45782201779212,0.446326058306046,0.249468175597309,"max_iter reached without violation"
20,10050,0.747856159109859,0.260915916724641,0.443105044703362,0.430190394649994,0.221315300074801,"max_iter reached without violation"
21,10050,0.750198235751342,0.271888580365028,0.441848423058948,0.436377299927917,0.219136237662198,"max_iter reached without violation"
22,10050,0.703640096721606,0.309487788595444,0.463848634314639,0.45506373498222,0.262747194981631,"max_iter reached without violation"
23,10050,0.423438994118646,0.595191818080866,0.490983276303241,0.494017575614185,0.537089292692025,"max_iter reached without violation"
24,10050,0.407898202675674,0.599939789643962,0.487761153433159,0.493248353538919,0.552885486804302,"max_iter reached without violation"
25,10050,0.468953583867064,0.547518691964507,0.497568156083932,0.499143485585553,0.491184309680668,"max_iter reached without violation"
26,10050,0.367604530781818,0.643676264085787,0.477016513176144,0.483871389417676,0.594138768502873,"max_iter reached without violation"
27,10050,0.425543098761331,0.585789695436206,0.491380963314256,0.495400742326489,0.534955434284462,"max_iter reached without violation"
28,10050,0.787196728509313,0.225874310658271,0.419645781128879,0.407979613662532,0.184930900583539,"max_iter reached without violation"
29,10050,0.33101351547199,0.679201265144576,0.464128326636659,0.47306601093998,0.63198537226772,"max_iter reached without violation"
30,10050,0.583413356389823,0.435658150749103,0.495721043517735,0.493165497189963,0.378039637082696,"max_iter reached without violation"
