"violation","n","T1","T2","s1","s2","alpha_allowed","beta_allowed","eta_star","used_fallback_eta","error"
1,500,0.314,0.288,0.464116364719022,0.452831094338717,0.357670073433922,0.331670014989143,0.960960960960961,FALSE,NA
1,500,0.28,0.31,0.448998886412873,0.462493243193887,0.329700493797962,0.359700425258047,1.00600600600601,FALSE,NA
0,500,0.288,0.376,0.452831094338717,0.484380016103059,0.301630341448442,0.389630280614084,1.15615615615616,FALSE,NA
0,500,0.438,0.22,0.496141108959941,0.41424630354416,0.46006103515633,0.242051078052857,0.735735735735736,FALSE,NA
1,500,0.306,0.302,0.460829686543738,0.459125255240876,0.346580448955197,0.342580412545591,0.990990990990991,FALSE,NA
0,500,0.372,0.28,0.483338390778138,0.448998886412873,0.391728224544751,0.299728166117961,0.810810810810811,FALSE,NA
0,500,0.252,0.37,0.434161260363013,0.482804308182932,0.287500000000425,0.405437658106027,1.33633633633634,FALSE,NA
0,500,0.194,0.478,0.395428881089887,0.499515765516965,0.21360139463843,0.497601318561855,1.38138138138138,FALSE,NA
0,500,0.282,0.33,0.449973332543163,0.47021271782035,0.320891154262981,0.368891104132215,1.06606606606607,FALSE,NA
0,500,0.51,0.178,0.499899989998,0.38251274488571,0.525680054073761,0.193680014158514,0.675675675675676,FALSE,NA
0,500,0.33,0.292,0.47021271782035,0.454682306671372,0.363774365046631,0.32577430175723,0.840840840840841,FALSE,NA
0,500,0.322,0.306,0.467242977475317,0.460829686543738,0.352613039538663,0.336612993253126,1.17117117117117,FALSE,NA
1,500,0.296,0.292,0.456490963765987,0.454682306671372,0.346580448955197,0.342580412545591,1.03603603603604,FALSE,NA
1,500,0.282,0.294,0.449973332543163,0.455591922667643,0.338597831122837,0.350597787553461,0.870870870870871,FALSE,NA
0,500,0.746,0.0639999999999999,0.435297599350146,0.244752936652454,0.751499999999497,0.0695410841534188,0.42042042042042,FALSE,NA
1,500,0.314,0.274,0.464116364719022,0.446008968519692,0.364795549468635,0.324795487883114,1.00600600600601,FALSE,NA
0,500,0.752,0.0580000000000001,0.431851826440505,0.233743449106066,0.75999999999948,0.0659947602711893,0.39039039039039,FALSE,NA
0,500,0.69,0.0679999999999999,0.462493243193887,0.251745903640953,0.70999999999958,0.0879663782467508,0.495495495495495,FALSE,NA
1,500,0.332,0.258,0.470930992821666,0.43753399867896,0.382322088978928,0.308322033529618,0.825825825825826,FALSE,NA
1,500,0.306,0.28,0.460829686543738,0.448998886412873,0.357670073433922,0.331670014989143,1.08108108108108,FALSE,NA
0,500,0.256,0.388,0.436421814303547,0.487294572101927,0.280938964844188,0.41295676306971,1.2012012012012,FALSE,NA
1,500,0.31,0.284,0.462493243193887,0.450936802667514,0.357670073433922,0.331670014989143,1.05105105105105,FALSE,NA
0,500,0.462,0.186,0.4985539088203,0.389106669179545,0.493000000000014,0.21697428592366,0.720720720720721,FALSE,NA
1,500,0.258,0.328,0.43753399867896,0.469484824035879,0.310243828442084,0.380243752047741,1.14114114114114,FALSE,NA
0,500,0.348,0.276,0.476336015854355,0.447016778208604,0.38128241246862,0.309282352832998,0.855855855855856,FALSE,NA
