"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,50,0.788104219020765,0.0737552580909872,0.489897948556636,0.14,0.209787382730642,"violation at burn-in"
2,90,0.761826269781543,0.216535844765974,0.484831649539365,0.327542288288526,0.235803862006202,"violation"
3,60,0.460874403956208,0.460874403956208,0.458257569495584,0.458257569495584,0.534493731279216,"violation"
4,100,0.636785737882091,0.356837762170314,0.5,0.427083130081252,0.359600219825163,"violation"
5,200,0.83936075793685,0.15884440958474,0.430087200460558,0.3,0.159040854898214,"violation"
6,90,0.587524643553347,0.381148677867296,0.496903994999953,0.436173031697567,0.408371158075637,"violation"
7,80,0.701712213282046,0.290872116869043,0.49749371855331,0.379967103839267,0.295319773649518,"violation"
8,50,0.806371954071688,0.184167399628897,0.485386443980464,0.271293199325011,0.191701414680502,"violation at burn-in"
9,90,0.666051630837089,0.287865881036984,0.499505928733089,0.382325567424117,0.330625527370546,"violation"
10,50,0.769509749542373,0.184167399628897,0.493558507170123,0.271293199325011,0.228196834146377,"violation at burn-in"
11,80,0.689547066438259,0.274999873229261,0.498591766879478,0.368908864084343,0.307363875259744,"violation"
12,60,0.589739968709288,0.402012023279954,0.493006648591635,0.433012701892219,0.406177875773298,"violation"
13,50,0.691983064610668,0.273231267358911,0.5,0.346987031457949,0.304952115674136,"violation at burn-in"
14,50,0.588104219020765,0.379056549716098,0.489897948556636,0.41424630354416,0.407797349480475,"violation at burn-in"
15,50,0.630595774190046,0.244774223194942,0.496386945839634,0.324961536185438,0.365728592349385,"violation at burn-in"
16,140,0.720713057861359,0.276144317893911,0.488385511827762,0.388875931109034,0.276507990632675,"violation"
17,160,0.694880651543539,0.287250939927347,0.49228421668788,0.4,0.302083360212974,"violation"
18,50,0.731367732692535,0.215189838766401,0.498397431775084,0.3,0.265959331587418,"violation at burn-in"
19,130,0.635817625868531,0.323399239732086,0.499763257562486,0.416309511622609,0.360558698963238,"violation"
20,90,0.730567188148835,0.231215249438691,0.492035329455212,0.339934634239519,0.266751910579817,"violation"
21,50,0.609509749542373,0.327514969702225,0.493558507170123,0.384187454245971,0.386604807546244,"violation at burn-in"
22,90,0.851192970819909,0.121512268387698,0.447903208238808,0.229061423645426,0.147326374500457,"violation"
23,80,0.79545332150557,0.191485906831076,0.476969600708473,0.3,0.202511405037355,"violation"
24,50,0.630595774190046,0.300764308116478,0.496386945839634,0.366606055596467,0.365728592349385,"violation at burn-in"
25,110,0.666628624976073,0.326069399871242,0.498675932796454,0.413011516058202,0.330054274419171,"violation"
26,110,0.630610863734632,0.357872981786812,0.5,0.430356377401623,0.365713652948276,"violation"
