"trial","stopped_at_n","T1_","T2_","s1","s2","beta_allowed","reason"
1,230,0.423039874096147,0.376279234197819,0.471914413438058,0.4543634280658,0.379849063974416,"violation"
2,480,0.400458781468344,0.380794721342461,0.472857007984443,0.465991885658967,0.402129018084036,"violation"
3,120,0.416902421510456,0.350874127348649,0.458257569495584,0.428093317968044,0.385840894835734,"violation"
4,200,0.439969836094563,0.353170255125136,0.475368278285373,0.441333207452147,0.363561806471271,"violation"
5,280,0.347272509345172,0.435108644586375,0.444696640464954,0.478078103942638,0.457273372267917,"violation"
6,150,0.419618710726031,0.382882734928831,0.463848634314639,0.448998886412873,0.383183250633103,"violation"
7,310,0.516137762264149,0.286668243204357,0.495820198352884,0.413809489311602,0.294439089056526,"violation"
8,60,0.343023970628452,0.444455865118981,0.4,0.450616861153192,0.461849274810108,"violation"
9,330,0.42059875056162,0.372416875156019,0.475516248386255,0.458257569495584,0.382226635667911,"violation"
10,150,0.484165013731199,0.314919595420983,0.483689523925788,0.41424630354416,0.3226514742067,"violation"
11,170,0.379506971305735,0.418128570740624,0.450144152228447,0.465561386762574,0.423391738168893,"violation"
12,50,0.382003013580694,0.382003013580694,0.41424630354416,0.41424630354416,0.420828025780914,"violation at burn-in"
13,70,0.468198951911154,0.314644029233871,0.464230765979198,0.388875931109034,0.337168952061716,"violation"
14,210,0.310547285796768,0.49563850009623,0.419912527334259,0.489897948556636,0.497725902076003,"violation"
15,190,0.359132071101905,0.433590287603577,0.44313789178509,0.472630406750393,0.444638032256233,"violation"
16,320,0.383467761645834,0.416590521734684,0.462235988835789,0.473919412321335,0.419327469714779,"violation"
17,230,0.347777006253738,0.441503439674448,0.441448894725159,0.477647828441754,0.456731750651568,"violation"
18,190,0.41662389505979,0.382309548264679,0.46688096912937,0.453518103674055,0.386113930819874,"violation"
19,60,0.404827989892948,0.384564228455173,0.433012701892219,0.422952584681651,0.397767416681154,"violation"
20,250,0.433661444051418,0.369434458368353,0.476336015854355,0.452831094338717,0.369589763768067,"violation"
21,150,0.3902839243791,0.412324466551427,0.45220447685631,0.461109772421082,0.412382362749235,"violation"
22,80,0.456467956606174,0.339560109980753,0.463512405443479,0.409076704298839,0.348022843674846,"violation"
23,160,0.374201219028814,0.422278521809071,0.446514277487294,0.465991885658967,0.428869363506813,"violation"
24,130,0.351883650731023,0.429434889695255,0.430769230769231,0.464668871093506,0.452336617496427,"violation"
25,200,0.369701716747017,0.418572677765436,0.448998886412873,0.46837484987988,0.433544759420575,"violation"
26,50,0.431540623966893,0.217323688004925,0.438634243989226,0.3,0.371627177507693,"violation at burn-in"
27,160,0.435816241894559,0.34620159992284,0.470662764089109,0.433012701892219,0.367525325196048,"violation"
28,290,0.395329698818224,0.40267081211702,0.465402284656634,0.468051848302266,0.407280736411873,"violation"
29,190,0.40524359374784,0.388065273723105,0.462709112717363,0.455924375320162,0.397353816651595,"violation"
30,160,0.415477660454047,0.374201219028814,0.463512405443479,0.446514277487294,0.387238596652471,"violation"
31,90,0.624271573089743,0.20327930292557,0.499505928733089,0.314269680527354,0.207044524141114,"violation"
32,480,0.448068461723091,0.352185245797484,0.486198404860494,0.454529671443155,0.35589351811231,"violation"
33,300,0.386386498605874,0.407661465638301,0.462493243193887,0.47021271782035,0.416345945338621,"violation"
34,160,0.367239251022245,0.401810203648946,0.443309640657633,0.458257569495584,0.436115303133651,"violation"
35,70,0.332617869305402,0.468198951911154,0.4,0.464230765979198,0.473169790155269,"violation"
36,310,0.395194824320203,0.39862186311432,0.466226689178551,0.467463766006111,0.407416669053397,"violation"
37,100,0.427688562132562,0.37065435023935,0.458257569495584,0.433012701892219,0.37534183930433,"violation"
38,250,0.369434458368353,0.433661444051418,0.452831094338717,0.476336015854355,0.433823342035078,"violation"
39,50,0.275699327401758,0.330247630057868,0.346987031457949,0.384187454245971,0.538106911783101,"violation at burn-in"
40,50,0.479214893697983,0.275699327401758,0.458257569495584,0.346987031457949,0.327121391396414,"violation at burn-in"
41,60,0.343023970628452,0.384564228455173,0.4,0.422952584681651,0.461849274810108,"violation"
42,160,0.455967419667366,0.34620159992284,0.476969600708473,0.433012701892219,0.348489533582266,"violation"
43,90,0.434396584152891,0.357375763668787,0.458257569495584,0.422952584681651,0.368884815800967,"violation"
44,270,0.379494656090275,0.41903663724367,0.458257569495584,0.472697654640185,0.423404408100211,"violation"
45,160,0.367239251022245,0.408655010288943,0.443309640657633,0.460934851687307,0.436115303133651,"violation"
46,260,0.675348864350391,0.167119136426513,0.492112341049295,0.314797765456006,0.169856697047916,"violation"
47,340,0.259057534195727,0.545415211486973,0.39777712804863,0.498952189289948,0.558139441986522,"violation"
48,220,0.168629231927936,0.671614987089529,0.311753239990586,0.493992839644296,0.677096969539039,"violation"
49,160,0.415477660454047,0.374201219028814,0.463512405443479,0.446514277487294,0.387238596652471,"violation"
50,230,0.333389167473787,0.450686266900193,0.434260556145523,0.48025276898442,0.472325165448121,"violation"
51,110,0.338770865352553,0.452113157930698,0.419070202604222,0.469217741838689,0.466456655393127,"violation"
52,150,0.419618710726031,0.375453415356558,0.463848634314639,0.445670531022887,0.383183250633103,"violation"
53,70,0.451932856148941,0.35032708183487,0.458257569495584,0.410325903324145,0.352262053389629,"violation"
54,250,0.382410323477382,0.416689436765173,0.458257569495584,0.470930992821666,0.420410469424037,"violation"
55,200,0.353170255125136,0.445289750853294,0.441333207452147,0.476969600708473,0.45096463019362,"violation"
56,200,0.41319335277922,0.386108953325671,0.466476151587624,0.456042761152943,0.389484856811301,"violation"
57,200,0.40239764096038,0.391551431284108,0.462493243193887,0.458257569495584,0.400190495089286,"violation"
58,210,0.394623527257585,0.404913434380447,0.460306513279793,0.464230765979198,0.407992712225718,"violation"
59,130,0.386753986346794,0.403941339659751,0.447478140684584,0.454822938433676,0.415971358107117,"violation"
60,120,0.398286594880618,0.398286594880618,0.450616861153192,0.450616861153192,0.404306611611436,"violation"
61,290,0.369477522918436,0.428213471602804,0.455185475256693,0.476423956124253,0.433778446093115,"violation"
62,50,0.382003013580694,0.407023226352732,0.41424630354416,0.427083130081252,0.420828025780914,"violation at burn-in"
63,230,0.347777006253738,0.455265679194557,0.441448894725159,0.481491067822857,0.456731750651568,"violation"
64,110,0.481822365344836,0.306424305414171,0.478375349706286,0.4,0.324763406226488,"violation"
65,160,0.34620159992284,0.442553732844431,0.433012701892219,0.472857007984443,0.45842431432881,"violation"
66,150,0.448544710076615,0.352990098797746,0.47370877129308,0.434920171474669,0.355445017544879,"violation"
67,260,0.376763997110779,0.422007293162722,0.45655968455628,0.473186353822452,0.426218789857339,"violation"
68,180,0.384084507094023,0.402304593051484,0.453246178986025,0.460642331993806,0.418696507809331,"violation"
69,410,0.336903145973981,0.462531226523855,0.44558779499197,0.488347259443593,0.468488421432159,"violation"
70,280,0.404882305831781,0.385820091406684,0.46837484987988,0.461309139784786,0.397713350027634,"violation"
71,250,0.433661444051418,0.365093800188814,0.476336015854355,0.450936802667514,0.369589763768067,"violation"
72,270,0.395382307881198,0.399339228349602,0.464442081629054,0.465901783511597,0.407227721062701,"violation"
73,170,0.418128570740624,0.379506971305735,0.465561386762574,0.450144152228447,0.384640073852397,"violation"
74,240,0.374987971360448,0.424180948052891,0.454529671443155,0.472857007984443,0.428054705903977,"violation"
75,70,0.35032708183487,0.451932856148941,0.410325903324145,0.458257569495584,0.45399966748067,"violation"
76,230,0.224475188118642,0.597854112466132,0.363349259404803,0.499981096050958,0.601474711484073,"violation"
77,50,0.356431584006566,0.382003013580694,0.4,0.41424630354416,0.447497484867927,"violation at burn-in"
78,50,0.303371914958386,0.455594017546875,0.366606055596467,0.448998886412873,0.505874995406772,"violation at burn-in"
79,180,0.408344440768543,0.377976714038939,0.462948147911104,0.450616861153192,0.394274904988128,"violation"
80,300,0.442769794592829,0.357758300060537,0.480959688770506,0.450616861153192,0.360901732720907,"violation"
81,330,0.404626432121538,0.391785934348624,0.470322164559215,0.4657704893618,0.397968082516234,"violation"
82,250,0.412429366347633,0.382410323477382,0.469484824035879,0.458257569495584,0.390237589063722,"violation"
83,180,0.396248164127732,0.402304593051484,0.458257569495584,0.460642331993806,0.406355697928522,"violation"
84,100,0.359002138581531,0.438868787229104,0.427083130081252,0.462493243193887,0.444775376704725,"violation"
85,560,0.537033733337288,0.271071694866596,0.499374608885954,0.414004676844332,0.27660277929206,"violation"
86,50,0.382003013580694,0.382003013580694,0.41424630354416,0.41424630354416,0.420828025780914,"violation at burn-in"
87,110,0.432042570775677,0.370442960360235,0.462118728259594,0.435605401844034,0.371144474517668,"violation"
